millis(),currentState,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude
86612,2,9.94,0.0,1.99,0.6,0.44,0.-3,2.37,6.19,93324.98,688.13
86646,2,9.83,0.30,2.19,0.7,0.56,0.-4,2.37,6.18,93327.14,688.70
86680,2,9.64,0.-6,2.34,0.7,0.59,0.-6,2.43,6.18,93318.48,688.51
86714,2,9.37,0.-1,2.46,0.6,0.62,0.-7,2.37,6.18,93326.6,688.22
86749,2,10.16,0.53,3.61,0.8,0.45,0.-5,2.43,6.18,93319.56,688.70
86783,2,9.63,0.46,3.34,0.11,0.40,0.-5,2.37,6.18,93324.98,688.22
86817,2,9.48,0.-17,3.26,0.13,0.46,0.-4,2.43,6.17,93326.6,688.51
86851,2,9.57,0.-49,3.0,0.12,0.29,0.-3,2.37,6.18,93323.89,688.51
86885,2,8.6,0.13,2.74,0.11,0.41,0.2,2.31,6.18,93317.39,688.51
86919,2,8.28,0.18,3.91,0.13,0.61,0.7,2.37,6.19,93322.81,688.3
86953,2,9.14,0.8,2.84,0.14,0.58,0.8,2.37,6.18,93329.31,688.70
86987,2,9.78,0.68,3.61,0.14,1.0,0.2,2.43,6.18,93324.98,688.70
87022,2,8.56,0.47,4.24,0.18,1.36,0.-8,2.31,6.18,93320.64,687.84
87056,2,7.61,0.31,4.60,0.21,1.41,0.-9,2.43,6.18,93324.98,688.70
87090,2,7.65,0.33,4.98,0.26,1.60,0.-5,2.43,6.18,93321.73,688.42
87124,2,8.14,0.75,6.34,0.26,2.1,0.-1,2.43,6.18,93326.7,688.61
87158,2,7.24,0.79,6.47,0.22,1.84,0.1,2.43,6.18,93323.89,688.70
87192,2,6.75,0.9,7.0,0.15,2.10,0.3,2.37,6.18,93330.39,688.61
87227,2,7.52,0.20,8.59,0.15,2.61,0.-3,2.43,6.18,93324.98,688.42
87261,2,4.85,1.5,9.47,0.23,2.10,0.-12,2.43,6.18,93327.14,688.3
87295,2,4.73,0.-13,7.76,0.25,1.85,0.-11,2.43,6.19,93323.89,688.90
87330,2,3.80,0.8,8.74,0.25,2.17,0.-15,2.43,6.18,93326.6,689.48
87364,2,2.83,0.42,9.44,0.27,2.6,0.-12,2.37,6.19,93320.64,688.42
87398,2,2.81,0.26,9.11,0.18,1.38,0.-11,2.43,6.18,93320.64,688.42
87432,2,3.14,0.39,8.51,0.9,1.28,0.-9,2.37,6.18,93330.39,688.22
87466,2,2.98,0.89,8.97,0.0,1.76,0.-8,2.37,6.18,93316.31,688.42
87500,2,2.16,0.89,9.21,0.-7,1.67,0.-8,2.37,6.18,93327.14,688.22
87534,2,1.17,1.21,10.23,0.-10,2.1,0.-5,2.43,6.18,93324.98,688.90
87568,2,0.21,1.8,11.79,0.-6,2.43,0.-3,2.43,6.18,93329.31,688.42
87603,2,0.-18,0.49,11.63,0.-2,2.12,0.0,2.37,6.18,93316.31,687.93
87637,2,-1.-23,0.-37,10.25,0.0,1.72,0.0,2.37,6.17,93326.6,688.32
87671,2,-1.-98,0.-51,10.21,0.4,1.66,0.-6,2.37,6.17,93327.14,688.61
87705,2,-2.-8,0.99,11.25,0.7,1.63,0.-7,2.43,6.18,93328.23,688.42
87739,2,-2.-33,1.27,10.14,0.13,0.34,0.-7,2.43,6.17,93326.6,688.3
87773,2,-2.-67,0.42,8.39,0.15,0.13,0.-2,2.50,6.18,93322.80,688.80
87807,2,-2.-67,0.37,9.35,0.12,0.38,0.-3,2.50,6.19,93318.48,688.70
87842,2,-3.-14,0.73,9.93,0.10,0.10,0.-3,2.43,6.18,93326.6,688.32
87876,2,-2.-98,0.81,9.44,0.7,0.0,0.3,2.43,6.18,93323.89,688.51
87910,2,-3.-46,0.72,8.46,0.2,0.26,0.9,2.43,6.18,93324.98,688.51
87944,2,-3.-12,0.13,9.23,0.-6,0.71,0.11,2.50,6.18,93327.14,687.93
87978,2,-2.-98,0.13,10.4,0.-8,0.49,0.10,2.43,6.17,93328.22,688.22
88012,2,-2.-87,0.51,10.19,0.-6,0.37,0.2,2.50,6.18,93327.14,688.42
88046,2,-2.-84,0.93,10.86,0.-1,0.29,0.-6,2.43,6.18,93327.15,688.22
88080,2,-4.-11,0.60,10.7,0.6,0.34,0.-7,2.37,6.17,93330.39,688.90
88115,2,-4.-20,0.41,9.7,0.15,0.59,0.0,2.37,6.17,93319.57,688.61
88149,2,-3.-96,0.19,8.21,0.16,0.63,0.3,2.37,6.17,93328.23,688.32
88183,2,-4.-10,0.53,8.79,0.11,0.35,0.-1,2.37,6.18,93324.98,688.42
88217,2,-4.-9,0.99,9.27,0.12,0.56,0.-5,2.37,6.19,93327.14,688.13
88252,2,-4.-54,0.81,8.93,0.14,0.85,0.-5,2.37,6.18,93326.6,688.51
88286,2,-5.-1,0.67,9.6,0.15,1.31,0.-4,2.31,6.18,93322.81,688.3
88320,2,-5.-19,0.88,9.2,0.15,1.66,0.-5,2.37,6.18,93323.89,688.32
88354,2,-6.-4,0.39,8.90,0.11,1.24,0.-7,2.31,6.17,93322.81,688.61
88389,2,-6.-52,0.55,7.96,0.9,0.96,0.-3,2.37,6.18,93321.72,688.32
88423,2,-6.-10,0.97,7.31,0.3,0.85,0.1,2.37,6.18,93323.89,688.90
88457,2,-6.-13,0.94,6.98,0.0,0.75,0.1,2.37,6.18,93321.72,688.22
88491,2,-7.-29,0.20,7.67,0.0,0.70,0.4,2.37,6.17,93326.7,688.90
88525,2,-7.-16,0.37,7.66,0.4,0.62,0.10,2.37,6.17,93327.14,688.22
88559,2,-7.-30,0.69,7.87,0.5,0.59,0.8,2.37,6.17,93329.31,688.61
88593,2,-7.-49,0.87,6.76,0.2,0.58,0.6,2.43,6.16,93326.6,688.3
88627,2,-7.-55,1.4,6.19,0.-2,0.48,0.7,2.37,6.17,93330.39,688.22
88662,2,-7.-11,1.24,6.58,0.-3,0.34,0.4,2.43,6.17,93318.47,688.22
88696,2,-7.-49,0.87,6.92,0.0,0.37,0.0,2.37,6.17,93328.23,688.61
88730,2,-7.-57,1.2,6.80,0.7,0.33,0.-6,2.43,6.17,93326.6,688.3
88764,2,-8.-34,0.87,6.62,0.15,0.38,0.-6,2.43,6.17,93326.6,688.61
88798,2,-8.-37,0.84,6.84,0.22,0.29,0.-1,2.43,6.17,93328.22,688.22
88832,2,-7.-66,1.0,6.70,0.26,0.1,0.2,2.43,6.18,93321.72,688.70
88866,2,-7.-18,0.95,5.87,0.28,0.-7,0.0,2.43,6.18,93323.89,688.32
88900,2,-7.-38,0.91,5.73,0.25,0.-9,0.-4,2.43,6.18,93326.6,688.13
88935,2,-7.-47,1.15,5.49,0.20,0.-12,0.-3,2.37,6.17,93323.89,688.70
88969,2,-7.-34,1.29,5.71,0.12,0.-26,0.-3,2.43,6.17,93324.97,689.9
89003,2,-7.-47,0.99,5.60,0.5,0.-28,0.-4,2.37,6.18,93321.72,687.93
89037,2,-7.-59,0.89,5.77,0.-3,0.-5,0.-6,2.43,6.18,93328.22,687.93
89071,2,-8.-3,0.87,6.43,0.-4,0.-5,0.-4,2.37,6.18,93324.97,688.51
89105,2,-7.-99,0.98,6.30,0.-2,0.-18,0.0,2.37,6.16,93326.6,688.70
89139,2,-7.-93,1.6,6.23,0.-3,0.-15,0.-1,2.37,6.17,93326.6,688.90
89173,2,-8.-32,1.0,6.91,0.-3,0.-19,0.0,2.37,6.18,93321.71,688.13
89208,2,-8.-21,1.27,7.24,0.-1,0.-36,0.6,2.37,6.16,93321.72,688.99
89242,2,-7.-59,1.40,6.55,0.1,0.-41,0.8,2.31,6.17,93324.97,688.42
89277,2,-7.-41,1.3,6.6,0.0,0.-37,0.5,2.37,6.17,93328.22,687.74
89311,2,-7.-4,0.58,6.26,0.-4,0.-35,0.1,2.37,6.17,93321.72,688.42
89345,2,-7.-42,1.25,7.7,0.-6,0.-42,0.0,2.37,6.17,93324.97,688.3
89379,2,-7.-7,1.25,6.84,0.-4,0.-50,0.0,2.43,6.16,93322.80,688.51
89413,2,-6.-82,0.80,6.28,0.-7,0.-21,0.-4,2.37,6.18,93326.6,688.22
89447,2,-6.-87,0.52,6.81,0.-10,0.-7,0.-7,2.31,6.17,93323.89,689.19
89482,2,-6.-86,1.13,7.34,0.-6,0.-2,0.-10,2.37,6.17,93333.64,688.51
89516,2,-7.-14,1.36,7.28,0.0,0.-2,0.-12,2.37,6.16,93324.97,687.93
89550,2,-7.-30,0.55,7.22,0.6,0.-7,0.-13,2.43,6.18,93323.89,688.61
89584,2,-7.-56,0.51,6.93,0.13,0.-13,0.-10,2.43,6.17,93321.72,688.99
89618,2,-7.-25,1.7,6.90,0.16,0.-11,0.-3,2.43,6.17,93320.64,688.22
89652,2,-7.-1,1.20,7.8,0.18,0.-16,0.-3,2.37,6.17,93328.22,688.42
89686,2,-7.-35,0.92,7.17,0.18,0.-11,0.-6,2.37,6.17,93318.47,688.70
89720,2,-7.-45,0.94,7.61,0.18,0.4,0.-6,2.37,6.17,93319.56,688.99
89755,2,-7.-4,1.18,7.39,0.20,0.0,0.-2,2.37,6.17,93320.64,688.71
89789,2,-7.-20,1.4,6.22,0.19,0.-16,0.-3,2.43,6.16,93321.72,688.32
89823,2,-7.-58,0.84,5.92,0.11,0.-1,0.-4,2.37,6.17,93326.5,688.51
89857,2,-7.-35,1.10,7.3,0.1,0.3,0.-4,2.37,6.17,93328.21,688.32
89891,2,-7.-59,1.1,6.82,0.-7,0.-16,0.-4,2.43,6.17,93321.71,688.90
89925,2,-7.-1,0.86,6.54,0.-11,0.-11,0.-3,2.37,6.17,93322.80,688.42
89959,2,-6.-72,0.78,7.13,0.-13,0.-16,0.-6,2.37,6.17,93329.30,688.51
89994,2,-7.-20,0.72,7.25,0.-11,0.-15,0.-7,2.37,6.16,93321.71,688.32
90028,2,-7.-18,0.86,7.42,0.-7,0.-15,0.-1,2.37,6.17,93323.89,688.51
90062,2,-6.-74,1.4,7.13,0.-4,0.-20,0.1,2.37,6.17,93328.21,688.51
90096,2,-6.-70,0.88,6.65,0.-4,0.-20,0.-3,2.37,6.17,93326.6,688.42
90130,2,-7.-14,0.87,6.83,0.-6,0.-35,0.-6,2.25,6.17,93326.5,688.13
90164,2,-7.-20,0.81,7.22,0.-5,0.-15,0.-8,2.37,6.17,93323.89,688.51
90207,2,-7.-36,0.77,7.45,0.-4,0.7,0.-4,2.37,6.16,93322.80,688.13
90241,2,-7.-41,0.68,7.70,0.-9,0.2,0.0,2.43,6.16,93328.21,687.93
90281,2,-7.-21,0.36,7.74,0.-12,0.8,0.2,2.31,6.16,93324.96,688.22
90315,2,-6.-48,0.60,6.55,0.-15,0.-21,0.-3,2.37,6.16,93318.46,688.80
90349,2,-6.-63,0.58,6.25,0.-20,0.6,0.-8,2.43,6.16,93323.89,688.80
90383,2,-7.-2,0.8,7.1,0.-23,0.25,0.-11,2.31,6.16,93324.96,688.51
90417,2,-7.-37,0.31,7.11,0.-23,0.-4,0.-8,2.37,6.16,93324.96,688.32
90451,2,-6.-84,0.72,7.14,0.-19,0.-5,0.-6,2.31,6.17,93324.97,688.99
90485,2,-7.-5,0.0,7.43,0.-10,0.19,0.-7,2.31,6.17,93326.5,688.22
90519,2,-7.-43,0.-12,6.98,0.-4,0.48,0.-7,2.37,6.16,93327.13,688.22
90554,2,-7.-37,0.11,6.24,0.-2,0.35,0.-5,2.31,6.16,93317.38,689.28
90588,2,-7.-45,0.14,5.78,0.-5,0.49,0.-4,2.37,6.16,93328.21,688.71
90622,2,-7.-42,0.18,6.52,0.-10,1.12,0.-4,2.37,6.16,93326.5,688.42
90656,2,-7.-88,0.60,5.82,0.-11,1.22,0.-5,2.37,6.17,93326.5,688.61
90690,2,-8.-36,0.46,6.27,0.-9,1.67,0.-5,2.37,6.16,93326.5,688.42
90724,2,-9.-19,0.1,5.42,0.-3,1.13,0.-3,2.43,6.16,93326.5,688.22
90758,2,-8.-59,0.8,4.63,0.-2,0.65,0.1,2.37,6.16,93326.5,688.42
90792,2,-8.-94,0.3,5.12,0.2,1.39,0.3,2.43,6.16,93321.71,688.61
90827,2,-9.-55,0.-22,4.35,0.10,1.57,0.5,2.37,6.16,93318.47,688.51
90861,2,-9.-99,0.-16,3.69,0.20,1.48,0.12,2.37,6.16,93322.80,688.22
90895,2,-9.-80,0.13,2.65,0.26,1.57,0.19,2.37,6.17,93318.46,688.13
90929,2,-9.-90,0.-30,1.82,0.32,1.46,0.24,2.31,6.17,93320.62,688.51
90963,2,-8.-49,0.35,2.26,0.35,0.92,0.29,2.43,6.17,93329.30,688.71
90997,2,-9.-10,0.49,1.91,0.42,1.5,0.26,2.37,6.16,93321.71,688.32
91031,2,-9.-66,0.56,1.30,0.46,0.56,0.30,2.37,6.16,93327.13,688.13
91066,2,-9.-99,0.61,1.79,0.47,0.40,0.29,2.37,6.17,93323.89,688.71
91100,2,-10.-20,0.81,1.92,0.42,0.61,0.25,2.37,6.16,93327.13,688.22
91134,2,-9.-7,1.69,1.20,0.31,0.36,0.22,2.37,6.16,93327.14,688.90
91168,2,-8.-95,1.56,0.2,0.16,0.32,0.15,2.37,6.16,93328.21,688.22
91202,2,-9.-22,1.45,0.-11,0.3,0.0,0.16,2.37,6.16,93326.4,688.99
91236,2,-9.-85,1.13,0.-12,0.-15,0.-12,0.21,2.31,6.16,93322.80,688.51
91270,2,-9.-90,1.32,1.34,0.-23,0.0,0.21,2.37,6.16,93328.21,688.3
91305,2,-10.-23,1.73,1.40,0.-24,0.0,0.19,2.37,6.16,93329.30,688.61
91344,2,-10.-18,2.40,0.48,0.-23,0.-29,0.15,2.43,6.16,93328.21,688.71
91378,2,-10.-15,1.72,0.69,0.-26,0.-9,0.11,2.37,6.16,93322.80,688.51
91412,2,-9.-95,1.95,0.58,0.-24,0.-15,0.10,2.43,6.17,93319.54,688.61
91446,2,-9.-23,1.78,0.79,0.-19,0.11,0.7,2.37,6.16,93320.63,688.51
91480,2,-10.-20,1.16,2.36,0.-11,0.15,0.7,2.37,6.16,93315.21,688.80
91514,2,-9.-62,0.45,0.-16,0.-2,0.-3,0.13,2.37,6.16,93321.71,688.32
91548,2,-9.-40,1.42,0.14,0.-3,0.36,0.9,2.31,6.16,93322.80,688.99
91582,2,-9.-30,1.64,0.20,0.0,0.65,0.5,2.37,6.16,93320.63,688.13
91617,2,-9.-12,1.72,0.15,0.6,1.7,0.0,2.37,6.16,93322.79,688.80
91651,2,-8.-97,1.21,0.-24,0.9,1.41,0.-4,2.43,6.16,93330.39,688.99
91685,2,-10.-8,1.78,0.-56,0.4,1.8,0.-7,2.37,6.16,93326.5,687.64
91719,2,-10.-33,1.45,-1.-13,0.3,0.99,0.-5,2.43,6.16,93321.71,688.51
91753,2,-10.-14,1.90,-1.-34,0.2,0.32,0.4,2.31,6.16,93323.89,688.90
91787,2,-9.-59,1.75,0.-78,0.3,0.49,0.11,2.43,6.17,93324.96,687.93
91821,2,-9.-63,1.75,-1.-56,0.8,0.61,0.21,2.37,6.16,93320.63,688.51
91855,2,-9.-52,1.47,-2.-37,0.7,0.43,0.30,2.43,6.16,93322.80,689.9
91890,2,-9.-10,2.20,-2.-28,0.1,0.43,0.32,2.37,6.16,93324.96,688.32
91924,2,-8.-90,2.26,-2.-10,0.0,0.44,0.29,2.37,6.16,93320.63,688.61
91958,2,-9.-86,2.54,-2.-26,0.0,0.65,0.25,2.37,6.16,93327.13,688.32
91992,2,-9.-33,2.75,-2.-33,0.-2,0.36,0.23,2.37,6.16,93324.97,688.32
92026,2,-8.-80,2.87,-1.-95,0.0,0.2,0.21,2.37,6.16,93322.80,688.51
92060,2,-9.-32,2.39,-2.-66,0.1,0.-6,0.17,2.37,6.16,93324.96,688.3
92094,2,-9.-83,2.29,-2.-63,0.-1,0.-1,0.16,2.37,6.16,93326.4,687.84
92129,2,-8.-70,2.61,-2.-84,0.0,0.5,0.11,2.37,6.16,93329.30,688.61
92163,2,-8.-67,2.80,-2.-88,0.1,0.10,0.4,2.31,6.16,93321.71,688.32
92197,2,-9.-9,2.67,-2.-98,0.3,0.8,0.-2,2.43,6.16,93320.62,688.13
92231,2,-9.-17,2.62,-2.-96,0.0,0.27,0.-8,2.37,6.16,93328.21,688.80
92265,2,-9.-21,2.77,-2.-79,0.-3,0.23,0.-12,2.43,6.16,93329.30,688.80
92299,2,-9.-1,2.46,-2.-65,0.-7,0.15,0.-18,2.37,6.16,93326.4,688.42
92334,2,-9.-77,2.56,-3.-2,0.-13,0.37,0.-22,2.37,6.16,93321.71,688.13
92368,2,-9.-26,2.42,-3.-27,0.-17,0.20,0.-25,2.43,6.16,93324.96,688.61
92403,2,-8.-70,2.47,-3.-33,0.-17,0.8,0.-28,2.37,6.16,93321.71,688.42
92437,2,-8.-70,2.67,-3.-58,0.-20,0.-15,0.-27,2.37,6.16,93320.63,688.42
92471,2,-8.-45,2.71,-3.-24,0.-24,0.-24,0.-24,2.43,6.16,93329.30,689.19
92505,2,-8.-87,2.31,-3.0,0.-23,0.-16,0.-20,2.37,6.16,93321.71,688.51
92539,2,-9.-25,2.17,-2.-62,0.-16,0.-10,0.-11,2.37,6.16,93326.4,688.22
92573,2,-9.-10,2.5,-2.-65,0.-9,0.-29,0.-2,2.43,6.15,93323.88,688.13
92607,2,-9.-45,2.36,-2.-73,0.0,0.-49,0.6,2.43,6.17,93319.54,688.90
92642,2,-9.-32,2.33,-2.-94,0.2,0.-41,0.11,2.50,6.16,93322.80,688.22
92676,2,-8.-96,2.41,-2.-95,0.6,0.-29,0.12,2.43,6.16,93327.14,688.42
92710,2,-8.-97,2.28,-2.-59,0.7,0.-26,0.10,2.37,6.17,93321.71,688.61
92744,2,-8.-82,2.32,-2.-58,0.7,0.-11,0.2,2.37,6.16,93322.80,688.51
92778,2,-9.-14,2.41,-2.-76,0.4,0.-18,0.-3,2.43,6.16,93328.21,688.22
92812,2,-9.-4,2.66,-2.-64,0.0,0.-14,0.-8,2.43,6.16,93331.46,688.32
92846,2,-9.-33,2.59,-2.-50,0.1,0.-3,0.-13,2.43,6.16,93326.5,687.93
92880,2,-9.-20,2.52,-2.-48,0.3,0.-13,0.-11,2.37,6.16,93324.96,688.51
92915,2,-8.-70,2.58,-2.-71,0.4,0.-23,0.-9,2.37,6.15,93322.80,688.71
92949,2,-9.-18,2.39,-2.-60,0.4,0.-22,0.-8,2.43,6.16,93327.13,688.61
92983,2,-9.-70,2.26,-2.-23,0.5,0.-17,0.-7,2.37,6.16,93327.13,688.61
93017,2,-9.-37,2.24,-2.-21,0.5,0.-13,0.-5,2.43,6.16,93324.96,688.42
93051,2,-9.-37,2.40,-2.-24,0.5,0.-12,0.-4,2.37,6.16,93324.96,688.42
93085,2,-9.-39,2.33,-2.-43,0.5,0.-14,0.-4,2.37,6.16,93321.71,688.32
93119,2,-9.-35,2.36,-2.-28,0.5,0.-11,0.-5,2.43,6.16,93326.5,687.93
93154,2,-9.-33,2.8,-2.-6,0.7,0.-13,0.-6,2.37,6.16,93328.21,688.51
93188,2,-9.-29,2.5,-2.-8,0.10,0.-10,0.-6,2.50,6.15,93319.54,688.61
93222,2,-9.-21,2.7,-2.-41,0.8,0.-10,0.-3,2.43,6.15,93324.96,689.0
93256,2,-9.-29,2.6,-2.-29,0.6,0.-11,0.-1,2.43,6.16,93321.71,688.61
93290,2,-9.-26,2.23,-2.-28,0.7,0.-13,0.-3,2.37,6.15,93322.80,688.42
93324,2,-9.-41,2.31,-2.-25,0.7,0.-11,0.-4,2.31,6.16,93322.79,688.71
93359,2,-9.-22,2.25,-2.-14,0.5,0.-9,0.-4,2.37,6.16,93321.71,688.71
93393,2,-9.-27,2.25,-2.0,0.4,0.-8,0.-5,2.37,6.16,93328.21,688.71
93428,2,-9.-39,2.12,-2.-22,0.5,0.-9,0.-9,2.43,6.16,93324.96,688.42
93462,2,-9.-56,2.31,-2.-30,0.7,0.1,0.-13,2.37,6.15,93324.96,688.99
93496,2,-9.-56,2.32,-2.-5,0.4,0.0,0.-13,2.37,6.16,93319.54,688.71
93530,2,-9.-27,2.54,-1.-85,0.-1,0.-17,0.-15,2.43,6.15,93324.96,688.3
93564,2,-9.-46,2.24,-2.-32,0.-3,0.-8,0.-19,2.43,6.15,93324.96,688.71
93598,2,-9.-88,1.74,-1.-99,0.-6,0.-6,0.-19,2.37,6.16,93327.12,689.9
93632,2,-9.-61,1.66,-1.-85,0.-8,0.-12,0.-16,2.37,6.16,93324.96,688.32
93666,2,-9.-17,1.62,-2.-8,0.-7,0.-17,0.-14,2.43,6.16,93322.79,688.51
93701,2,-9.-29,1.92,-2.-8,0.-5,0.-22,0.-12,2.43,6.15,93321.71,688.22
93735,2,-9.-38,2.3,-1.-91,0.-2,0.-12,0.-11,2.43,6.16,93322.79,688.22
93769,2,-9.-64,1.80,-1.-84,0.1,0.-17,0.-9,2.43,6.16,93320.63,688.13
93803,2,-9.-76,1.63,-1.-91,0.3,0.-23,0.-6,2.43,6.16,93320.62,688.22
93837,2,-9.-50,1.58,-1.-83,0.5,0.-22,0.-2,2.43,6.16,93322.79,688.61
93871,2,-9.-35,1.50,-1.-91,0.6,0.-15,0.1,2.37,6.16,93326.4,688.13
93905,2,-9.-10,1.61,-1.-72,0.8,0.-4,0.0,2.37,6.15,93324.96,688.51
93940,2,-9.-43,1.53,-1.-68,0.9,0.-9,0.-1,2.37,6.16,93319.54,688.80
93974,2,-9.-54,1.72,-1.-80,0.8,0.-5,0.-4,2.43,6.16,93330.38,688.51
94008,2,-9.-48,1.66,-1.-85,0.8,0.0,0.-5,2.37,6.16,93322.79,687.84
94042,2,-9.-66,1.93,-1.-77,0.7,0.5,0.-5,2.37,6.16,93320.62,688.22
94076,2,-9.-60,1.93,-1.-76,0.5,0.7,0.-4,2.37,6.16,93327.13,688.61
94110,2,-9.-59,1.90,-1.-96,0.3,0.0,0.-2,2.37,6.15,93322.80,688.32
94144,2,-9.-42,1.56,-1.-95,0.4,0.-5,0.-3,2.31,6.16,93323.88,688.22
94178,2,-9.-16,1.24,-1.-85,0.6,0.3,0.-6,2.43,6.15,93326.4,688.51
94213,2,-9.-32,1.22,-2.0,0.6,0.9,0.-9,2.37,6.16,93319.53,688.71
94247,2,-9.-73,1.47,-1.-86,0.6,0.-10,0.-7,2.37,6.16,93327.13,688.42
94281,2,-9.-60,1.86,-2.-10,0.6,0.-7,0.-3,2.31,6.16,93323.88,688.22
94315,2,-9.-64,1.91,-1.-89,0.5,0.-9,0.-1,2.43,6.15,93326.4,689.9
94349,2,-9.-32,1.68,-1.-90,0.5,0.-12,0.0,2.37,6.15,93328.21,688.32
94384,2,-9.-40,1.99,-1.-87,0.8,0.1,0.-3,2.37,6.16,93320.62,688.32
94418,2,-9.-96,1.99,-1.-63,0.6,0.-9,0.-6,2.43,6.16,93318.46,688.51
94452,2,-9.-86,1.50,-1.-89,0.4,0.1,0.-5,2.43,6.16,93321.71,688.13
94487,2,-9.-71,1.38,-1.-82,0.5,0.0,0.-3,2.43,6.16,93329.29,688.90
94521,2,-9.-60,1.74,-1.-94,0.1,0.-24,0.5,2.37,6.16,93321.71,688.42
94555,2,-9.-63,1.84,-1.-91,0.-3,0.-12,0.9,2.37,6.15,93320.62,688.42
94589,2,-9.-87,1.41,-1.-87,0.-3,0.6,0.4,2.43,6.15,93321.71,688.42
94623,2,-9.-55,1.31,-1.-99,0.-5,0.-5,0.1,2.43,6.16,93327.13,688.90
94657,2,-8.-95,1.62,-1.-92,0.-8,0.-12,0.0,2.37,6.16,93319.54,688.51
94691,2,-8.-77,1.77,-1.-98,0.-3,0.0,0.-5,2.43,6.16,93323.88,688.42
94726,2,-9.-14,1.46,-1.-55,0.0,0.5,0.-9,2.43,6.15,93324.96,688.22
94760,2,-9.-31,1.51,-1.-65,0.6,0.-13,0.-14,2.37,6.16,93320.62,688.51
94794,2,-9.-86,1.63,-1.-57,0.10,0.-19,0.-18,2.43,6.16,93326.4,688.71
94828,2,-10.-12,1.99,-1.-82,0.10,0.-10,0.-17,2.37,6.15,93328.21,688.42
94862,2,-9.-86,1.69,-1.-80,0.11,0.-13,0.-14,2.43,6.16,93322.79,688.71
94896,2,-9.-45,1.33,-1.-72,0.10,0.-26,0.-10,2.43,6.16,93328.21,688.71
94930,2,-9.-59,1.31,-1.-23,0.12,0.-25,0.-10,2.43,6.16,93322.79,688.32
94964,2,-10.-66,1.53,-1.-95,0.17,0.-30,0.-5,2.43,6.16,93319.53,688.22
94999,2,-9.-78,1.43,-1.-99,0.14,0.-16,0.6,2.50,6.15,93327.12,688.13
95033,2,-8.-90,1.36,-1.-64,0.13,0.-11,0.6,2.43,6.16,93322.79,688.32
95067,2,-9.-59,1.36,-1.-75,0.12,0.-10,0.4,2.43,6.16,93320.62,688.32
95101,2,-9.-57,1.39,-1.-73,0.9,0.-8,0.4,2.43,6.15,93324.96,688.80
95135,2,-9.-45,1.24,-1.-71,0.4,0.-16,0.0,2.43,6.16,93315.21,688.51
95169,2,-9.-37,1.1,-1.-59,0.1,0.-20,0.-2,2.43,6.16,93324.96,688.42
95203,2,-8.-91,1.4,-1.-52,0.-2,0.-15,0.-7,2.37,6.16,93324.96,688.32
95238,2,-9.-26,1.53,-1.-60,0.-2,0.-12,0.-9,2.43,6.15,93328.21,689.0
95272,2,-9.-72,1.36,-1.-41,0.-3,0.2,0.-11,2.43,6.16,93326.4,688.42
95306,2,-10.0,1.40,-1.-18,0.-3,0.-3,0.-9,2.43,6.15,93326.3,688.61
95340,2,-9.-72,1.43,-1.-20,0.-1,0.-10,0.-4,2.37,6.15,93323.88,688.22
95374,2,-9.-71,1.34,-1.-37,0.0,0.0,0.0,2.37,6.16,93322.79,688.90
95409,2,-9.-75,0.89,-1.-47,0.2,0.0,0.2,2.43,6.16,93321.71,688.3
95443,2,-9.-81,1.23,-1.-13,0.2,0.-4,0.7,2.43,6.16,93322.80,688.13
95477,2,-9.-68,1.34,0.-82,0.4,0.-5,0.6,2.43,6.15,93324.96,687.84
95512,2,-9.-22,1.45,-1.-42,0.7,0.-9,0.2,2.50,6.16,93324.96,688.22
95546,2,-9.-26,1.36,-1.-63,0.6,0.-10,0.-1,2.43,6.16,93324.96,688.3
95580,2,-9.-70,1.16,-1.-1,0.3,0.-10,0.-2,2.43,6.16,93323.87,688.71
95614,2,-9.-47,1.31,-1.-52,0.1,0.-11,0.-4,2.37,6.16,93320.62,688.42
95648,2,-9.-80,1.0,-1.-55,0.-2,0.-25,0.-5,2.43,6.15,93324.96,689.9
95682,2,-10.-59,1.11,0.-55,0.0,0.-27,0.-1,2.43,6.16,93324.96,688.80
95716,2,-10.-73,1.65,-1.-2,0.4,0.-16,0.5,2.37,6.15,93326.3,688.51
95750,2,-9.-87,2.39,-1.-57,0.5,0.-19,0.11,2.43,6.16,93321.71,688.32
95785,2,-9.-24,2.34,-1.-36,0.6,0.-9,0.9,2.43,6.15,93331.46,688.51
95819,2,-8.-49,1.31,-1.-10,0.9,0.9,0.4,2.43,6.15,93327.12,688.61
95853,2,-9.-64,0.93,-1.-61,0.10,0.1,0.2,2.50,6.15,93324.96,688.51
95887,2,-9.-57,0.98,-1.-20,0.6,0.4,0.3,2.43,6.15,93323.87,688.90
95921,2,-9.-38,1.84,-1.-11,0.4,0.0,0.3,2.43,6.15,93324.96,688.51
95955,2,-9.-64,1.79,0.-65,0.4,0.-16,0.0,2.43,6.15,93326.4,687.93
95989,2,-9.-52,1.60,-1.-18,0.3,0.-19,0.-1,2.43,6.15,93324.96,688.3
96024,2,-9.-25,1.82,-1.-39,0.0,0.9,0.-3,2.37,6.16,93324.96,688.61
