millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
632072,4,48648,80,11.105,-1.966,-14.899,-30.122,-2.177,-9.310,0.18,0.25,0.23,-459.0,11.891,90624.804,931.782,-245973.93,0.6,1.661,632066.0,-19.902,632066.0,931.707,-1013.133,-9.675
632158,4,48734,86,8.657,-4.414,-1.913,-30.327,-2.440,-9.368,0.19,0.21,0.21,-459.0,11.896,90626.875,931.385,-246980.46,0.3,2.476,632152.0,-3.514,632152.0,931.385,-995.530,-1.242
632238,4,48814,80,9.927,-1.112,-21.1,-30.371,-2.192,-9.3,0.22,0.24,0.24,-459.0,11.891,90620.226,932.105,-247908.125,0.4,1.756,632232.0,-19.687,632232.0,931.707,-1010.363,-13.638
632319,4,48895,81,8.398,-3.826,-4.332,-29.947,-2.645,-9.310,0.23,0.26,0.20,-459.0,11.896,90622.515,931.687,-248926.937,0.7,3.672,632312.0,-5.782,632312.0,931.82,-977.961,-2.813
632403,4,48979,84,9.59,-2.533,-10.290,-30.327,-2.528,-9.543,0.21,0.25,0.21,-459.0,11.891,90623.554,930.645,-249616.484,0.3,1.767,632397.0,-10.441,632397.0,931.385,-1009.786,-6.682
632493,4,49069,90,9.188,-2.612,-10.362,-30.152,-2.177,-10.11,0.21,0.21,0.24,-459.0,11.896,90629.375,931.176,-250555.265,0.9,6.407,632487.0,-10.420,632487.0,930.570,-952.958,-6.729
632579,4,49155,86,9.138,-2.699,-10.448,-30.780,-2.206,-9.397,0.25,0.24,0.28,-459.0,11.877,90626.54,931.271,-251447.703,0.8,1.581,632573.0,-10.334,632573.0,931.290,-1015.514,-6.785
632659,4,49235,80,9.145,-2.778,-10.391,-30.619,-2.353,-9.777,0.22,0.19,0.23,-459.0,11.891,90627.85,931.574,-252276.718,0.1,2.128,632653.0,-10.391,632653.0,931.176,-1002.418,-6.748
632739,4,49315,80,9.95,-2.663,-10.298,-30.561,-2.90,-9.763,0.23,0.21,0.23,-459.0,11.901,90621.265,931.896,-253104.875,0.2,2.234,632733.0,-10.312,632733.0,930.986,-999.870,-6.687
632818,4,49394,79,9.123,-2.691,-10.369,-30.736,-2.177,-9.514,0.24,0.25,0.20,-459.0,11.910,90625.835,931.290,-253923.812,0.7,1.615,632812.0,-10.420,632812.0,931.612,-1013.510,-6.734
632898,4,49474,80,9.145,-2.756,-10.384,-29.932,-1.987,-9.807,0.22,0.22,0.20,-459.0,11.896,90625.835,931.782,-254755.125,0.5,2.715,632892.0,-10.362,632892.0,931.195,-990.951,-6.743
632978,4,49554,80,9.253,-2.706,-10.334,-29.874,-2.309,-9.646,0.21,0.25,0.25,-459.0,11.905,90625.835,931.385,-255585.578,0.1,1.913,632972.0,-10.398,632972.0,931.290,-1007.14,-6.710
633085,4,49661,107,9.80,-2.749,-10.348,-30.20,-1.826,-9.251,0.23,0.25,0.23,-459.0,11.882,90634.375,931.232,-256692.93,0.0,2.105,633079.0,-10.283,633079.0,931.195,-1002.93,-6.720
633165,4,49741,80,9.44,-2.691,-10.391,-30.225,-1.973,-9.163,0.22,0.25,0.22,-459.0,11.891,90618.976,931.157,-257518.531,0.2,1.854,633159.0,-10.377,633159.0,931.366,-1008.403,-6.748
633245,4,49821,80,9.174,-2.691,-10.362,-29.918,-1.914,-9.865,0.23,0.23,0.27,-459.0,11.896,90625.835,931.62,-258350.421,0.1,2.104,633239.0,-10.420,633239.0,931.271,-1002.485,-6.729
633326,4,49902,81,9.899,0.811,-1.59,-30.78,-1.885,-8.915,0.22,0.27,0.23,-459.0,11.891,90627.85,932.10,-259034.437,0.6,1.653,633319.0,-6.680,633319.0,931.801,-1013.740,0.688
633405,4,49981,79,8.90,0.595,-20.233,-30.546,-2.2,-8.593,0.24,0.19,0.22,-459.0,11.905,90624.804,931.385,-260132.796,0.10,6.409,633399.0,-20.778,633399.0,930.986,-953.231,-13.139
633485,4,50061,80,9.123,-2.691,-10.405,-29.976,-1.52,-9.938,0.22,0.26,0.24,-459.0,11.905,90628.125,931.668,-261379.890,0.1,1.913,633479.0,-10.398,633479.0,931.82,-1006.618,-6.757
633583,4,50159,98,9.23,-2.670,-10.319,-30.137,-2.221,-9.251,0.22,0.23,0.22,-459.0,11.891,90631.664,931.366,-262402.125,0.0,1.913,633577.0,-10.463,633577.0,931.176,-1006.811,-6.701
633663,4,50239,80,4.378,-6.108,-24.461,-30.5,-1.768,-9.76,0.25,0.18,0.29,-459.0,11.882,90623.765,931.385,-263623.375,0.5,1.705,633657.0,-20.68,633657.0,931.593,-1011.773,-15.885
633743,4,50319,80,9.288,-2.699,-10.319,-30.225,-2.2,-9.894,0.22,0.21,0.25,-459.0,11.896,90626.54,931.271,-264930.468,0.6,2.970,633737.0,-12.609,633737.0,931.101,-987.324,-6.701
633833,4,50409,90,9.116,-2.663,-10.341,-29.786,-1.695,-9.602,0.22,0.25,0.23,-459.0,11.887,90629.375,931.687,-265963.250,0.0,1.929,633827.0,-10.341,633827.0,931.176,-1006.616,-6.715
633913,4,50489,80,9.224,-2.670,-10.427,-30.941,-1.651,-9.163,0.24,0.28,0.26,-459.0,11.901,90629.375,931.366,-266789.125,0.2,1.827,633907.0,-10.305,633907.0,931.385,-1008.527,-6.771
633993,4,50569,80,10.466,-5.800,-12.401,-30.35,-2.206,-8.857,0.20,0.18,0.24,-459.0,11.891,90629.375,931.991,-267305.156,0.3,2.435,633987.0,-2.595,633987.0,931.82,-996.474,-8.53
634088,4,50664,95,9.44,-2.691,-10.255,-29.961,-1.929,-9.485,0.23,0.23,0.26,-459.0,11.887,90618.148,931.971,-267912.156,0.1,1.898,634082.0,-10.183,634082.0,931.195,-1006.955,-6.659
634168,4,50744,80,9.102,-2.734,-10.305,-30.49,-1.914,-8.988,0.23,0.23,0.23,-459.0,11.891,90629.585,931.366,-268734.0,0.5,2.772,634162.0,-10.362,634162.0,930.759,-990.60,-6.692
634248,4,50824,80,9.123,-2.742,-10.362,-29.698,-2.367,-9.134,0.23,0.27,0.22,-459.0,11.896,90621.687,930.948,-269564.468,0.9,1.574,634242.0,-10.398,634242.0,931.499,-1015.387,-6.729
634335,4,50911,87,9.87,-2.699,-10.398,-29.318,-2.323,-9.324,0.26,0.28,0.21,-459.0,11.891,90629.375,931.668,-270457.218,0.5,2.774,634328.0,-10.362,634328.0,931.62,-989.428,-6.752
634414,4,50990,79,9.87,-2.713,-10.326,-29.640,-1.987,-9.953,0.21,0.25,0.24,-459.0,11.887,90618.148,931.782,-271287.375,0.1,2.104,634408.0,-10.391,634408.0,930.968,-1002.501,-6.706
634493,4,51069,79,9.202,-2.849,-10.341,-29.275,-2.323,-9.456,0.22,0.20,0.22,-459.0,11.887,90624.804,930.948,-272106.312,0.2,1.827,634487.0,-10.341,634487.0,931.176,-1007.914,-6.715
634583,4,51159,90,9.131,-2.677,-10.312,-30.181,-1.753,-9.514,0.25,0.22,0.29,-459.0,11.891,90623.976,931.459,-273039.937,0.2,1.827,634577.0,-10.405,634577.0,931.385,-1008.26,-6.696
634663,4,51239,80,9.174,-2.713,-10.391,-30.955,-1.300,-10.40,0.23,0.28,0.25,-459.0,11.877,90623.765,931.876,-273870.687,0.1,2.128,634657.0,-10.362,634657.0,931.271,-1002.196,-6.748
634743,4,51319,80,9.95,-2.627,-10.377,-30.64,-1.446,-9.558,0.24,0.25,0.21,-459.0,11.887,90625.15,931.574,-274698.281,0.2,1.827,634737.0,-10.326,634737.0,931.479,-1008.639,-6.738
634823,4,51399,80,9.23,-2.641,-10.362,-30.152,-2.645,-9.514,0.25,0.22,0.26,-459.0,11.887,90621.476,931.385,-275525.875,0.2,1.814,634817.0,-10.362,634817.0,931.707,-1009.541,-6.729
634903,4,51479,80,9.181,-2.770,-10.384,-29.669,-2.104,-9.3,0.23,0.25,0.22,-459.0,11.882,90630.625,931.366,-276355.750,0.9,4.841,634897.0,-10.384,634897.0,930.968,-965.699,-6.743
634983,4,51559,80,9.23,-2.677,-10.463,-29.742,-2.206,-9.237,0.22,0.26,0.23,-459.0,11.896,90626.54,930.948,-277184.187,0.1,1.897,634977.0,-10.326,634977.0,931.82,-1007.363,-6.794
635063,4,51639,80,9.109,-2.670,-10.420,-29.611,-2.689,-9.397,0.22,0.26,0.28,-459.0,11.896,90623.554,931.782,-278012.62,0.1,1.913,635057.0,-10.369,635057.0,931.176,-1006.278,-6.766
635171,4,51747,108,9.131,-2.605,-10.391,-29.406,-2.426,-9.441,0.24,0.22,0.29,-459.0,11.873,90625.226,931.421,-279131.250,0.1,1.897,635165.0,-10.355,635165.0,931.290,-1006.987,-6.748
635256,4,51832,85,9.102,-2.742,-10.369,-29.713,-2.806,-9.163,0.24,0.22,0.21,-459.0,11.877,90625.226,931.762,-280009.656,0.1,1.855,635250.0,-10.312,635250.0,931.459,-1008.70,-6.734
635337,4,51913,81,6.180,-3.653,-24.913,-29.742,-2.411,-8.564,0.22,0.29,0.30,-459.0,11.887,90627.304,931.459,-280839.250,0.2,2.262,635330.0,-10.427,635330.0,931.251,-999.637,-16.178
635416,4,51992,79,9.131,-2.519,-10.326,-29.669,-2.265,-9.178,0.25,0.25,0.24,-459.0,11.891,90622.726,931.649,-281671.718,0.3,2.395,635410.0,-10.384,635410.0,930.968,-996.913,-6.706
635502,4,52078,86,9.109,-2.699,-10.341,-30.342,-1.856,-9.441,0.19,0.23,0.25,-459.0,11.887,90626.54,931.554,-282565.62,0.5,1.661,635496.0,-10.391,635496.0,931.479,-1013.125,-6.715
635582,4,52158,80,9.253,-2.670,-10.441,-30.765,-2.470,-8.988,0.21,0.61,0.27,-459.0,11.877,90621.476,931.157,-283398.968,0.6,3.48,635576.0,-10.456,635576.0,930.968,-987.15,-6.780
635673,4,52249,91,7.695,-1.586,-22.537,-30.912,-2.163,-8.155,0.23,0.25,0.23,-459.0,11.882,90622.937,931.138,-284733.937,0.0,2.0,635667.0,-18.883,635667.0,930.968,-1004.992,-14.635
635758,4,52334,85,9.159,-2.605,-10.391,-30.575,-1.841,-9.120,0.18,0.20,0.20,-459.0,11.887,90615.867,931.762,-285978.125,0.2,2.295,635752.0,-10.391,635752.0,930.740,-998.802,-6.748
635838,4,52414,80,9.188,-2.648,-10.427,-30.195,-1.388,-9.353,0.19,0.20,0.23,-459.0,11.891,90626.54,931.668,-286810.312,0.6,1.653,635832.0,-10.412,635832.0,931.271,-1013.248,-6.771
635924,4,52500,86,9.30,-2.699,-10.405,-29.786,-2.382,-9.251,0.23,0.25,0.25,-459.0,11.887,90620.437,931.876,-287702.437,0.1,1.897,635918.0,-10.334,635918.0,931.385,-1006.752,-6.757
636004,4,52580,80,9.95,-2.763,-10.441,-29.888,-1.388,-9.251,0.24,0.32,0.23,-459.0,11.887,90625.15,931.649,-288526.875,0.7,3.672,635998.0,-10.276,635998.0,930.759,-978.103,-6.780
636084,4,52660,80,8.994,-2.706,-10.427,-29.713,-1.943,-9.32,0.23,0.29,0.24,-459.0,11.887,90620.437,931.345,-289355.906,0.1,1.913,636078.0,-10.448,636078.0,930.854,-1006.505,-6.771
636173,4,52749,89,9.87,-2.670,-10.384,-29.655,-1.856,-9.441,0.24,0.24,0.25,-459.0,11.868,90623.976,931.858,-290283.937,0.8,1.574,636167.0,-10.405,636167.0,931.593,-1014.968,-6.743
636253,4,52829,80,9.245,-2.691,-10.420,-30.356,-2.236,-9.587,0.22,0.31,0.25,-459.0,11.882,90623.976,932.66,-291113.531,0.5,2.774,636247.0,-10.334,636247.0,931.157,-990.562,-6.766
636333,4,52909,80,9.59,-2.569,-10.348,-29.611,-2.236,-9.149,0.18,0.26,0.18,-459.0,11.891,90628.335,931.42,-291935.656,0.3,1.767,636327.0,-10.219,636327.0,931.459,-1010.403,-6.720
636414,4,52990,81,9.181,-2.699,-10.384,-30.108,-1.870,-9.529,0.22,0.22,0.23,-459.0,11.887,90625.15,931.459,-292764.375,0.0,2.80,636407.0,-10.499,636407.0,931.385,-1002.505,-6.743
636493,4,53069,79,9.95,-2.670,-10.420,-30.473,-2.119,-9.134,0.21,0.25,0.22,-459.0,11.882,90629.375,931.138,-293601.156,0.1,2.154,636487.0,-10.420,636487.0,931.251,-1001.257,-6.766
636573,4,53149,80,9.1,-2.634,-10.441,-30.49,-2.338,-9.237,0.22,0.22,0.20,-459.0,11.882,90631.875,931.157,-294432.468,0.4,2.659,636567.0,-10.362,636567.0,930.854,-992.97,-6.780
636652,4,53228,79,9.30,-2.691,-10.377,-28.865,-1.914,-9.880,0.25,0.21,0.24,-459.0,11.891,90624.804,931.42,-295251.125,0.6,1.653,636646.0,-10.362,636646.0,931.385,-1013.248,-6.738
636742,4,53318,90,9.95,-2.612,-10.434,-29.567,-2.148,-9.894,0.23,0.20,0.22,-459.0,11.877,90623.976,931.440,-296184.93,0.3,1.767,636736.0,-10.369,636736.0,931.687,-1010.204,-6.776
636822,4,53398,80,9.95,-2.749,-10.326,-29.728,-2.265,-9.558,0.20,0.29,0.22,-459.0,11.887,90622.937,931.459,-297012.531,0.1,2.128,636816.0,-10.341,636816.0,931.574,-1001.621,-6.706
636909,4,53485,87,8.39,-6.108,-13.255,-30.385,-2.689,-8.535,0.23,0.22,0.32,-459.0,11.877,90625.15,931.858,-297559.343,0.0,2.0,636903.0,-2.229,636903.0,931.574,-1004.863,-8.608
636989,4,53565,80,8.154,-5.462,-11.138,-30.385,-2.470,-8.243,0.20,0.28,0.24,-459.0,11.891,90621.476,931.762,-297807.781,0.1,2.103,636983.0,-3.981,636983.0,931.479,-1003.51,-7.233
637069,4,53645,80,9.30,-2.677,-10.456,-30.327,-2.426,-8.959,0.19,0.22,0.28,-459.0,11.887,90625.15,931.554,-298380.375,0.2,2.263,637063.0,-10.334,637063.0,931.271,-998.801,-6.790
637154,4,53730,85,9.80,-2.591,-10.391,-29.275,-1.870,-9.17,0.26,0.27,0.25,-459.0,11.887,90622.726,931.459,-299261.500,0.7,3.671,637148.0,-10.398,637148.0,930.645,-978.219,-6.748
637262,4,53838,108,12.16,-3.280,-2.624,-30.5,-2.338,-8.155,0.24,0.27,0.21,-459.0,11.868,90627.515,931.724,-300570.625,0.6,1.581,637256.0,-13.844,637256.0,931.366,-1015.246,-1.704
637342,4,53918,80,9.80,-2.620,-10.305,-29.669,-2.60,-9.368,0.24,0.23,0.24,-459.0,11.868,90621.898,932.140,-301538.31,0.0,2.20,637336.0,-10.341,637336.0,931.345,-1004.23,-6.692
637428,4,54004,86,9.231,-2.706,-10.233,-29.976,-2.16,-8.813,0.26,0.20,0.25,-459.0,11.882,90626.265,931.326,-302420.375,0.1,1.897,637421.0,-10.420,637421.0,931.459,-1007.699,-6.645
637507,4,54083,79,9.152,-2.699,-10.355,-29.874,-2.309,-9.134,0.20,0.26,0.22,-459.0,11.873,90628.554,931.366,-303253.125,0.4,2.473,637501.0,-10.398,637501.0,931.138,-995.510,-6.724
637587,4,54163,80,8.262,-5.82,-7.893,-30.210,-2.294,-8.593,0.23,0.19,0.22,-459.0,11.882,90623.976,931.213,-303901.531,0.2,1.814,637581.0,-5.811,637581.0,931.366,-1009.168,-5.125
637673,4,54249,86,9.87,-2.691,-10.470,-30.371,-1.943,-8.827,0.18,0.19,0.24,-459.0,11.882,90629.585,931.649,-304596.93,0.1,1.914,637667.0,-10.341,637667.0,931.459,-1006.392,-6.799
637764,4,54340,91,9.138,-2.734,-10.456,-29.845,-2.221,-9.397,0.20,0.26,0.23,-459.0,11.877,90629.804,931.858,-305535.500,0.2,1.814,637758.0,-10.305,637758.0,931.687,-1008.870,-6.790
637843,4,54419,79,9.52,-2.706,-10.427,-29.771,-1.826,-9.397,0.20,0.22,0.30,-459.0,11.877,90619.398,932.160,-306353.31,0.8,3.817,637837.0,-10.391,637837.0,931.42,-976.410,-6.771
637923,4,54499,80,10.451,-4.910,-24.260,-30.634,-2.557,-8.623,0.25,0.23,0.21,-459.0,11.882,90632.914,931.118,-307042.218,0.4,1.755,637917.0,-6.838,637917.0,931.366,-1010.192,-15.754
638003,4,54579,80,9.80,-2.734,-10.405,-29.348,-2.396,-9.441,0.20,0.23,0.15,-459.0,11.873,90622.937,931.535,-307730.531,0.5,2.715,637997.0,-10.369,637997.0,930.948,-991.800,-6.757
638083,4,54659,80,9.102,-2.699,-10.362,-30.356,-2.382,-9.149,0.24,0.26,0.25,-459.0,11.877,90623.976,931.345,-308559.250,0.2,1.827,638077.0,-10.348,638077.0,931.157,-1008.853,-6.729
638163,4,54739,80,9.217,-2.691,-10.412,-29.494,-1.739,-9.514,0.21,0.24,0.21,-459.0,11.887,90623.976,931.535,-309389.406,0.1,2.104,638157.0,-10.405,638157.0,931.62,-1002.220,-6.762
638243,4,54819,80,7.946,0.93,-17.813,-31.131,-2.192,-8.827,0.22,0.25,0.26,-459.0,11.887,90628.335,931.157,-310742.468,0.1,1.913,638237.0,-23.420,638237.0,931.157,-1006.921,-11.568
638332,4,54908,89,9.145,-2.684,-10.355,-30.210,-2.148,-9.470,0.22,0.23,0.23,-459.0,11.873,90621.687,931.24,-312249.0,0.1,1.897,638326.0,-10.434,638326.0,931.271,-1006.882,-6.724
638412,4,54988,80,9.66,-2.612,-10.441,-29.304,-2.294,-9.353,0.24,0.25,0.21,-459.0,11.873,90626.265,931.952,-313081.187,0.1,2.153,638406.0,-10.369,638406.0,931.138,-1001.436,-6.780
638493,4,55069,81,6.360,0.143,-10.649,-29.611,-2.133,-9.500,0.25,0.23,0.18,-459.0,11.873,90620.867,931.326,-313908.468,0.4,1.756,638486.0,-10.312,638486.0,931.459,-1010.388,-6.916
638578,4,55154,85,8.944,-5.907,-17.196,-29.143,-1.812,-8.608,0.21,0.28,0.25,-459.0,11.873,90627.515,931.649,-314435.125,0.4,2.714,638572.0,-1.935,638572.0,931.42,-991.434,-11.167
638658,4,55234,80,9.87,-2.548,-10.362,-29.859,-2.163,-9.821,0.20,0.27,0.21,-459.0,11.887,90620.648,931.649,-314925.906,0.2,2.263,638652.0,-10.334,638652.0,930.834,-999.217,-6.729
638738,4,55314,80,9.166,-2.727,-10.326,-30.371,-2.90,-9.821,0.19,0.25,0.28,-459.0,11.877,90622.937,931.952,-315755.500,0.7,1.615,638732.0,-10.405,638732.0,931.459,-1014.95,-6.706
638824,4,55400,86,7.838,-5.297,-8.489,-29.567,-2.75,-8.886,0.24,0.24,0.29,-459.0,11.873,90629.804,931.649,-316365.187,0.4,2.714,638818.0,-3.772,638818.0,931.42,-991.544,-5.512
638932,4,55508,108,9.66,-2.648,-10.348,-29.318,-2.133,-9.529,0.22,0.25,0.22,-459.0,11.850,90622.328,931.402,-317147.500,0.1,1.827,638926.0,-10.714,638926.0,931.251,-1008.677,-6.720
639012,4,55588,80,9.52,-2.691,-10.420,-29.625,-1.724,-9.90,0.23,0.24,0.23,-459.0,11.868,90624.398,931.724,-317989.718,0.1,2.153,639006.0,-10.341,639006.0,931.118,-1001.536,-6.766
639097,4,55673,85,9.80,-2.605,-10.348,-29.684,-2.31,-9.207,0.19,0.27,0.23,-459.0,11.864,90619.617,931.630,-318867.500,0.1,1.897,639091.0,-10.312,639091.0,931.232,-1006.795,-6.720
639177,4,55753,80,9.59,-1.651,-2.114,-29.991,-2.250,-8.915,0.22,0.24,0.21,-459.0,11.873,90621.898,930.607,-320074.406,0.1,1.898,639171.0,-19.859,639171.0,931.345,-1006.763,-1.373
639263,4,55839,86,9.37,-2.727,-10.412,-29.508,-2.484,-9.485,0.25,0.28,0.21,-459.0,11.877,90626.476,931.649,-321365.31,0.1,2.103,639257.0,-10.154,639257.0,931.251,-1002.760,-6.762
639343,4,55919,80,8.980,-2.756,-10.441,-29.377,-2.382,-9.777,0.21,0.29,0.23,-459.0,11.868,90621.687,931.535,-322186.875,0.1,1.913,639337.0,-10.391,639337.0,931.345,-1006.623,-6.780
639434,4,56010,91,9.131,-2.656,-10.369,-29.786,-2.31,-9.412,0.20,0.26,0.17,-459.0,11.873,90623.148,931.535,-323130.531,0.4,1.705,639428.0,-10.348,639428.0,931.762,-1011.602,-6.734
639514,4,56090,80,9.834,-3.524,-21.108,-29.85,-1.461,-8.930,0.25,0.29,0.21,-459.0,11.873,90622.937,931.326,-323652.31,0.10,6.997,639507.0,-2.854,639507.0,930.929,-949.530,-13.708
639593,4,56169,79,9.52,-2.727,-10.305,-29.26,-1.461,-9.383,0.21,0.28,0.27,-459.0,11.873,90617.117,931.4,-324182.125,0.1,1.913,639587.0,-10.398,639587.0,931.24,-1006.507,-6.692
639673,4,56249,80,9.174,-2.598,-10.384,-28.997,-1.797,-9.558,0.21,0.26,0.23,-459.0,11.873,90622.937,931.24,-325014.31,0.2,1.814,639667.0,-10.398,639667.0,931.251,-1009.761,-6.743
639753,4,56329,80,9.253,-2.706,-10.355,-29.201,-2.411,-9.514,0.22,0.25,0.26,-459.0,11.882,90625.226,931.232,-325846.218,0.5,2.715,639747.0,-10.405,639747.0,930.834,-991.195,-6.724
639833,4,56409,80,9.116,-2.648,-10.290,-30.195,-2.616,-9.397,0.22,0.23,0.24,-459.0,11.873,90628.554,931.744,-326679.250,0.1,2.127,639827.0,-10.420,639827.0,930.721,-1002.149,-6.682
639913,4,56489,80,9.181,-2.778,-10.391,-29.742,-2.265,-9.617,0.25,0.28,0.24,-459.0,11.873,90622.937,931.649,-327511.156,0.5,1.705,639907.0,-10.377,639907.0,931.138,-1011.467,-6.748
640002,4,56578,89,9.23,-2.620,-10.527,-30.458,-2.294,-9.631,0.21,0.24,0.25,-459.0,11.877,90626.476,931.630,-328435.687,0.3,2.436,639996.0,-10.398,639996.0,930.834,-996.319,-6.836
640082,4,56658,80,9.102,-2.706,-10.448,-26.527,-2.119,-9.587,0.22,0.26,0.25,-459.0,11.873,90629.804,932.66,-329265.843,0.8,1.581,640076.0,-10.355,640076.0,931.554,-1015.125,-6.785
640162,4,56738,80,9.152,-2.620,-10.377,-29.976,-2.163,-9.923,0.18,0.24,0.23,-459.0,11.868,90628.765,931.744,-330095.156,0.1,1.913,640156.0,-10.377,640156.0,931.649,-1006.847,-6.738
640248,4,56824,86,9.145,-2.720,-10.262,-29.859,-2.133,-9.690,0.22,0.26,0.25,-459.0,11.868,90625.226,931.307,-330988.812,0.3,2.436,640242.0,-10.405,640242.0,931.345,-995.163,-6.664
640328,4,56904,80,9.102,-2.706,-10.341,-30.356,-2.484,-9.543,0.24,0.26,0.24,-459.0,11.877,90625.226,931.838,-331822.718,0.3,1.767,640322.0,-10.441,640322.0,931.649,-1009.934,-6.715
640408,4,56984,80,9.95,-2.555,-10.290,-30.517,-2.645,-10.143,0.22,0.20,0.21,-459.0,11.873,90624.187,931.535,-332657.187,0.2,2.234,640402.0,-10.420,640402.0,931.459,-999.605,-6.682
640493,4,57069,85,9.52,-2.641,-10.319,-29.698,-2.484,-9.310,0.20,0.26,0.18,-459.0,11.873,90619.617,931.440,-333538.937,0.7,3.667,640487.0,-10.326,640487.0,930.834,-977.864,-6.701
640584,4,57160,91,9.80,-2.706,-10.398,-29.655,-2.177,-9.763,0.22,0.20,0.29,-459.0,11.864,90626.687,931.326,-334469.656,0.3,1.767,640577.0,-10.355,640577.0,931.138,-1010.42,-6.752
640663,4,57239,79,7.415,-2.620,-10.290,-29.713,-2.338,-8.886,0.22,0.28,0.25,-459.0,11.868,90625.437,931.213,-335303.562,0.3,1.767,640657.0,-10.491,640657.0,931.440,-1010.241,-6.682
640750,4,57326,87,9.8,-2.634,-10.491,-29.655,-2.192,-8.988,0.20,0.28,0.25,-459.0,11.859,90626.476,931.440,-336213.562,0.2,2.263,640744.0,-10.427,640744.0,931.232,-999.531,-6.813
640830,4,57406,80,9.59,-2.734,-10.434,-30.342,-2.119,-8.900,0.18,0.19,0.20,-459.0,11.868,90629.804,931.535,-337046.593,0.1,1.898,640824.0,-10.398,640824.0,931.345,-1007.81,-6.776
640915,4,57491,85,9.138,-2.598,-10.283,-29.815,-1.578,-9.310,0.21,0.25,0.25,-459.0,11.868,90619.617,931.649,-337928.656,0.2,2.261,640909.0,-10.355,640909.0,931.138,-999.61,-6.678
640995,4,57571,80,9.95,-2.648,-10.334,-29.494,-2.221,-9.120,0.22,0.26,0.22,-459.0,11.877,90629.804,931.744,-338757.375,0.2,2.263,640989.0,-10.362,640989.0,930.929,-999.328,-6.710
641103,4,57679,108,8.973,-2.785,-10.499,-29.801,-2.133,-9.690,0.19,0.25,0.24,-459.0,11.845,90623.367,931.705,-339873.843,0.1,1.827,641097.0,-10.312,641097.0,931.138,-1009.0,-6.818
641182,4,57758,79,8.994,-2.648,-10.456,-28.821,-2.586,-9.353,0.23,0.28,0.23,-459.0,11.868,90627.726,931.818,-340689.93,0.2,1.841,641176.0,-10.326,641176.0,931.326,-1008.743,-6.790
641262,4,57838,80,9.95,-2.670,-10.341,-28.953,-2.206,-9.412,0.24,0.26,0.19,-459.0,11.854,90621.898,930.815,-341518.125,0.1,2.104,641256.0,-10.398,641256.0,931.232,-1002.633,-6.715
641342,4,57918,80,9.80,-2.663,-10.434,-28.529,-2.206,-9.339,0.23,0.22,0.23,-459.0,11.873,90624.187,931.440,-342348.281,0.1,1.898,641336.0,-10.355,641336.0,931.345,-1006.459,-6.776
641422,4,57998,80,9.23,-2.591,-10.391,-29.450,-2.367,-9.339,0.20,0.25,0.23,-459.0,11.868,90626.476,931.4,-343176.156,0.5,2.712,641416.0,-10.341,641416.0,930.929,-991.32,-6.748
641502,4,58078,80,9.109,-2.785,-10.434,-29.333,-2.177,-9.514,0.23,0.23,0.25,-459.0,11.868,90621.898,931.744,-344006.625,0.2,1.827,641496.0,-10.420,641496.0,931.138,-1008.665,-6.776
641594,4,58170,92,9.217,-2.763,-10.384,-29.581,-2.2,-9.427,0.23,0.27,0.27,-459.0,11.864,90625.437,931.535,-344950.625,0.6,1.615,641587.0,-10.326,641587.0,931.762,-1013.784,-6.743
641672,4,58248,78,9.159,-2.691,-10.326,-29.304,-2.323,-9.704,0.24,0.22,0.25,-459.0,11.873,90618.578,931.838,-345769.562,0.7,3.664,641666.0,-10.405,641666.0,931.138,-978.111,-6.706
641752,4,58328,80,9.80,-2.541,-10.470,-29.596,-2.46,-9.646,0.22,0.25,0.23,-459.0,11.877,90624.187,931.213,-346598.0,0.0,2.0,641746.0,-10.305,641746.0,931.138,-1004.891,-6.799
641832,4,58408,80,9.102,-2.584,-10.463,-29.932,-1.973,-9.894,0.21,0.24,0.22,-459.0,11.868,90623.148,931.213,-347427.31,0.2,2.263,641826.0,-10.420,641826.0,930.929,-999.121,-6.794
641918,4,58494,86,9.87,-2.699,-10.355,-29.567,-1.943,-9.617,0.22,0.23,0.23,-459.0,11.864,90625.226,931.838,-348322.843,0.3,1.767,641912.0,-10.412,641912.0,931.232,-1010.132,-6.724
641998,4,58574,80,10.954,-2.591,-10.412,-29.625,-2.221,-9.514,0.23,0.22,0.22,-459.0,11.877,90629.804,931.630,-349151.281,0.4,2.660,641992.0,-10.298,641992.0,930.834,-991.690,-6.762
642078,4,58654,80,9.188,-2.591,-10.326,-29.494,-2.309,-9.324,0.22,0.23,0.19,-459.0,11.877,90628.554,931.630,-349979.437,0.6,1.661,642072.0,-10.405,642072.0,931.345,-1012.960,-6.706
642173,4,58749,95,9.102,-2.634,-10.391,-29.158,-2.104,-9.543,0.25,0.24,0.23,-459.0,11.859,90630.15,931.4,-350964.906,0.2,2.261,642167.0,-10.341,642167.0,931.138,-999.799,-6.748
