millis(),currentState,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude
246208,2,0.-49,10.6,0.4,0.6,0.-8,0.-8,-2.-6,1.38,93475.78,674.81
246254,2,0.-38,10.4,0.-13,0.7,0.-9,0.-7,-2.-6,1.39,93471.43,675.39
246298,2,0.-20,10.3,0.-15,0.7,0.-8,0.-6,-2.-6,1.39,93472.53,675.39
246342,2,0.-16,10.0,0.-22,0.6,0.-7,0.-7,-2.-6,1.38,93475.78,675.10
246386,2,0.-26,10.2,0.-21,0.5,0.-8,0.-7,-2.-6,1.39,93472.53,674.91
246431,2,0.-42,10.2,0.-35,0.5,0.-9,0.-7,-2.-6,1.38,93473.57,674.72
246475,2,0.-33,10.8,0.-19,0.3,0.-8,0.-5,-2.-12,1.38,93471.49,675.20
246519,2,0.7,10.6,0.0,0.3,0.-8,0.-6,-2.-6,1.37,93473.63,675.0
246563,2,0.20,10.3,0.-2,0.3,0.-8,0.-7,-2.-6,1.39,93475.71,675.10
246603,2,0.-36,10.5,0.2,0.4,0.-8,0.-9,-2.-6,1.39,93471.49,675.28
246647,2,0.-44,10.3,0.-6,0.4,0.-9,0.-7,-2.-6,1.39,93476.82,675.0
246691,2,0.4,10.3,0.-40,0.4,0.-9,0.-7,-2.-12,1.39,93474.67,675.39
246735,2,0.-14,10.3,0.4,0.3,0.-8,0.-9,-2.-12,1.38,93473.63,675.10
246779,2,0.-55,9.98,0.9,0.4,0.-9,0.-7,-2.-6,1.38,93473.63,675.19
246823,2,0.-34,10.8,0.-2,0.5,0.-8,0.-6,-2.-12,1.39,93480.6,675.20
246867,2,0.0,10.3,0.-16,0.5,0.-9,0.-6,-2.-18,1.39,93475.78,675.0
246911,2,0.18,10.2,0.2,0.5,0.-9,0.-8,-2.-12,1.38,93474.73,675.29
246951,2,0.-27,10.0,0.-17,0.5,0.-8,0.-8,-2.-12,1.39,93475.83,675.20
246995,2,0.-35,10.4,0.-8,0.4,0.-9,0.-9,-2.-12,1.39,93473.63,674.91
247039,2,0.-41,10.5,0.-9,0.4,0.-9,0.-8,-2.-6,1.38,93471.49,675.58
247083,2,0.-41,9.97,0.-3,0.4,0.-8,0.-6,-2.-12,1.39,93476.87,675.0
247127,2,0.-17,10.10,0.10,0.4,0.-8,0.-5,-2.-12,1.39,93472.53,675.10
247171,2,0.-3,10.2,0.6,0.5,0.-9,0.-7,-2.-6,1.38,93471.49,675.19
247215,2,0.-25,10.3,0.-12,0.6,0.-9,0.-7,-2.-6,1.39,93473.63,675.58
247259,2,0.17,10.2,0.5,0.5,0.-8,0.-8,-2.-12,1.39,93480.6,675.38
247299,2,0.-13,10.4,0.18,0.6,0.-9,0.-10,-2.-6,1.38,93479.7,675.0
247343,2,0.-69,10.4,0.-13,0.6,0.-9,0.-8,-2.-6,1.39,93470.50,675.20
247387,2,0.-25,10.5,0.0,0.6,0.-8,0.-6,-2.-6,1.39,93475.78,675.48
247432,2,0.-15,10.4,0.-3,0.7,0.-8,0.-5,-2.-6,1.39,93473.63,674.81
247476,2,0.0,10.5,0.-22,0.7,0.-8,0.-6,-2.-12,1.38,93476.82,675.19
247520,2,0.-4,10.5,0.-21,0.6,0.-9,0.-8,-2.-12,1.38,93473.63,675.19
247564,2,0.-14,10.8,0.-19,0.5,0.-8,0.-8,-2.-6,1.39,93484.40,674.71
247610,2,0.-15,10.8,0.7,0.5,0.-9,0.-9,-2.-12,1.38,93475.78,674.91
247654,2,0.-39,10.4,0.-5,0.6,0.-9,0.-9,-2.-12,1.39,93482.26,675.48
247698,2,0.-9,10.7,0.-3,0.6,0.-9,0.-8,-2.0,1.39,93476.87,675.38
247742,2,0.-31,10.6,0.0,0.7,0.-8,0.-8,-2.0,1.39,93474.73,674.91
247786,2,0.-58,10.4,0.-23,0.8,0.-9,0.-7,-2.-6,1.39,93473.63,675.20
247830,2,0.-15,10.9,0.-21,0.8,0.-7,0.-6,-2.-6,1.39,93469.34,675.0
247874,2,0.12,10.4,0.-42,0.7,0.-9,0.-7,-2.-12,1.39,93474.73,675.29
247918,2,0.-14,10.3,0.-56,0.5,0.-9,0.-8,-2.-6,1.39,93475.83,674.81
247958,2,0.-46,10.7,0.-52,0.3,0.-9,0.-8,-2.-6,1.39,93474.73,675.0
248002,2,0.-14,10.4,0.28,0.3,0.-9,0.-8,-2.-6,1.39,93476.87,675.77
248046,2,0.-51,10.3,0.-15,0.5,0.-9,0.-6,-2.-12,1.39,93474.73,674.81
248090,2,0.-2,10.1,0.-38,0.4,0.-8,0.-6,-2.-6,1.39,93467.20,675.38
248134,2,0.-23,10.3,0.-14,0.4,0.-9,0.-7,-2.-6,1.39,93472.59,675.19
248178,2,0.-34,10.6,0.-33,0.4,0.-9,0.-7,-2.-6,1.39,93469.34,675.10
248222,2,0.-5,10.4,0.13,0.3,0.-8,0.-7,-2.-6,1.39,93472.59,675.77
248266,2,0.-9,10.4,0.8,0.4,0.-8,0.-7,-2.-6,1.39,93472.59,674.52
248306,2,0.-20,10.4,0.-44,0.4,0.-8,0.-8,-2.0,1.39,93479.7,674.71
248350,2,0.-47,10.7,0.-42,0.2,0.-8,0.-7,-2.0,1.39,93471.54,674.91
248394,2,0.15,10.1,0.13,0.2,0.-8,0.-7,-2.0,1.39,93472.64,675.47
248439,2,0.-50,10.3,0.-7,0.3,0.-9,0.-7,-2.-6,1.39,93468.35,674.81
248483,2,0.-37,10.1,0.-25,0.3,0.-8,0.-6,-2.0,1.39,93477.92,675.38
248527,2,0.17,10.5,0.14,0.4,0.-8,0.-6,-2.-6,1.39,93475.78,674.62
248571,2,0.-56,9.99,0.-35,0.4,0.-9,0.-6,-2.-6,1.39,93476.93,675.57
248615,2,0.-31,10.2,0.-27,0.3,0.-8,0.-5,-2.-6,1.39,93472.59,674.90
248655,2,0.11,10.4,0.27,0.3,0.-8,0.-5,-2.-6,1.39,93472.59,675.38
248699,2,0.14,10.1,0.-19,0.4,0.-9,0.-7,-2.-6,1.39,93475.83,675.9
248743,2,0.-10,10.6,0.5,0.4,0.-9,0.-8,-2.-6,1.39,93471.54,675.48
248787,2,0.-27,10.7,0.2,0.5,0.-9,0.-8,-2.0,1.39,93476.93,674.80
248831,2,0.-20,10.4,0.-33,0.4,0.-8,0.-7,-2.-6,1.39,93473.68,675.47
248875,2,0.12,10.2,0.24,0.5,0.-8,0.-8,-2.-6,1.40,93474.73,675.28
248919,2,0.-3,10.6,0.-1,0.6,0.-8,0.-10,-2.-6,1.39,93474.78,675.10
248965,2,0.-22,10.3,0.-15,0.6,0.-9,0.-10,-2.-6,1.40,93466.16,675.28
249009,2,0.-34,10.2,0.-30,0.5,0.-8,0.-8,-2.0,1.39,93466.16,675.0
249053,2,0.-28,10.0,0.-16,0.4,0.-8,0.-8,-2.-6,1.39,93474.78,674.90
249097,2,0.-16,10.9,0.-3,0.4,0.-9,0.-8,-2.0,1.39,93479.7,674.91
249141,2,0.-2,10.2,0.-8,0.4,0.-8,0.-8,-2.-6,1.39,93475.83,675.19
249185,2,0.-8,10.5,0.26,0.5,0.-8,0.-9,-2.-6,1.39,93471.49,675.9
249229,2,0.-11,10.5,0.16,0.7,0.-8,0.-10,-2.-6,1.39,93473.68,675.57
249273,2,0.-24,9.98,0.-4,0.8,0.-9,0.-10,-2.-6,1.39,93475.83,674.61
249319,2,0.-29,10.4,0.0,0.8,0.-8,0.-10,-2.-6,1.39,93476.87,674.90
249363,2,0.-96,10.5,0.-50,0.7,0.-8,0.-6,-2.-6,1.39,93471.54,675.95
249407,2,0.-25,10.6,0.-33,0.6,0.-8,0.-6,-2.-6,1.39,93480.17,674.52
249452,2,0.24,9.98,0.-40,0.5,0.-9,0.-7,-1.-93,1.39,93471.54,675.39
249496,2,0.4,10.2,0.-31,0.3,0.-8,0.-9,-2.-6,1.39,93475.83,675.58
249540,2,0.-33,10.5,0.-23,0.2,0.-8,0.-9,-2.0,1.39,93469.46,675.18
249584,2,0.-68,10.6,0.4,0.2,0.-8,0.-8,-2.-6,1.39,93469.40,675.38
249628,2,0.-29,10.2,0.-8,0.3,0.-9,0.-6,-2.-6,1.39,93479.7,674.90
249668,2,0.17,10.1,0.-30,0.2,0.-8,0.-7,-2.-6,1.40,93469.46,675.38
249712,2,0.19,10.4,0.-15,0.3,0.-9,0.-9,-2.0,1.40,93474.78,675.57
249756,2,0.15,10.4,0.14,0.3,0.-9,0.-11,-2.-6,1.39,93475.83,675.9
249800,2,0.-13,10.8,0.-5,0.5,0.-9,0.-13,-2.-6,1.39,93475.89,675.39
249844,2,0.-21,10.7,0.-1,0.5,0.-9,0.-12,-2.0,1.40,93476.93,675.9
249888,2,0.-53,10.2,0.14,0.5,0.-8,0.-12,-2.-6,1.40,93472.64,674.80
249932,2,0.-48,10.3,0.-22,0.6,0.-9,0.-11,-2.-6,1.39,93467.25,674.99
249976,2,0.-85,10.3,0.-27,0.5,0.-9,0.-9,-2.0,1.39,93470.50,674.80
250016,2,0.-48,10.9,0.-1,0.4,0.-9,0.-6,-2.0,1.40,93476.93,675.38
250060,2,0.-19,10.7,0.-5,0.5,0.-9,0.-6,-2.-6,1.40,93468.35,674.99
250104,2,0.-42,10.4,0.11,0.5,0.-8,0.-6,-2.0,1.40,93472.64,675.38
250148,2,0.-44,10.4,0.-13,0.5,0.-8,0.-6,-2.-6,1.40,93473.68,674.52
250192,2,0.-12,10.5,0.-8,0.6,0.-8,0.-6,-2.-6,1.39,93472.64,675.57
250236,2,0.1,10.3,0.-22,0.5,0.-9,0.-8,-2.0,1.40,93479.7,674.61
250280,2,0.-76,10.6,0.-40,0.4,0.-8,0.-7,-2.-6,1.40,93476.93,675.0
250324,2,0.-30,10.2,0.-4,0.3,0.-8,0.-6,-2.-6,1.40,93479.7,675.19
250364,2,0.-4,10.3,0.-4,0.3,0.-8,0.-6,-2.-6,1.40,93471.60,675.28
250408,2,0.-44,10.3,0.11,0.4,0.-8,0.-6,-2.0,1.41,93471.60,675.28
250453,2,0.-47,10.3,0.11,0.5,0.-8,0.-5,-2.0,1.41,93473.68,674.42
250497,2,0.-14,10.6,0.-12,0.5,0.-8,0.-5,-1.-93,1.39,93476.93,675.19
250541,2,0.-11,10.3,0.-1,0.5,0.-9,0.-6,-2.0,1.39,93478.3,675.28
250585,2,0.-11,10.5,0.0,0.6,0.-9,0.-7,-2.0,1.40,93473.75,674.80
250639,2,0.-22,10.2,0.-31,0.5,0.-8,0.-8,-2.0,1.39,93474.73,674.71
250680,2,0.-31,10.4,0.-7,0.4,0.-8,0.-8,-2.-6,1.40,93474.78,675.9
250724,2,0.-21,10.6,0.-18,0.4,0.-9,0.-9,-2.-6,1.39,93475.89,674.61
250768,2,0.-58,10.0,0.-5,0.3,0.-8,0.-8,-2.0,1.39,93477.97,674.71
250812,2,0.-45,10.0,0.0,0.4,0.-8,0.-7,-2.-6,1.40,93475.89,675.28
250856,2,0.-20,10.6,0.-12,0.4,0.-8,0.-7,-2.-6,1.39,93474.78,674.71
250900,2,0.-28,10.7,0.11,0.4,0.-9,0.-7,-2.-6,1.40,93476.93,674.42
250944,2,0.-17,10.5,0.-9,0.4,0.-8,0.-7,-2.-6,1.40,93475.83,674.42
250988,2,0.-18,10.7,0.-2,0.4,0.-8,0.-7,-2.-6,1.39,93471.60,674.61
251028,2,0.-50,10.4,0.8,0.4,0.-8,0.-8,-2.-6,1.40,93473.75,675.57
251072,2,0.-40,10.5,0.1,0.4,0.-8,0.-6,-2.-6,1.40,93476.99,675.66
251116,2,0.-20,10.8,0.-5,0.4,0.-8,0.-6,-2.0,1.40,93470.50,674.99
251160,2,0.-22,10.3,0.20,0.5,0.-9,0.-7,-2.0,1.40,93472.70,675.38
251204,2,0.-48,10.6,0.-32,0.6,0.-9,0.-6,-2.-6,1.40,93470.50,675.18
251248,2,0.-22,10.4,0.-15,0.4,0.-8,0.-5,-2.0,1.40,93475.89,675.57
251292,2,0.-3,10.4,0.-1,0.3,0.-8,0.-5,-2.-6,1.40,93468.35,675.38
251336,2,0.-10,10.8,0.0,0.4,0.-9,0.-7,-2.0,1.39,93480.23,675.28
251376,2,0.-59,9.99,0.10,0.4,0.-8,0.-6,-2.-6,1.41,93471.60,674.80
251420,2,0.-30,10.6,0.-4,0.5,0.-8,0.-6,-2.0,1.40,93475.94,675.18
251465,2,0.7,10.7,0.0,0.5,0.-9,0.-7,-2.-6,1.40,93483.42,675.9
251509,2,0.-95,10.13,0.26,0.5,0.-8,0.-5,-2.0,1.40,93478.3,674.80
251553,2,1.31,10.2,0.-36,0.0,0.-10,0.-16,-2.0,1.40,93476.99,675.9
251597,2,0.47,9.94,0.-40,0.4,0.-10,0.-12,-2.0,1.40,93476.93,674.61
251641,2,0.-50,10.4,0.26,0.0,0.-10,0.-15,-2.-6,1.39,93469.46,675.9
251685,2,0.-97,10.4,0.76,0.3,0.-8,0.-12,-2.-12,1.39,93470.56,674.90
251725,2,0.20,9.93,0.-48,0.3,0.-10,0.-13,-2.-6,1.40,93475.89,675.18
251769,2,0.-50,10.5,0.-39,0.2,0.-7,0.-11,-2.-6,1.40,93476.99,675.38
251813,2,-1.-7,9.94,0.14,0.3,0.-9,0.-5,-2.-6,1.40,93475.89,674.33
251857,2,0.-81,10.5,0.12,0.1,0.-8,0.-5,-2.-6,1.41,93479.7,675.28
251901,2,0.10,10.2,0.58,0.4,0.-11,0.-4,-2.-6,1.40,93473.75,674.99
251945,2,0.30,10.6,0.49,0.4,0.-7,0.-8,-2.-6,1.41,93470.56,674.90
251989,2,0.-24,9.92,0.38,0.9,0.-7,0.-10,-2.0,1.40,93481.28,675.9
252033,2,0.-59,9.95,0.41,0.11,0.-8,0.-10,-2.-6,1.41,93478.9,675.18
252073,2,0.-85,9.99,0.68,0.14,0.-8,0.-8,-2.-6,1.40,93474.84,674.80
252117,2,0.44,10.6,0.-12,0.13,0.-8,0.-12,-2.-6,1.40,93479.13,675.28
252161,2,1.35,9.90,0.-63,0.15,0.-10,0.-17,-2.-6,1.41,93473.80,674.99
252205,2,0.4,9.92,0.-33,0.14,0.-9,0.-18,-2.0,1.41,93472.64,675.18
252249,2,0.2,10.4,0.-33,0.10,0.-10,0.-23,-2.0,1.41,93472.70,675.9
252293,2,-1.-86,10.14,1.42,0.14,0.-11,0.-23,-2.0,1.40,93471.65,674.90
252337,2,0.0,11.51,1.36,0.0,0.-5,0.-33,-2.0,1.41,93472.70,675.8
252377,2,-2.-21,9.65,-1.-77,0.6,0.-15,0.-11,-2.0,1.40,93467.37,674.90
252421,2,-1.-34,10.36,-1.-24,0.3,0.-7,0.-32,-2.-6,1.41,93472.70,675.8
252466,2,0.-5,10.4,0.33,0.1,0.-7,0.-21,-2.0,1.41,93474.84,675.38
252510,2,-2.-10,9.93,0.-78,0.-2,0.-5,0.-17,-2.-6,1.40,93477.4,675.28
252554,2,-2.-27,9.87,0.-27,0.0,0.-10,0.-12,-2.-6,1.40,93472.70,674.90
252598,2,-1.-6,10.4,0.33,0.0,0.-11,0.-14,-2.-6,1.41,93470.50,674.90
252642,2,0.-57,9.96,0.65,0.1,0.-8,0.-9,-2.-6,1.41,93470.56,675.9
252686,2,-2.-7,10.21,0.-39,0.5,0.-7,0.-6,-2.-12,1.40,93481.28,675.8
252727,2,-1.-78,9.96,0.-39,0.6,0.-8,0.-6,-2.-6,1.41,93471.65,675.9
252771,2,-1.-37,9.95,0.29,0.5,0.-8,0.-1,-2.-6,1.41,93475.94,675.47
252815,2,-1.-68,9.99,0.-22,0.6,0.-10,0.3,-2.0,1.40,93469.46,674.90
252859,2,0.-62,10.4,0.-52,0.5,0.-9,0.0,-2.0,1.41,93473.75,674.90
252903,2,0.-73,9.95,0.-35,0.4,0.-9,0.4,-2.-6,1.40,93474.84,674.71
252947,2,0.-60,9.95,0.0,0.3,0.-7,0.2,-2.-6,1.40,93481.33,674.61
252991,2,0.-63,10.4,0.34,0.5,0.-8,0.1,-2.-6,1.41,93471.60,675.38
253037,2,0.-83,10.2,0.-16,0.5,0.-9,0.2,-2.-6,1.40,93471.60,675.9
253081,2,0.-50,9.99,0.-44,0.4,0.-8,0.2,-2.0,1.41,93467.37,675.28
253125,2,0.-14,10.4,0.-20,0.3,0.-8,0.0,-2.-6,1.41,93474.84,674.99
253169,2,0.-49,10.0,0.16,0.3,0.-9,0.-1,-2.-6,1.40,93470.56,675.9
253213,2,0.-57,10.0,0.-21,0.3,0.-7,0.-1,-2.0,1.41,93473.80,674.99
253257,2,0.-75,9.99,0.-5,0.3,0.-8,0.0,-2.-6,1.40,93472.70,675.18
253301,2,0.-69,10.5,0.1,0.2,0.-8,0.0,-2.-6,1.40,93475.94,675.75
253345,2,0.-43,10.2,0.-1,0.2,0.-7,0.2,-2.-6,1.41,93474.90,674.70
253391,2,0.-3,10.6,0.27,0.4,0.-8,0.0,-2.-6,1.41,93475.89,674.80
253435,2,0.-10,10.4,0.-16,0.4,0.-8,0.-1,-2.-6,1.40,93472.70,675.37
253480,2,0.-22,10.3,0.-30,0.3,0.-8,0.-1,-2.-6,1.40,93471.60,675.8
253524,2,0.-12,10.0,0.9,0.2,0.-8,0.-2,-2.-6,1.41,93475.94,675.18
253568,2,0.-17,10.5,0.21,0.3,0.-8,0.-3,-2.-12,1.40,93474.84,674.90
253612,2,0.-12,10.14,0.16,0.4,0.-8,0.-4,-2.-6,1.40,93478.3,674.99
253656,2,0.-9,9.98,0.-29,0.4,0.-8,0.-5,-2.-6,1.41,93471.65,675.18
253700,2,0.-76,10.2,0.-18,0.3,0.-8,0.-3,-2.-6,1.40,93471.65,675.37
253740,2,0.-11,10.6,0.21,0.3,0.-9,0.-3,-2.0,1.41,93472.70,674.99
253784,2,0.12,10.3,0.5,0.3,0.-8,0.-4,-2.-6,1.41,93475.94,674.70
253828,2,0.-19,10.9,0.34,0.4,0.-8,0.-4,-2.-6,1.40,93478.9,675.47
253872,2,0.-18,10.0,0.3,0.5,0.-8,0.-4,-2.0,1.42,93478.9,675.66
253916,2,0.5,10.2,0.1,0.6,0.-8,0.-4,-2.0,1.42,93483.42,674.99
253960,2,0.-16,10.9,0.-21,0.5,0.-8,0.-5,-2.-6,1.40,93474.84,674.79
254004,2,0.-21,10.4,0.-12,0.4,0.-8,0.-4,-2.-6,1.41,93471.71,675.9
254048,2,0.-10,10.4,0.10,0.4,0.-8,0.-5,-2.-6,1.41,93473.80,674.89
254088,2,0.3,10.5,0.22,0.5,0.-8,0.-5,-2.-6,1.41,93480.23,675.56
254132,2,0.-11,10.6,0.11,0.5,0.-8,0.-5,-2.0,1.41,93477.4,675.37
254176,2,0.-1,10.8,0.11,0.6,0.-8,0.-6,-2.0,1.41,93476.0,675.85
254220,2,0.-1,10.7,0.-2,0.6,0.-8,0.-6,-2.-6,1.41,93471.65,674.41
254264,2,0.-8,10.5,0.-4,0.6,0.-8,0.-6,-2.-6,1.41,93479.13,675.8
254308,2,0.-6,10.6,0.2,0.6,0.-8,0.-6,-2.-6,1.41,93469.46,674.79
254352,2,0.-2,10.4,0.0,0.6,0.-8,0.-6,-2.-12,1.41,93469.51,675.8
254396,2,0.-5,10.5,0.4,0.6,0.-8,0.-6,-2.-6,1.42,93470.61,675.9
254436,2,0.0,10.3,0.12,0.5,0.-8,0.-6,-2.-6,1.41,93475.94,674.79
254481,2,0.-21,10.4,0.-10,0.6,0.-8,0.-6,-2.0,1.41,93473.85,675.37
254525,2,0.-6,10.6,0.5,0.6,0.-8,0.-5,-2.-6,1.41,93473.80,674.99
254569,2,0.10,10.4,0.-10,0.6,0.-8,0.-6,-2.-6,1.41,93471.65,675.75
254613,2,0.11,10.1,0.-8,0.5,0.-8,0.-7,-2.-12,1.41,93481.33,675.8
254657,2,0.24,10.4,0.-3,0.5,0.-8,0.-9,-2.-6,1.41,93478.9,675.95
254701,2,0.3,9.99,0.-2,0.5,0.-9,0.-10,-2.-12,1.42,93474.84,674.89
254745,2,0.-22,10.5,0.-7,0.5,0.-8,0.-10,-2.-6,1.41,93465.22,675.46
254785,2,0.-23,10.5,0.2,0.5,0.-8,0.-9,-2.-6,1.41,93469.51,675.65
254829,2,0.-10,10.5,0.-1,0.5,0.-9,0.-8,-2.-6,1.42,93472.75,675.27
254873,2,0.15,10.2,0.-1,0.5,0.-8,0.-8,-2.-6,1.42,93469.51,675.27
254917,2,0.9,10.7,0.-2,0.4,0.-8,0.-8,-2.-6,1.42,93473.85,674.99
254961,2,0.-30,10.6,0.-7,0.4,0.-8,0.-9,-2.0,1.42,93477.4,674.89
255005,2,0.-17,10.8,0.-1,0.5,0.-9,0.-8,-2.0,1.41,93482.43,675.27
255049,2,0.-10,10.4,0.-9,0.4,0.-9,0.-7,-2.-6,1.41,93479.18,675.18
255093,2,0.-10,10.3,0.-7,0.4,0.-8,0.-7,-1.-93,1.42,93470.61,675.27
255133,2,0.-25,10.2,0.9,0.4,0.-8,0.-7,-2.0,1.41,93473.85,674.79
255177,2,0.-12,10.6,0.11,0.4,0.-8,0.-6,-2.0,1.42,93477.4,675.27
255221,2,0.-9,10.7,0.0,0.5,0.-8,0.-6,-1.-93,1.42,93478.14,675.18
255265,2,0.4,10.5,0.13,0.5,0.-8,0.-6,-1.-93,1.42,93471.65,675.37
255309,2,0.-12,10.3,0.-5,0.6,0.-9,0.-6,-2.-6,1.41,93479.18,675.9
255353,2,0.-1,9.99,0.1,0.5,0.-8,0.-6,-2.-6,1.41,93468.46,674.99
255397,2,0.20,10.4,0.-1,0.5,0.-8,0.-6,-2.0,1.41,93475.94,675.65
255441,2,0.4,10.6,0.-7,0.5,0.-8,0.-7,-2.0,1.42,93470.61,675.18
255482,2,0.-6,10.2,0.4,0.5,0.-8,0.-7,-2.-6,1.43,93473.85,674.79
255526,2,0.4,10.4,0.8,0.6,0.-9,0.-7,-2.-6,1.42,93474.90,675.37
255570,2,0.4,10.6,0.-7,0.6,0.-8,0.-8,-2.-6,1.41,93472.81,674.89
255614,2,0.-3,10.8,0.0,0.6,0.-9,0.-8,-2.-6,1.42,93474.90,675.37
255658,2,0.-4,10.1,0.-16,0.5,0.-8,0.-8,-2.0,1.41,93471.65,675.37
255702,2,0.-3,10.8,0.-4,0.5,0.-8,0.-8,-2.-6,1.42,93479.18,675.75
255746,2,0.-7,10.9,0.-11,0.5,0.-8,0.-8,-2.-6,1.42,93476.0,675.27
255790,2,0.-14,10.6,0.-13,0.5,0.-9,0.-8,-2.-6,1.42,93479.25,675.56
255830,2,0.-6,10.5,0.-11,0.4,0.-8,0.-7,-2.-12,1.42,93468.46,675.18
255874,2,0.-1,10.4,0.-4,0.4,0.-8,0.-8,-2.-6,1.42,93476.0,675.8
255918,2,0.-12,10.8,0.-1,0.4,0.-8,0.-8,-2.-6,1.42,93471.65,675.74
255962,2,0.-11,10.4,0.-2,0.4,0.-8,0.-7,-2.-6,1.41,93472.75,674.79
256006,2,0.-11,10.5,0.1,0.4,0.-8,0.-7,-2.-6,1.42,93471.71,674.60
256050,2,0.-21,10.4,0.-2,0.4,0.-9,0.-7,-2.-6,1.42,93467.42,674.99
256094,2,0.-11,10.5,0.-15,0.4,0.-9,0.-6,-2.-12,1.42,93479.18,674.99
256140,2,0.-21,10.3,0.-14,0.3,0.-8,0.-5,-2.-6,1.42,93470.61,674.70
256184,2,0.1,10.2,0.-3,0.3,0.-9,0.-5,-2.-6,1.42,93473.85,675.27
256228,2,0.2,10.4,0.0,0.4,0.-8,0.-5,-2.0,1.42,93474.90,675.37
256272,2,0.5,10.6,0.15,0.4,0.-8,0.-5,-1.-93,1.41,93473.85,674.79
256316,2,0.11,10.4,0.11,0.4,0.-8,0.-6,-2.-6,1.43,93473.85,674.51
256360,2,0.2,10.2,0.-5,0.4,0.-8,0.-6,-2.0,1.42,93468.46,674.70
256404,2,0.-2,10.2,0.1,0.4,0.-9,0.-7,-2.-6,1.42,93472.75,675.46
256448,2,0.-1,10.6,0.5,0.4,0.-9,0.-7,-2.-6,1.41,93471.71,674.89
256495,2,0.1,10.4,0.1,0.4,0.-8,0.-6,-1.-93,1.42,93473.85,675.8
256539,2,0.-8,10.4,0.-6,0.4,0.-8,0.-6,-2.-6,1.42,93474.90,675.37
256583,2,0.-3,10.1,0.1,0.4,0.-9,0.-6,-2.0,1.42,93477.4,675.37
256627,2,0.26,10.3,0.14,0.4,0.-9,0.-6,-2.0,1.42,93468.46,675.37
256671,2,0.14,10.5,0.7,0.4,0.-8,0.-6,-2.-6,1.42,93474.96,675.27
256715,2,0.11,10.4,0.7,0.4,0.-8,0.-6,-1.-93,1.42,93474.96,675.56
256759,2,0.4,10.4,0.-1,0.4,0.-9,0.-7,-2.0,1.42,93468.46,675.56
256803,2,0.4,10.7,0.6,0.4,0.-9,0.-8,-2.-6,1.42,93471.71,674.79
256849,2,0.-7,10.3,0.-1,0.4,0.-8,0.-7,-2.-6,1.42,93482.43,674.79
256893,2,0.-11,10.4,0.-18,0.3,0.-9,0.-6,-1.-93,1.41,93478.14,674.89
256937,2,0.2,10.7,0.9,0.2,0.-9,0.-6,-2.-6,1.42,93474.96,674.70
256981,2,0.17,10.2,0.17,0.3,0.-9,0.-6,-2.0,1.42,93470.61,674.99
257025,2,0.13,10.5,0.25,0.3,0.-8,0.-6,-1.-93,1.42,93474.90,675.27
257069,2,0.15,10.1,0.13,0.3,0.-7,0.-6,-2.0,1.42,93474.90,675.46
257113,2,0.6,10.6,0.0,0.4,0.-8,0.-6,-2.-6,1.42,93470.61,674.89
257157,2,0.0,10.6,0.5,0.4,0.-9,0.-6,-2.-12,1.42,93472.81,674.70
257203,2,0.20,10.3,0.20,0.4,0.-8,0.-6,-2.-6,1.42,93472.75,674.99
257247,2,0.15,10.6,0.7,0.4,0.-9,0.-6,-2.0,1.42,93474.90,675.46
257291,2,0.10,10.4,0.20,0.4,0.-8,0.-7,-2.-6,1.43,93473.85,674.99
257335,2,0.14,10.4,0.17,0.5,0.-8,0.-7,-2.-6,1.42,93471.71,675.18
257379,2,0.6,10.7,0.11,0.4,0.-8,0.-7,-2.-6,1.42,93476.0,674.99
257423,2,0.21,10.4,0.11,0.4,0.-8,0.-7,-2.-12,1.42,93476.0,675.37
257467,2,0.19,10.7,0.9,0.4,0.-9,0.-8,-2.-6,1.42,93472.75,675.46
257512,2,0.13,10.4,0.7,0.4,0.-9,0.-8,-2.-12,1.42,93478.20,674.99
257557,2,0.11,10.2,0.11,0.4,0.-9,0.-8,-2.-6,1.41,93471.71,675.37
257601,2,0.12,10.11,0.24,0.4,0.-8,0.-8,-2.-6,1.43,93467.37,674.79
257645,2,0.9,10.4,0.30,0.4,0.-8,0.-8,-2.-6,1.42,93473.85,675.8
257689,2,0.6,10.4,0.17,0.4,0.-9,0.-8,-2.-12,1.42,93472.81,675.65
257733,2,0.11,10.0,0.13,0.5,0.-8,0.-7,-2.-6,1.42,93474.96,674.89
257777,2,0.15,10.7,0.10,0.5,0.-9,0.-7,-2.-6,1.42,93472.81,675.37
257821,2,0.7,10.1,0.22,0.5,0.-9,0.-8,-2.0,1.41,93478.20,674.98
257865,2,0.4,10.0,0.25,0.5,0.-8,0.-7,-2.-6,1.43,93474.96,674.98
257905,2,0.19,10.3,0.26,0.6,0.-9,0.-8,-2.-6,1.43,93476.6,675.65
257949,2,0.15,10.1,0.15,0.6,0.-8,0.-8,-2.-6,1.42,93474.96,675.75
257993,2,0.22,10.6,0.18,0.5,0.-8,0.-8,-2.0,1.43,93471.71,675.56
258037,2,0.13,10.1,0.17,0.6,0.-8,0.-9,-2.-6,1.43,93473.91,674.79
258081,2,0.19,10.3,0.13,0.6,0.-9,0.-10,-2.0,1.43,93477.10,675.37
