millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Orientation_roll,Orientation_pitch,Orientation_yaw
1658874,2,1658874,46,0.13,10.0,0.53,0.3,-0.9,-0.10,9.12,11.81,92895.66,727.17,-12.37,13.94,7.16
1658920,2,1658920,46,0.16,9.95,0.46,0.4,-0.9,-0.10,9.18,11.81,92902.30,726.69,-18.32,20.3,8.55
1658964,2,1658964,44,0.18,9.98,0.51,0.4,-0.9,-0.10,9.18,11.81,92892.46,726.40,-18.32,20.3,8.55
1659010,2,1659010,46,0.11,10.4,0.45,0.4,-0.9,-0.10,9.12,11.81,92895.71,726.78,-24.40,26.13,9.24
1659056,2,1659056,46,0.13,10.3,0.48,0.4,-0.9,-0.10,9.12,11.81,92891.33,726.98,-24.40,26.13,9.24
1659102,2,1659102,46,0.18,10.0,0.49,0.4,-0.9,-0.10,9.12,11.80,92894.65,726.78,-30.57,32.12,9.2
1659154,2,1659154,52,0.15,9.96,0.53,0.4,-0.9,-0.10,9.12,11.80,92896.84,726.49,-30.57,32.12,9.2
1659197,2,1659197,43,0.17,10.1,0.48,0.3,-0.8,-0.9,9.12,11.80,92895.78,727.7,-36.84,37.59,8.2
1659243,2,1659243,46,0.17,10.1,0.49,0.4,-0.9,-0.10,9.12,11.81,92894.65,726.78,-36.84,37.59,8.2
1659289,2,1659289,46,0.20,9.98,0.47,0.4,-0.9,-0.10,9.12,11.81,92885.88,726.98,-44.9,43.31,6.19
1659335,2,1659335,46,0.17,10.1,0.47,0.4,-0.9,-0.10,9.12,11.80,92892.46,726.40,-44.9,43.31,6.19
1659381,2,1659381,46,0.11,9.99,0.44,0.4,-0.9,-0.10,9.12,11.81,92902.24,726.40,-52.37,48.74,3.1
1659424,2,1659424,43,0.15,9.97,0.49,0.4,-0.9,-0.10,9.12,11.81,92893.46,726.50,-52.37,48.74,3.1
1659470,2,1659470,46,0.17,9.95,0.47,0.4,-0.9,-0.10,9.6,11.82,92895.66,726.1,-62.41,53.94,-2.6
1659516,2,1659516,46,0.14,10.0,0.50,0.4,-0.9,-0.10,9.18,11.80,92892.40,726.79,-62.41,53.94,-2.6
1659562,2,1659562,46,0.16,10.0,0.46,0.4,-0.9,-0.10,9.12,11.82,92896.78,727.18,-74.17,58.26,-9.0
1659608,2,1659608,46,0.16,10.2,0.50,0.4,-0.9,-0.10,9.12,11.81,92895.66,726.88,-74.17,58.26,-9.0
1659662,2,1659662,54,0.17,10.1,0.51,0.4,-0.9,-0.10,9.18,11.80,92893.58,726.40,-88.55,61.69,-18.60
1659708,2,1659708,46,0.16,10.0,0.48,0.3,-0.9,-0.10,9.6,11.81,92895.71,727.27,-88.55,61.69,-18.60
1659754,2,1659754,46,0.16,9.96,0.45,0.3,-0.9,-0.10,9.18,11.81,92890.26,726.59,-105.34,63.63,-30.68
1659800,2,1659800,46,0.16,10.0,0.48,0.4,-0.9,-0.10,9.6,11.80,92893.53,727.67,-105.34,63.63,-30.68
1659846,2,1659846,46,0.13,9.99,0.48,0.4,-0.9,-0.10,9.12,11.81,92897.91,726.49,-123.43,63.85,-44.15
1659895,2,1659895,49,0.22,9.99,0.49,0.4,-0.9,-0.10,9.18,11.80,92895.71,726.79,-123.43,63.85,-44.15
1659941,2,1659941,46,0.11,9.98,0.44,0.3,-0.9,-0.10,9.18,11.81,92891.28,727.8,-141.23,62.19,-57.14
1659988,2,1659988,47,0.16,10.0,0.52,0.4,-0.9,-0.10,9.6,11.80,92896.78,726.29,-141.23,62.19,-57.14
1660034,2,1660034,46,0.18,10.4,0.46,0.4,-0.9,-0.10,9.12,11.81,92893.53,726.29,-156.13,59.12,-67.28
1660080,2,1660080,46,0.16,9.99,0.48,0.4,-0.9,-0.10,9.12,11.81,92892.40,727.8,-156.13,59.12,-67.28
1660126,2,1660126,46,0.17,9.98,0.49,0.4,-0.9,-0.10,9.12,11.80,92894.65,726.78,-168.69,54.77,-74.93
1660186,2,1660186,60,0.14,9.99,0.50,0.4,-0.9,-0.10,9.12,11.79,92893.64,726.88,-168.69,54.77,-74.93
1660232,2,1660232,46,0.13,9.93,0.46,0.4,-0.9,-0.10,9.18,11.80,92890.32,727.27,-178.93,49.77,-80.29
1660278,2,1660278,46,0.17,10.1,0.55,0.4,-0.9,-0.10,9.18,11.79,92897.96,726.49,-178.93,49.77,-80.29
1660324,2,1660324,46,0.13,9.98,0.49,0.3,-0.9,-0.10,9.12,11.81,92896.84,726.78,172.68,44.44,-83.55
1660370,2,1660370,46,0.19,10.1,0.51,0.4,-0.9,-0.10,9.12,11.81,92895.78,726.98,172.68,44.44,-83.55
1660413,2,1660413,43,0.17,9.98,0.49,0.4,-0.9,-0.10,9.12,11.80,92894.65,726.59,165.7,38.70,-85.68
1660459,2,1660459,46,0.16,10.0,0.54,0.4,-0.9,-0.10,9.6,11.81,92895.71,726.59,165.7,38.70,-85.68
1660505,2,1660505,46,0.16,10.1,0.48,0.3,-0.9,-0.10,9.12,11.81,92892.46,727.8,158.63,33.13,-86.58
1660551,2,1660551,46,0.18,10.0,0.47,0.4,-0.9,-0.10,9.18,11.80,92893.46,726.20,158.63,33.13,-86.58
1660597,2,1660597,46,0.11,9.95,0.47,0.4,-0.9,-0.10,9.0,11.81,92896.78,726.59,152.44,26.96,-86.81
1660640,2,1660640,43,0.12,9.96,0.54,0.4,-0.9,-0.10,9.12,11.80,92900.10,726.98,152.44,26.96,-86.81
1660693,2,1660693,53,0.13,9.96,0.46,0.4,-0.9,-0.10,9.18,11.80,92897.96,727.17,146.65,21.11,-86.33
1660739,2,1660739,46,0.20,9.99,0.49,0.4,-0.9,-0.10,9.12,11.81,92894.65,726.98,146.65,21.11,-86.33
1660785,2,1660785,46,0.6,9.95,0.45,0.4,-0.9,-0.10,9.18,11.81,92894.65,726.78,141.8,15.59,-85.25
1660831,2,1660831,46,0.18,10.0,0.50,0.4,-0.9,-0.10,9.6,11.80,92896.84,726.68,141.8,15.59,-85.25
1660874,2,1660874,43,0.14,10.1,0.45,0.4,-0.9,-0.10,9.18,11.80,92889.14,727.7,135.53,10.4,-83.62
1660920,2,1660920,46,0.19,9.99,0.49,0.4,-0.9,-0.10,9.12,11.81,92899.3,726.69,135.53,10.4,-83.62
1660966,2,1660966,46,0.15,9.98,0.54,0.4,-0.9,-0.10,9.12,11.81,92892.46,726.20,129.80,4.53,-81.54
1661013,2,1661013,47,0.15,9.96,0.41,0.4,-0.9,-0.10,9.12,11.81,92898.98,726.69,129.80,4.53,-81.54
1661059,2,1661059,46,0.13,9.96,0.50,0.3,-0.9,-0.10,9.12,11.81,92898.92,726.69,123.84,-0.59,-78.88
1661102,2,1661102,43,0.9,10.0,0.56,0.4,-0.9,-0.10,9.18,11.81,92895.66,726.59,123.84,-0.59,-78.88
1661148,2,1661148,46,0.12,9.96,0.50,0.4,-0.9,-0.10,9.12,11.81,92892.40,726.79,117.69,-5.46,-75.73
1661199,2,1661199,51,0.14,10.0,0.49,0.4,-0.9,-0.10,9.18,11.81,92894.59,726.78,117.69,-5.46,-75.73
1661245,2,1661245,46,0.16,9.98,0.52,0.4,-0.9,-0.10,9.18,11.80,92891.28,726.59,110.91,-10.6,-72.1
1661291,2,1661291,46,0.12,9.98,0.50,0.4,-0.9,-0.10,9.18,11.81,92897.91,726.60,110.91,-10.6,-72.1
1661334,2,1661334,43,0.14,9.99,0.52,0.4,-0.9,-0.10,9.18,11.82,92891.28,726.79,103.77,-14.21,-67.56
1661380,2,1661380,46,0.17,10.1,0.45,0.4,-0.9,-0.10,9.25,11.81,92896.78,726.49,103.77,-14.21,-67.56
1661426,2,1661426,46,0.18,10.0,0.49,0.4,-0.9,-0.10,9.12,11.81,92892.40,726.40,96.17,-17.85,-62.53
1661472,2,1661472,46,0.11,9.98,0.49,0.4,-0.9,-0.10,9.6,11.82,92896.78,726.98,96.17,-17.85,-62.53
1661518,2,1661518,46,0.16,10.1,0.53,0.3,-0.9,-0.10,9.18,11.81,92894.59,726.79,88.69,-20.49,-57.13
1661567,2,1661567,49,0.14,10.0,0.53,0.4,-0.9,-0.10,9.12,11.80,92898.98,727.8,88.69,-20.49,-57.13
1661613,2,1661613,46,0.16,9.98,0.49,0.4,-0.9,-0.10,9.12,11.81,92894.59,726.98,80.19,-22.70,-51.7
1661659,2,1661659,46,0.13,9.98,0.53,0.4,-0.9,-0.10,9.12,11.81,92888.1,726.69,80.19,-22.70,-51.7
1661710,2,1661710,51,0.18,9.99,0.48,0.4,-0.9,-0.10,9.12,11.80,92893.53,727.17,71.56,-24.7,-44.80
1661756,2,1661756,46,0.15,10.4,0.44,0.4,-0.9,-0.10,9.12,11.81,92893.53,726.88,71.56,-24.7,-44.80
1661805,2,1661805,49,0.15,9.97,0.54,0.4,-0.9,-0.10,9.12,11.81,92891.33,726.59,62.64,-24.43,-38.20
1661851,2,1661851,46,0.18,9.98,0.51,0.4,-0.9,-0.10,9.12,11.80,92892.40,726.59,62.64,-24.43,-38.20
1661897,2,1661897,46,0.17,10.1,0.44,0.4,-0.9,-0.10,9.12,11.80,92898.98,725.91,54.6,-23.90,-31.87
1661943,2,1661943,46,0.15,9.96,0.51,0.4,-0.9,-0.10,9.12,11.80,92885.88,726.49,54.6,-23.90,-31.87
1661989,2,1661989,46,0.13,10.0,0.51,0.4,-0.9,-0.10,9.12,11.81,92895.71,726.59,45.47,-22.43,-25.63
1662040,2,1662040,51,0.18,10.2,0.49,0.3,-0.9,-0.10,9.18,11.81,92894.65,726.69,45.47,-22.43,-25.63
1662086,2,1662086,46,0.15,9.99,0.55,0.4,-0.9,-0.10,9.0,11.80,92895.71,727.18,37.7,-20.18,-19.60
1662132,2,1662132,46,0.15,9.98,0.48,0.4,-0.9,-0.10,9.12,11.80,92894.59,726.20,37.7,-20.18,-19.60
1662178,2,1662178,46,0.13,10.2,0.51,0.4,-0.9,-0.10,9.12,11.82,92892.40,727.8,29.10,-17.6,-14.9
1662239,2,1662239,61,0.15,9.99,0.49,0.4,-0.9,-0.10,9.18,11.80,92891.44,727.17,29.10,-17.6,-14.9
1662285,2,1662285,46,0.10,9.98,0.53,0.4,-0.9,-0.10,9.6,11.79,92893.64,727.17,21.58,-13.30,-9.10
1662328,2,1662328,43,0.15,9.99,0.45,0.3,-0.9,-0.10,9.12,11.79,92892.46,726.39,21.58,-13.30,-9.10
1662374,2,1662374,46,0.16,10.0,0.49,0.4,-0.9,-0.10,9.12,11.80,92893.53,726.29,14.72,-9.16,-4.95
1662420,2,1662420,46,0.13,9.95,0.47,0.4,-0.9,-0.10,9.12,11.80,92896.78,726.88,14.72,-9.16,-4.95
1662466,2,1662466,46,0.17,10.1,0.49,0.4,-0.9,-0.10,9.12,11.80,92884.75,727.7,8.0,-4.40,-1.24
1662512,2,1662512,46,0.15,9.99,0.47,0.3,-0.9,-0.10,9.12,11.81,92893.53,727.18,8.0,-4.40,-1.24
1662555,2,1662555,43,0.16,9.98,0.48,0.4,-0.9,-0.10,9.12,11.79,92900.16,726.40,1.77,0.67,1.85
1662601,2,1662601,46,0.17,9.96,0.42,0.4,-0.9,-0.10,9.6,11.80,92898.98,726.78,1.77,0.67,1.85
1662647,2,1662647,46,0.18,9.99,0.49,0.4,-0.9,-0.10,9.18,11.81,92897.91,726.39,-4.7,6.12,4.41
1662693,2,1662693,46,0.15,9.96,0.52,0.4,-0.9,-0.10,9.18,11.81,92895.71,726.59,-4.7,6.12,4.41
1662745,2,1662745,52,0.15,10.0,0.45,0.4,-0.9,-0.10,9.12,11.80,92893.53,726.88,-9.88,11.60,6.43
1662788,2,1662788,43,0.13,9.94,0.46,0.4,-0.9,-0.10,9.18,11.81,92895.71,726.20,-9.88,11.60,6.43
1662834,2,1662834,46,0.17,10.0,0.49,0.4,-0.9,-0.10,9.12,11.80,92890.21,727.27,-15.59,17.30,7.84
1662880,2,1662880,46,0.19,10.3,0.50,0.4,-0.9,-0.10,9.12,11.81,92897.85,726.69,-15.59,17.30,7.84
1662926,2,1662926,46,0.16,9.95,0.44,0.4,-0.9,-0.10,9.12,11.81,92886.94,726.78,-21.27,23.13,8.75
1662972,2,1662972,46,0.16,9.94,0.49,0.4,-0.9,-0.10,9.6,11.81,92893.53,727.8,-21.27,23.13,8.75
1663021,2,1663021,49,0.17,9.99,0.47,0.4,-0.9,-0.10,9.12,11.81,92895.71,726.20,-27.21,29.1,9.4
1663068,2,1663068,47,0.17,9.96,0.49,0.4,-0.9,-0.10,9.18,11.80,92889.14,726.69,-27.21,29.1,9.4
1663114,2,1663114,46,0.17,9.96,0.47,0.3,-0.9,-0.10,9.18,11.81,92896.78,727.17,-33.36,34.83,8.45
1663160,2,1663160,46,0.11,9.96,0.46,0.3,-0.9,-0.10,9.12,11.80,92893.53,726.98,-33.36,34.83,8.45
1663206,2,1663206,46,0.22,9.99,0.48,0.3,-0.9,-0.10,9.18,11.81,92895.66,727.8,-40.16,40.55,7.1
1663257,2,1663257,51,0.13,9.99,0.44,0.4,-0.9,-0.10,9.6,11.79,92889.19,726.88,-40.16,40.55,7.1
1663300,2,1663300,43,0.15,9.97,0.50,0.4,-0.9,-0.10,9.12,11.79,92892.46,727.7,-47.92,46.23,4.54
1663346,2,1663346,46,0.17,9.98,0.47,0.4,-0.9,-0.10,9.12,11.80,92899.3,727.17,-47.92,46.23,4.54
1663392,2,1663392,46,0.11,9.98,0.52,0.3,-0.9,-0.10,9.18,11.81,92900.10,725.90,-56.71,51.25,0.72
1663438,2,1663438,46,0.15,9.96,0.49,0.4,-0.9,-0.10,9.12,11.81,92891.33,726.30,-56.71,51.25,0.72
1663484,2,1663484,46,0.15,9.98,0.52,0.4,-0.9,-0.10,9.12,11.80,92894.65,727.27,-67.28,55.97,-4.96
1663527,2,1663527,43,0.15,10.1,0.47,0.3,-0.9,-0.10,9.12,11.80,92890.26,726.88,-67.28,55.97,-4.96
1663573,2,1663573,46,0.15,10.4,0.53,0.3,-0.9,-0.10,9.12,11.81,92895.71,726.98,-80.18,59.85,-13.3
1663619,2,1663619,46,0.16,10.0,0.49,0.4,-0.9,-0.10,9.18,11.80,92891.28,726.49,-80.18,59.85,-13.3
1663665,2,1663665,46,0.15,9.97,0.51,0.4,-0.9,-0.10,9.18,11.80,92900.10,726.69,-95.96,62.77,-23.93
1663711,2,1663711,46,0.14,9.98,0.50,0.4,-0.9,-0.10,9.12,11.80,92893.53,726.59,-95.96,62.77,-23.93
1663760,2,1663760,49,0.15,9.99,0.46,0.4,-0.9,-0.10,9.18,11.80,92893.53,726.59,-114.22,64.1,-37.32
1663806,2,1663806,46,0.15,9.98,0.48,0.4,-0.9,-0.10,9.12,11.80,92892.46,726.69,-114.22,64.1,-37.32
1663852,2,1663852,46,0.13,9.98,0.43,0.4,-0.9,-0.10,9.12,11.80,92899.3,726.49,-132.55,63.38,-50.98
1663898,2,1663898,46,0.14,10.2,0.50,0.3,-0.9,-0.10,9.18,11.80,92899.3,726.98,-132.55,63.38,-50.98
1663944,2,1663944,46,0.15,9.98,0.49,0.4,-0.9,-0.10,9.6,11.81,92889.14,726.69,-148.76,61.3,-62.45
1663997,2,1663997,53,0.16,9.96,0.52,0.4,-0.9,-0.10,9.18,11.80,92893.58,726.9,-148.76,61.3,-62.45
1664043,2,1664043,46,0.15,10.0,0.48,0.4,-0.9,-0.10,9.12,11.80,92893.53,726.59,-162.93,57.23,-71.63
1664090,2,1664090,47,0.17,9.97,0.53,0.4,-0.9,-0.10,9.6,11.81,92891.33,727.37,-162.93,57.23,-71.63
1664136,2,1664136,46,0.19,9.98,0.59,0.4,-0.9,-0.10,9.25,11.80,92894.65,726.88,-174.46,52.47,-78.13
1664182,2,1664182,46,0.14,10.1,0.46,0.4,-0.9,-0.10,9.12,11.81,92892.46,726.88,-174.46,52.47,-78.13
1664231,2,1664231,49,0.12,9.96,0.47,0.4,-0.9,-0.10,9.12,11.79,92896.78,726.69,176.15,47.18,-82.38
1664291,2,1664291,60,0.16,10.1,0.52,0.4,-0.9,-0.10,9.6,11.79,92890.38,726.97,176.15,47.18,-82.38
1664337,2,1664337,46,0.20,9.99,0.48,0.4,-0.9,-0.10,9.18,11.79,92896.90,726.29,168.15,41.54,-85.5
1664383,2,1664383,46,0.14,9.99,0.48,0.4,-0.9,-0.10,9.18,11.80,92902.30,726.29,168.15,41.54,-85.5
1664429,2,1664429,46,0.11,10.0,0.48,0.3,-0.9,-0.10,9.12,11.79,92892.46,726.98,161.18,35.86,-86.39
1664478,2,1664478,49,0.14,10.0,0.54,0.4,-0.9,-0.10,9.18,11.79,92896.84,726.59,161.18,35.86,-86.39
1664524,2,1664524,46,0.14,9.94,0.51,0.4,-0.9,-0.10,9.6,11.80,92889.19,727.37,154.86,29.95,-86.87
1664570,2,1664570,46,0.18,9.98,0.49,0.3,-0.9,-0.10,9.12,11.80,92892.46,726.78,154.86,29.95,-86.87
1664616,2,1664616,46,0.14,10.0,0.55,0.4,-0.9,-0.10,9.12,11.80,92896.78,726.98,148.94,24.6,-86.72
1664662,2,1664662,46,0.21,9.96,0.51,0.4,-0.9,-0.10,9.25,11.80,92894.65,726.10,148.94,24.6,-86.72
1664708,2,1664708,46,0.16,10.0,0.47,0.4,-0.9,-0.10,9.12,11.80,92895.78,726.59,143.16,18.21,-85.93
1664751,2,1664751,43,0.12,10.0,0.50,0.4,-0.9,-0.10,9.18,11.80,92892.46,727.7,143.16,18.21,-85.93
1664803,2,1664803,52,0.18,9.96,0.47,0.4,-0.9,-0.10,9.6,11.80,92894.71,726.78,137.47,12.42,-84.53
1664849,2,1664849,46,0.17,10.1,0.47,0.4,-0.9,-0.10,9.18,11.80,92891.39,726.78,137.47,12.42,-84.53
1664895,2,1664895,46,0.17,9.98,0.48,0.3,-0.9,-0.10,9.12,11.80,92900.10,726.78,131.88,7.3,-82.61
1664941,2,1664941,46,0.12,10.4,0.52,0.4,-0.9,-0.10,9.6,11.80,92898.53,726.44,131.88,7.3,-82.61
1665144,2,1665144,203,0.16,9.97,0.50,0.4,-0.9,-0.10,9.6,11.73,92894.3,726.45,125.93,1.51,-80.13
1665190,2,1665190,46,0.12,10.4,0.52,0.4,-0.9,-0.10,9.12,11.75,92885.14,726.56,125.93,1.51,-80.13
1665236,2,1665236,46,0.15,10.1,0.51,0.4,-0.9,-0.10,9.12,11.76,92899.21,726.86,119.74,-3.56,-77.15
1665282,2,1665282,46,0.15,9.99,0.52,0.4,-0.9,-0.10,9.12,11.78,92889.31,726.77,119.74,-3.56,-77.15
1665484,2,1665484,202,0.13,9.99,0.55,0.4,-0.9,-0.10,9.6,11.69,92902.1,726.22,113.31,-8.26,-73.52
1665686,2,1665686,202,0.14,9.97,0.54,0.4,-0.9,-0.10,9.18,11.70,92897.40,726.54,113.31,-8.26,-73.52
1665732,2,1665732,46,0.18,9.95,0.52,0.3,-0.9,-0.10,9.18,11.72,92893.97,726.16,106.76,-12.28,-69.53
1665778,2,1665778,46,0.15,9.96,0.52,0.4,-0.9,-0.10,9.6,11.75,92893.86,727.15,106.76,-12.28,-69.53
1665824,2,1665824,46,0.13,9.97,0.45,0.4,-0.9,-0.10,9.12,11.76,92897.7,726.76,99.30,-16.17,-64.75
1665876,2,1665876,52,0.18,9.97,0.44,0.4,-0.9,-0.10,9.6,11.76,92899.26,727.25,99.30,-16.17,-64.75
1665919,2,1665919,43,0.16,9.96,0.51,0.3,-0.9,-0.10,9.12,11.77,92898.14,726.87,91.77,-19.16,-59.65
1665965,2,1665965,46,0.13,10.2,0.51,0.4,-0.9,-0.10,9.18,11.78,92892.62,726.58,91.77,-19.16,-59.65
1666011,2,1666011,46,0.11,9.98,0.48,0.4,-0.9,-0.10,9.0,11.79,92895.83,726.38,83.37,-21.67,-53.78
1666057,2,1666057,46,0.18,9.99,0.51,0.3,-0.9,-0.10,9.6,11.79,92898.3,727.7,83.37,-21.67,-53.78
1666103,2,1666103,46,0.18,10.3,0.53,0.3,-0.9,-0.10,9.12,11.80,92894.65,726.58,75.9,-23.17,-47.75
1666147,2,1666147,44,0.17,9.98,0.48,0.4,-0.9,-0.10,9.12,11.80,92890.26,726.78,75.9,-23.17,-47.75
1666193,2,1666193,46,0.11,9.98,0.44,0.4,-0.9,-0.10,9.18,11.79,92895.78,726.9,66.66,-23.90,-41.48
1666239,2,1666239,46,0.15,9.99,0.48,0.4,-0.9,-0.10,9.12,11.80,92897.91,727.7,66.66,-23.90,-41.48
1666285,2,1666285,46,0.16,10.0,0.48,0.4,-0.9,-0.10,9.12,11.80,92891.33,727.7,58.1,-23.75,-35.7
1666331,2,1666331,46,0.17,9.97,0.52,0.4,-0.9,-0.10,9.6,11.80,92894.65,726.88,58.1,-23.75,-35.7
1666396,2,1666396,65,0.14,10.0,0.52,0.4,-0.9,-0.10,9.18,11.79,92896.96,726.48,49.38,-22.68,-28.72
1666442,2,1666442,46,0.13,9.98,0.44,0.4,-0.9,-0.10,9.12,11.79,92895.83,726.38,49.38,-22.68,-28.72
1666488,2,1666488,46,0.16,9.99,0.47,0.4,-0.9,-0.10,9.6,11.79,92899.9,726.87,40.97,-20.76,-22.58
1666534,2,1666534,46,0.16,10.0,0.48,0.4,-0.9,-0.10,9.12,11.79,92895.78,727.27,40.97,-20.76,-22.58
1666580,2,1666580,46,0.15,9.98,0.43,0.3,-0.9,-0.10,9.6,11.80,92890.32,726.39,33.32,-18.18,-17.18
1666629,2,1666629,49,0.15,10.0,0.51,0.4,-0.9,-0.10,9.6,11.80,92897.96,726.68,33.32,-18.18,-17.18
1666675,2,1666675,46,0.16,9.98,0.45,0.4,-0.9,-0.10,9.12,11.79,92900.16,726.78,25.70,-14.73,-11.95
1666721,2,1666721,46,0.18,10.0,0.49,0.3,-0.9,-0.10,9.0,11.79,92900.10,726.68,25.70,-14.73,-11.95
1666767,2,1666767,46,0.14,10.1,0.44,0.4,-0.9,-0.10,9.6,11.79,92891.39,727.7,18.72,-10.90,-7.49
1666813,2,1666813,46,0.19,9.99,0.49,0.4,-0.10,-0.10,9.12,11.79,92895.71,726.59,18.72,-10.90,-7.49
1666862,2,1666862,49,0.18,9.98,0.51,0.4,-0.9,-0.10,9.12,11.79,92896.84,726.78,12.5,-6.46,-3.47
1666914,2,1666914,52,0.13,9.99,0.44,0.4,-0.9,-0.10,9.18,11.79,92889.25,726.58,12.5,-6.46,-3.47
1666960,2,1666960,46,0.17,10.0,0.52,0.4,-0.9,-0.10,9.6,11.79,92903.42,726.78,5.53,-1.40,0.2
1667006,2,1667006,46,0.13,9.99,0.42,0.3,-0.9,-0.10,9.6,11.80,92901.23,726.49,5.53,-1.40,0.2
1667052,2,1667052,46,0.19,10.0,0.50,0.4,-0.9,-0.10,9.12,11.80,92895.78,726.38,-0.39,3.67,2.76
1667098,2,1667098,46,0.15,9.98,0.50,0.4,-0.10,-0.10,9.6,11.80,92896.90,726.78,-0.39,3.67,2.76
1667141,2,1667141,43,0.13,10.1,0.47,0.4,-0.9,-0.10,9.18,11.80,92895.78,726.68,-5.99,8.93,4.91
1667188,2,1667188,47,0.16,9.97,0.50,0.3,-0.9,-0.10,9.12,11.79,92899.3,727.7,-5.99,8.93,4.91
1667234,2,1667234,46,0.18,9.99,0.51,0.4,-0.9,-0.10,9.18,11.80,92887.0,726.29,-11.68,14.60,6.76
1667280,2,1667280,46,0.24,9.97,0.50,0.4,-0.9,-0.10,9.12,11.80,92889.19,727.66,-11.68,14.60,6.76
1667326,2,1667326,46,0.17,10.0,0.48,0.4,-0.9,-0.10,9.6,11.80,92900.5,727.8,-17.43,20.35,8.0
1667369,2,1667369,43,0.13,10.2,0.54,0.4,-0.9,-0.10,9.12,11.80,92892.46,726.40,-17.43,20.35,8.0
1667420,2,1667420,51,0.20,10.2,0.49,0.4,-0.9,-0.10,9.0,11.79,92894.71,726.78,-23.24,26.18,8.65
1667466,2,1667466,46,0.16,10.1,0.49,0.4,-0.9,-0.10,9.18,11.80,92894.65,726.49,-23.24,26.18,8.65
1667512,2,1667512,46,0.14,9.96,0.47,0.4,-0.9,-0.10,9.12,11.80,92897.91,726.10,-29.39,32.16,8.75
1667558,2,1667558,46,0.16,9.99,0.49,0.4,-0.9,-0.10,9.12,11.80,92887.0,726.49,-29.39,32.16,8.75
1667607,2,1667607,49,0.13,10.2,0.44,0.4,-0.9,-0.10,9.18,11.80,92897.96,726.78,-35.75,37.93,7.99
1667653,2,1667653,46,0.16,9.98,0.51,0.4,-0.9,-0.10,9.12,11.80,92896.90,727.17,-35.75,37.93,7.99
1667699,2,1667699,46,0.14,10.3,0.49,0.4,-0.9,-0.10,9.0,11.81,92894.65,726.49,-43.7,43.69,6.16
1667745,2,1667745,46,0.13,10.2,0.45,0.4,-0.9,-0.10,9.6,11.81,92890.26,726.59,-43.7,43.69,6.16
1667791,2,1667791,46,0.16,10.0,0.46,0.4,-0.9,-0.10,9.12,11.79,92895.71,726.69,-51.52,49.31,3.18
1667837,2,1667837,46,0.14,9.97,0.49,0.4,-0.9,-0.10,9.12,11.80,92896.84,726.59,-51.52,49.31,3.18
1667880,2,1667880,43,0.18,9.98,0.51,0.3,-0.9,-0.10,9.12,11.79,92890.26,726.49,-61.9,54.24,-1.47
1667931,2,1667931,51,0.16,9.99,0.48,0.4,-0.9,-0.10,9.12,11.80,92890.32,727.17,-61.9,54.24,-1.47
1667977,2,1667977,46,0.16,10.0,0.47,0.4,-0.9,-0.10,9.18,11.79,92892.46,726.78,-72.80,58.68,-8.41
1668023,2,1668023,46,0.15,9.98,0.49,0.4,-0.9,-0.10,9.12,11.79,92893.58,727.17,-72.80,58.68,-8.41
1668069,2,1668069,46,0.13,9.97,0.47,0.4,-0.9,-0.10,9.12,11.79,92892.51,726.78,-87.35,62.22,-17.99
1668112,2,1668112,43,0.18,9.97,0.47,0.3,-0.9,-0.10,9.25,11.79,92885.93,726.68,-87.35,62.22,-17.99
1668158,2,1668158,46,0.15,9.97,0.51,0.3,-0.9,-0.10,9.6,11.80,92899.3,727.27,-104.3,64.21,-30.4
1668205,2,1668205,47,0.18,9.99,0.52,0.4,-0.9,-0.10,9.12,11.80,92894.65,726.78,-104.3,64.21,-30.4
1668251,2,1668251,46,0.17,9.95,0.53,0.4,-0.9,-0.10,9.18,11.80,92888.7,727.17,-122.59,64.55,-43.81
1668297,2,1668297,46,0.18,9.99,0.49,0.4,-0.9,-0.10,9.6,11.80,92895.78,726.87,-122.59,64.55,-43.81
1668342,2,1668342,45,0.18,9.98,0.52,0.4,-0.9,-0.10,9.18,11.79,92896.84,726.38,-139.63,63.0,-56.20
1668388,2,1668388,46,0.13,10.0,0.48,0.4,-0.9,-0.10,9.6,11.79,92896.84,726.59,-139.63,63.0,-56.20
1668449,2,1668449,61,0.16,10.2,0.51,0.4,-0.9,-0.10,9.12,11.77,92893.64,726.48,-155.18,59.93,-66.92
1668495,2,1668495,46,0.14,9.99,0.49,0.4,-0.9,-0.10,9.6,11.79,92894.71,726.97,-155.18,59.93,-66.92
1668541,2,1668541,46,0.13,9.97,0.47,0.4,-0.9,-0.10,9.18,11.78,92892.57,726.58,-168.11,55.73,-74.94
1668584,2,1668584,43,0.18,10.1,0.50,0.3,-0.9,-0.10,9.6,11.78,92896.90,726.87,-168.11,55.73,-74.94
1668630,2,1668630,46,0.18,9.95,0.46,0.3,-0.9,-0.10,9.0,11.79,92895.78,726.49,-178.28,50.79,-80.15
1668676,2,1668676,46,0.18,9.98,0.50,0.4,-0.9,-0.10,9.12,11.79,92896.84,726.59,-178.28,50.79,-80.15
1668722,2,1668722,46,0.13,10.0,0.51,0.4,-0.9,-0.10,9.6,11.80,92897.96,726.68,172.75,45.27,-83.85
