millis(),currentState,calculatedFlightTime,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
1600524,2,1600524,0.16,10.4,0.22,0.3,0.-9,0.-8,8.87,11.41,92534.29,758.14,83.94,-29.-7,-33.-1
1600572,2,1600572,0.25,10.2,0.25,0.4,0.-9,0.-8,8.81,11.41,92544.6,758.53,83.94,-29.-7,-33.-1
1600618,2,1600618,0.16,9.99,0.26,0.4,0.-9,0.-9,8.81,11.41,92538.61,759.22,75.26,-31.-5,-26.-42
1600664,2,1600664,0.23,10.1,0.18,0.5,0.-9,0.-9,8.75,11.42,92537.54,759.12,75.26,-31.-5,-26.-42
1600710,2,1600710,0.29,10.1,0.9,0.4,0.-9,0.-9,8.81,11.42,92545.18,758.53,66.25,-32.-10,-19.-36
1600756,2,1600756,0.29,10.5,0.11,0.4,0.-9,0.-9,8.81,11.42,92544.6,758.64,66.25,-32.-10,-19.-36
1600802,2,1600802,0.10,9.99,0.4,0.4,0.-9,0.-8,8.75,11.41,92536.48,758.44,57.28,-31.-94,-12.-31
1600845,2,1600845,0.17,10.3,0.22,0.3,0.-9,0.-8,8.81,11.41,92540.80,758.53,57.28,-31.-94,-12.-31
1600891,2,1600891,0.25,9.99,0.12,0.3,0.-9,0.-8,8.81,11.41,92535.35,758.83,49.26,-30.-58,-5.-94
1600937,2,1600937,0.29,10.2,0.23,0.4,0.-9,0.-8,8.81,11.41,92541.87,758.93,49.26,-30.-58,-5.-94
1600983,2,1600983,0.21,9.96,0.24,0.4,0.-9,0.-9,8.75,11.42,92544.6,758.82,40.46,-28.-81,0.81
1601029,2,1601029,0.32,10.1,0.25,0.4,0.-9,0.-9,8.81,11.42,92539.62,759.3,40.46,-28.-81,0.81
1601072,2,1601072,0.17,10.2,0.13,0.5,0.-9,0.-9,8.75,11.42,92549.51,758.83,31.92,-26.-41,7.15
1601118,2,1601118,0.27,10.5,0.15,0.5,0.-9,0.-9,8.81,11.42,92539.67,758.93,31.92,-26.-41,7.15
1601164,2,1601164,0.11,10.1,0.12,0.4,0.-9,0.-9,8.75,11.41,92542.93,758.64,24.25,-23.-10,12.63
1601210,2,1601210,0.27,9.97,0.18,0.3,0.-9,0.-8,8.75,11.42,92544.6,758.34,24.25,-23.-10,12.63
1601256,2,1601256,0.13,9.99,0.18,0.3,0.-8,0.-8,8.75,11.42,92546.19,758.83,17.92,-19.-19,16.74
1601302,2,1601304,0.31,9.98,0.28,0.3,0.-9,0.-8,8.81,11.42,92543.0,758.15,17.92,-19.-19,16.74
1601345,2,1601345,0.17,9.99,0.26,0.4,0.-9,0.-9,8.81,11.41,92545.18,758.34,11.19,-14.-86,20.90
1601391,2,1601391,0.40,9.99,0.20,0.4,0.-9,0.-8,8.81,11.41,92539.74,758.34,11.19,-14.-86,20.90
1601437,2,1601437,0.5,10.4,0.15,0.4,0.-8,0.-9,8.81,11.42,92537.54,758.83,4.87,-10.-34,24.62
1601484,2,1601484,0.34,10.0,0.17,0.5,0.-10,0.-8,8.81,11.41,92539.67,758.15,4.87,-10.-34,24.62
1601530,2,1601530,0.11,9.98,0.9,0.4,0.-9,0.-9,8.81,11.42,92547.32,758.44,0.-85,-5.-18,27.73
1601573,2,1601573,0.22,10.1,0.19,0.3,0.-9,0.-8,8.81,11.42,92539.74,758.34,0.-85,-5.-18,27.73
1601619,2,1601619,0.23,10.2,0.18,0.3,0.-9,0.-8,8.75,11.42,92537.49,758.35,-6.-8,0.2,29.82
1601665,2,1601665,0.24,9.99,0.23,0.4,0.-9,0.-8,8.81,11.42,92540.80,758.25,-6.-8,0.2,29.82
1601711,2,1601711,0.19,10.1,0.22,0.4,0.-9,0.-8,8.87,11.42,92539.67,758.54,-11.-14,5.49,31.56
1601757,2,1601757,0.30,10.3,0.27,0.4,0.-9,0.-8,8.81,11.42,92536.42,759.51,-11.-14,5.49,31.56
1601803,2,1601803,0.16,9.99,0.20,0.5,0.-9,0.-9,8.81,11.41,92538.61,758.34,-16.-54,11.34,33.42
1601846,2,1601846,0.19,10.3,0.21,0.4,0.-10,0.-8,8.87,11.41,92537.54,759.12,-16.-54,11.34,33.42
1601892,2,1601892,0.19,10.4,0.16,0.4,0.-9,0.-9,8.81,11.41,92536.42,758.93,-21.-72,17.4,34.47
1601938,2,1601938,0.18,10.0,0.17,0.3,0.-9,0.-8,8.87,11.42,92541.92,757.85,-21.-72,17.4,34.47
1601984,2,1601984,0.22,10.0,0.17,0.3,0.-8,0.-9,8.81,11.42,92538.61,758.44,-27.-16,22.59,34.60
1602030,2,1602030,0.22,10.0,0.23,0.3,0.-9,0.-8,8.81,11.42,92542.93,759.3,-27.-16,22.59,34.60
1602073,2,1602073,0.30,10.0,0.21,0.3,0.-8,0.-9,8.81,11.42,92540.75,758.54,-32.-64,28.13,34.13
1602119,2,1602119,0.20,10.2,0.23,0.4,0.-9,0.-8,8.81,11.42,92544.6,758.44,-32.-64,28.13,34.13
1602165,2,1602165,0.32,10.0,0.18,0.5,0.-9,0.-9,8.81,11.42,92537.49,758.5,-38.-52,34.42,33.46
1602211,2,1602211,0.19,10.5,0.20,0.5,0.-9,0.-9,8.81,11.42,92541.87,759.22,-38.-52,34.42,33.46
1602257,2,1602257,0.16,9.99,0.15,0.4,0.-9,0.-8,8.81,11.42,92541.87,758.25,-44.-51,40.21,32.10
1602303,2,1602305,0.15,10.3,0.14,0.4,0.-9,0.-9,8.75,11.42,92535.35,758.73,-44.-51,40.21,32.10
1602346,2,1602346,0.26,10.2,0.13,0.3,0.-9,0.-8,8.81,11.42,92539.74,758.44,-51.-42,45.44,29.20
1602392,2,1602392,0.35,10.0,0.18,0.3,0.-9,0.-8,8.75,11.42,92543.0,758.24,-51.-42,45.44,29.20
1602438,2,1602438,0.33,10.0,0.21,0.3,0.-9,0.-8,8.75,11.41,92538.61,758.54,-59.-53,50.35,24.64
1602485,2,1602485,0.19,10.1,0.21,0.4,0.-10,0.-8,8.81,11.41,92536.48,758.63,-59.-53,50.35,24.64
1602531,2,1602531,0.19,9.98,0.33,0.4,0.-9,0.-9,8.87,11.41,92543.0,758.24,-69.-52,55.12,19.2
1602574,2,1602574,0.9,10.0,0.23,0.5,0.-9,0.-9,8.87,11.42,92541.87,758.24,-69.-52,55.12,19.2
1602620,2,1602620,0.22,10.6,0.20,0.4,0.-9,0.-9,8.75,11.42,92540.80,758.24,-81.-71,59.23,11.7
1602666,2,1602666,0.30,10.0,0.15,0.4,0.-8,0.-8,8.81,11.42,92538.55,758.83,-81.-71,59.23,11.7
1602712,2,1602712,0.29,10.3,0.10,0.4,0.-9,0.-8,8.75,11.42,92537.49,758.93,-96.-78,62.8,0.-18
1602758,2,1602758,0.24,9.99,0.10,0.3,0.-9,0.-8,8.75,11.42,92538.61,758.54,-96.-78,62.8,0.-18
1602804,2,1602806,0.22,10.0,0.26,0.4,0.-9,0.-8,8.75,11.41,92536.48,758.53,-112.-68,63.23,-12.-44
1602847,2,1602847,0.19,9.99,0.23,0.4,0.-9,0.-8,8.87,11.42,92540.80,758.54,-112.-68,63.23,-12.-44
1602893,2,1602893,0.22,10.4,0.32,0.4,0.-9,0.-9,8.81,11.42,92539.67,758.63,-130.-33,62.85,-26.-11
1602939,2,1602939,0.19,10.6,0.18,0.4,0.-8,0.-9,8.81,11.42,92535.29,758.73,-130.-33,62.85,-26.-11
1602985,2,1602985,0.29,10.1,0.19,0.4,0.-9,0.-9,8.81,11.42,92540.80,758.54,-145.-90,60.96,-37.-75
1603031,2,1603031,0.21,9.99,0.10,0.4,0.-10,0.-9,8.81,11.41,92539.74,759.12,-145.-90,60.96,-37.-75
1603074,2,1603074,0.27,10.4,0.21,0.4,0.-9,0.-8,8.81,11.42,92543.6,758.34,-159.-24,57.22,-47.-28
1603120,2,1603120,0.22,10.1,0.15,0.4,0.-9,0.-8,8.81,11.41,92536.42,758.53,-159.-24,57.22,-47.-28
1603166,2,1603166,0.25,10.0,0.19,0.3,0.-9,0.-8,8.75,11.42,92535.29,758.73,-169.-46,52.70,-53.-82
1603212,2,1603212,0.26,9.95,0.16,0.4,0.-10,0.-8,8.81,11.42,92541.87,759.12,-169.-46,52.70,-53.-82
1603258,2,1603258,0.21,9.99,0.30,0.4,0.-9,0.-8,8.75,11.41,92540.75,758.35,-178.-68,47.53,-59.-9
1603301,2,1603301,0.32,9.96,0.11,0.5,0.-9,0.-9,8.81,11.42,92537.49,757.85,-178.-68,47.53,-59.-9
1603347,2,1603347,0.15,9.98,0.19,0.4,0.-9,0.-9,8.81,11.42,92545.13,758.64,173.36,42.28,-62.-74
1603393,2,1603393,0.17,10.2,0.16,0.4,0.-9,0.-9,8.81,11.42,92534.23,758.24,173.36,42.28,-62.-74
1603439,2,1603439,0.13,10.0,0.21,0.4,0.-9,0.-9,8.81,11.41,92541.87,758.15,166.47,36.77,-64.-92
1603486,2,1603486,0.11,10.4,0.12,0.3,0.-9,0.-8,8.81,11.42,92535.35,758.53,166.47,36.77,-64.-92
1603534,2,1603534,0.29,10.1,0.18,0.3,0.-8,0.-8,8.75,11.41,92536.42,758.44,160.65,31.42,-66.-2
1603580,2,1603580,0.19,10.2,0.21,0.4,0.-10,0.-8,8.81,11.42,92535.35,759.2,160.65,31.42,-66.-2
1603626,2,1603626,0.40,9.99,0.15,0.4,0.-9,0.-8,8.75,11.42,92540.75,758.44,155.29,25.30,-66.-59
1603672,2,1603672,0.29,9.99,0.14,0.4,0.-9,0.-8,8.81,11.42,92542.93,758.54,155.29,25.30,-66.-59
1603718,2,1603718,0.20,10.1,0.19,0.4,0.-10,0.-8,8.81,11.41,92539.74,758.34,150.10,19.49,-66.-85
1603764,2,1603764,0.12,9.99,0.18,0.4,0.-9,0.-9,8.87,11.42,92538.61,758.34,150.10,19.49,-66.-85
1603807,2,1603807,0.12,10.1,0.11,0.4,0.-8,0.-10,8.81,11.41,92541.92,758.63,144.34,13.18,-66.-43
1603853,2,1603853,0.19,10.5,0.21,0.3,0.-8,0.-8,8.81,11.42,92540.80,758.63,144.34,13.18,-66.-43
1603899,2,1603899,0.43,10.7,0.14,0.4,0.-9,0.-8,8.81,11.42,92539.74,758.93,139.43,7.18,-65.-4
1603945,2,1603945,0.16,10.4,0.24,0.3,0.-9,0.-8,8.81,11.41,92533.17,758.34,139.43,7.18,-65.-4
1603991,2,1603991,0.56,10.2,0.11,0.4,0.-10,0.-7,8.87,11.41,92538.61,758.83,134.95,0.93,-63.-9
1604039,2,1604039,0.33,10.0,0.17,0.4,0.-9,0.-8,8.81,11.41,92540.80,758.83,134.95,0.93,-63.-9
1604085,2,1604085,0.43,10.0,0.0,0.5,0.-10,0.-8,8.81,11.41,92544.6,758.15,129.82,-5.-19,-60.-99
1604131,2,1604131,0.0,10.1,0.23,0.4,0.-9,0.-9,8.81,11.42,92538.61,758.44,129.82,-5.-19,-60.-99
1604177,2,1604177,0.33,9.99,0.17,0.4,0.-10,0.-9,8.81,11.41,92534.23,758.53,124.12,-11.-5,-58.-27
1604223,2,1604223,0.7,9.99,0.15,0.3,0.-8,0.-8,8.81,11.42,92544.12,758.73,124.12,-11.-5,-58.-27
1604269,2,1604269,0.19,10.1,0.22,0.3,0.-9,0.-8,8.75,11.40,92548.50,758.24,118.45,-15.-79,-55.-12
1604312,2,1604312,0.6,9.96,0.25,0.3,0.-9,0.-9,8.81,11.42,92541.92,758.34,118.45,-15.-79,-55.-12
1604358,2,1604358,0.23,10.1,0.22,0.3,0.-10,0.-8,8.81,11.41,92539.74,758.14,111.98,-20.-44,-50.-87
1604404,2,1604404,0.11,9.99,0.18,0.3,0.-8,0.-9,8.81,11.41,92542.93,758.34,111.98,-20.-44,-50.-87
1604450,2,1604450,0.23,10.1,0.29,0.4,0.-9,0.-8,8.81,11.42,92536.42,758.15,105.16,-24.-79,-46.-2
1604497,2,1604497,0.32,10.2,0.12,0.4,0.-9,0.-9,8.81,11.41,92540.86,758.14,105.16,-24.-79,-46.-2
1604539,2,1604539,0.35,10.0,0.13,0.4,0.-9,0.-7,8.81,11.41,92541.92,758.24,98.20,-28.-75,-40.-82
1604585,2,1604585,0.25,9.98,0.4,0.4,0.-10,0.-8,8.81,11.42,92540.80,758.15,98.20,-28.-75,-40.-82
1604631,2,1604631,0.26,10.1,0.8,0.4,0.-9,0.-7,8.81,11.42,92539.74,758.14,90.40,-31.-91,-34.-63
1604677,2,1604677,0.9,9.97,0.16,0.4,0.-9,0.-9,8.81,11.42,92541.92,758.53,90.40,-31.-91,-34.-63
1604723,2,1604723,0.-3,10.1,0.29,0.3,0.-8,0.-9,8.68,11.42,92543.0,757.94,81.79,-33.-82,-28.-49
1604771,2,1604771,0.2,9.97,0.30,0.3,0.-8,0.-9,8.75,11.42,92540.80,758.53,81.79,-33.-82,-28.-49
1604817,2,1604817,0.8,9.99,0.38,0.3,0.-8,0.-9,8.75,11.41,92541.87,757.94,72.95,-35.-10,-22.-18
1604863,2,1604863,0.42,10.4,0.19,0.4,0.-9,0.-8,8.81,11.42,92549.57,758.4,72.95,-35.-10,-22.-18
1604909,2,1604909,0.34,10.3,0.17,0.4,0.-9,0.-8,8.81,11.41,92538.67,758.44,63.65,-35.-78,-15.-16
1604955,2,1604955,0.32,10.0,0.9,0.5,0.-10,0.-8,8.75,11.42,92545.18,758.44,63.65,-35.-78,-15.-16
1605001,2,1605001,0.21,9.99,0.9,0.4,0.-9,0.-8,8.81,11.41,92546.31,758.24,54.30,-35.-45,-7.-73
1605044,2,1605044,0.6,9.99,0.21,0.4,0.-9,0.-8,8.75,11.41,92540.86,758.24,54.30,-35.-45,-7.-73
1605090,2,1605090,0.12,9.95,0.19,0.3,0.-9,0.-9,8.81,11.41,92540.80,758.44,44.86,-33.-96,0.-95
1605136,2,1605136,0.10,10.2,0.29,0.4,0.-9,0.-9,8.81,11.41,92543.0,758.34,44.86,-33.-96,0.-95
1605182,2,1605182,0.23,10.4,0.27,0.3,0.-8,0.-8,8.81,11.42,92550.64,758.43,36.73,-31.-99,4.70
1605228,2,1605228,0.25,10.3,0.21,0.4,0.-9,0.-8,8.81,11.41,92539.74,757.66,36.73,-31.-99,4.70
1605271,2,1605271,0.34,10.2,0.17,0.4,0.-9,0.-8,8.81,11.42,92545.18,758.64,28.62,-28.-91,10.78
1605317,2,1605317,0.26,10.4,0.11,0.5,0.-9,0.-8,8.81,11.42,92545.13,758.15,28.62,-28.-91,10.78
1605363,2,1605363,0.24,9.99,0.5,0.4,0.-9,0.-8,8.81,11.42,92540.80,758.34,21.22,-25.-40,16.0
1605409,2,1605409,0.27,10.1,0.16,0.4,0.-9,0.-8,8.75,11.42,92539.67,758.63,21.22,-25.-40,16.0
1605455,2,1605455,0.25,9.97,0.19,0.4,0.-9,0.-8,8.81,11.42,92540.80,758.54,14.24,-21.-1,20.44
1605502,2,1605502,0.20,10.2,0.22,0.3,0.-9,0.-8,8.75,11.42,92539.74,758.34,14.24,-21.-1,20.44
1605544,2,1605544,0.25,9.96,0.21,0.3,0.-9,0.-9,8.87,11.41,92543.0,758.63,7.73,-16.-37,24.6
1605590,2,1605590,0.16,10.3,0.22,0.4,0.-8,0.-8,8.75,11.41,92538.61,757.55,7.73,-16.-37,24.6
1605636,2,1605636,0.28,10.0,0.19,0.4,0.-9,0.-8,8.81,11.41,92537.49,757.85,1.78,-11.-34,27.34
1605682,2,1605682,0.11,9.98,0.21,0.4,0.-9,0.-8,8.81,11.40,92541.87,758.15,1.78,-11.-34,27.34
1605728,2,1605728,0.26,10.0,0.14,0.4,0.-9,0.-8,8.81,11.42,92543.0,757.75,-3.-87,-6.-2,30.17
1605776,2,1605776,0.23,10.3,0.15,0.4,0.-9,0.-9,8.75,11.42,92541.87,758.93,-3.-87,-6.-2,30.17
1605822,2,1605822,0.30,10.1,0.13,0.4,0.-9,0.-8,8.81,11.42,92544.6,758.63,-9.-14,0.-48,32.24
1605868,2,1605868,0.21,10.0,0.20,0.4,0.-9,0.-9,8.75,11.41,92543.0,758.34,-9.-14,0.-48,32.24
1605914,2,1605914,0.18,10.0,0.22,0.4,0.-9,0.-9,8.81,11.42,92543.0,758.73,-14.-38,5.37,33.84
1605960,2,1605960,0.29,9.98,0.19,0.4,0.-9,0.-8,8.81,11.41,92539.74,758.15,-14.-38,5.37,33.84
1606006,2,1606006,0.21,10.1,0.21,0.4,0.-9,0.-9,8.75,11.41,92540.80,758.63,-19.-50,11.10,35.6
1606049,2,1606049,0.37,9.98,0.20,0.4,0.-9,0.-8,8.81,11.41,92539.74,758.63,-19.-50,11.10,35.6
1606095,2,1606095,0.32,9.99,0.16,0.4,0.-9,0.-9,8.81,11.42,92540.86,758.4,-24.-71,17.36,35.76
1606141,2,1606141,0.22,9.99,0.18,0.4,0.-9,0.-8,8.75,11.41,92538.61,758.53,-24.-71,17.36,35.76
1606187,2,1606187,0.18,10.2,0.20,0.4,0.-9,0.-8,8.75,11.42,92541.92,758.73,-29.-87,23.21,35.76
1606233,2,1606233,0.22,10.2,0.20,0.4,0.-9,0.-9,8.81,11.41,92539.74,757.55,-29.-87,23.21,35.76
1606281,2,1606281,0.22,10.0,0.20,0.4,0.-9,0.-8,8.81,11.41,92543.6,758.34,-35.-34,29.7,35.4
1606327,2,1606327,0.31,10.0,0.22,0.4,0.-9,0.-8,8.81,11.41,92541.92,758.34,-35.-34,29.7,35.4
1606373,2,1606373,0.3,9.99,0.17,0.4,0.-8,0.-8,8.81,11.41,92539.74,758.53,-41.-9,34.48,34.2
1606419,2,1606419,0.31,10.0,0.20,0.4,0.-9,0.-8,8.81,11.41,92541.87,758.24,-41.-9,34.48,34.2
1606465,2,1606465,0.14,9.98,0.20,0.4,0.-8,0.-9,8.75,11.42,92539.74,758.63,-47.-92,40.1,32.18
1606512,2,1606512,0.36,10.2,0.14,0.4,0.-9,0.-8,8.87,11.41,92539.67,757.94,-47.-92,40.1,32.18
1606554,2,1606554,0.23,10.3,0.19,0.4,0.-9,0.-9,8.81,11.41,92540.80,758.14,-55.-85,45.64,28.85
1606600,2,1606600,0.20,10.3,0.14,0.3,0.-9,0.-8,8.81,11.41,92541.92,758.24,-55.-85,45.64,28.85
1606646,2,1606646,0.13,10.2,0.21,0.3,0.-8,0.-9,8.75,11.42,92544.6,758.4,-64.-73,50.27,24.20
1606692,2,1606692,0.26,10.1,0.21,0.4,0.-10,0.-8,8.81,11.41,92543.0,758.14,-64.-73,50.27,24.20
1606738,2,1606738,0.30,9.98,0.18,0.3,0.-9,0.-8,8.81,11.41,92538.55,758.54,-74.-87,54.34,17.79
1606786,2,1606786,0.33,10.1,0.20,0.4,0.-9,0.-8,8.81,11.41,92546.31,758.73,-74.-87,54.34,17.79
1606832,2,1606832,0.24,10.1,0.17,0.4,0.-9,0.-8,8.81,11.42,92544.12,758.73,-87.-12,57.89,9.34
1606878,2,1606878,0.25,10.0,0.18,0.4,0.-9,0.-9,8.81,11.41,92543.0,758.93,-87.-12,57.89,9.34
1606935,2,1606935,0.23,10.2,0.16,0.4,0.-9,0.-8,8.81,11.40,92539.80,758.43,-101.-41,60.25,-1.-29
1606981,2,1606981,0.25,9.98,0.16,0.4,0.-9,0.-8,8.87,11.41,92538.67,758.34,-101.-41,60.25,-1.-29
1607027,2,1607027,0.12,9.98,0.21,0.4,0.-9,0.-9,8.81,11.40,92543.6,758.82,-117.-52,61.6,-13.-59
1607070,2,1607070,0.12,9.98,0.23,0.4,0.-9,0.-8,8.81,11.41,92540.86,758.43,-117.-52,61.6,-13.-59
1607116,2,1607116,0.18,10.2,0.22,0.3,0.-8,0.-8,8.81,11.40,92539.74,758.44,-132.-14,60.29,-24.-62
1607162,2,1607162,0.24,10.0,0.25,0.4,0.-9,0.-8,8.81,11.41,92540.80,758.73,-132.-14,60.29,-24.-62
1607208,2,1607208,0.18,10.0,0.23,0.4,0.-9,0.-9,8.87,11.41,92539.74,758.53,-147.-39,57.93,-35.-95
1607254,2,1607254,0.35,10.2,0.18,0.4,0.-9,0.-9,8.87,11.41,92539.67,758.73,-147.-39,57.93,-35.-95
1607297,2,1607297,0.14,10.1,0.15,0.4,0.-9,0.-9,8.87,11.42,92543.0,758.24,-160.-75,54.51,-45.-19
1607343,2,1607343,0.19,10.1,0.16,0.4,0.-9,0.-9,8.81,11.42,92539.67,758.73,-160.-75,54.51,-45.-19
1607389,2,1607389,0.21,10.4,0.17,0.4,0.-9,0.-8,8.81,11.42,92534.29,758.34,-171.-13,50.1,-51.-79
1607435,2,1607435,0.23,10.0,0.19,0.4,0.-9,0.-8,8.75,11.41,92536.48,759.3,-171.-13,50.1,-51.-79
1607481,2,1607481,0.25,10.0,0.18,0.3,0.-8,0.-8,8.75,11.41,92540.80,758.44,-179.-13,45.21,-55.-94
1607530,2,1607530,0.21,10.2,0.28,0.4,0.-9,0.-9,8.81,11.42,92546.25,758.63,-179.-13,45.21,-55.-94
1607576,2,1607576,0.13,10.2,0.21,0.4,0.-9,0.-9,8.75,11.42,92538.61,758.24,173.0,40.2,-59.-41
1607622,2,1607622,0.24,10.2,0.24,0.4,0.-8,0.-9,8.81,11.41,92533.17,758.34,173.0,40.2,-59.-41
1607668,2,1607668,0.31,10.4,0.15,0.4,0.-9,0.-8,8.81,11.41,92543.0,758.73,166.33,34.25,-61.-79
1607714,2,1607714,0.31,10.1,0.11,0.4,0.-9,0.-8,8.75,11.41,92540.86,758.24,166.33,34.25,-61.-79
1607760,2,1607760,0.20,10.2,0.13,0.4,0.-10,0.-8,8.81,11.42,92543.0,758.34,160.62,27.95,-63.-22
1607803,2,1607803,0.18,9.98,0.17,0.4,0.-9,0.-8,8.75,11.41,92548.50,758.73,160.62,27.95,-63.-22
1607849,2,1607849,0.15,9.99,0.21,0.3,0.-8,0.-9,8.75,11.41,92540.86,758.34,155.18,22.41,-63.-59
1607895,2,1607895,0.15,9.98,0.30,0.3,0.-8,0.-9,8.81,11.40,92543.0,758.53,155.18,22.41,-63.-59
1607941,2,1607941,0.33,10.2,0.34,0.4,0.-9,0.-9,8.81,11.42,92544.12,758.53,149.71,16.21,-63.-65
1607987,2,1607987,0.28,10.1,0.17,0.4,0.-9,0.-9,8.81,11.41,92538.61,757.85,149.71,16.21,-63.-65
1608030,2,1608030,0.26,10.5,0.17,0.4,0.-9,0.-8,8.81,11.42,92535.35,759.22,144.74,10.19,-63.-12
1608076,2,1608076,0.13,10.1,0.12,0.4,0.-9,0.-9,8.81,11.42,92541.92,758.63,144.74,10.19,-63.-12
1608122,2,1608122,0.13,10.0,0.20,0.4,0.-9,0.-8,8.81,11.42,92534.23,758.44,139.64,4.18,-62.-3
1608168,2,1608168,0.37,10.2,0.18,0.3,0.-8,0.-8,8.75,11.41,92536.42,758.34,139.64,4.18,-62.-3
1608214,2,1608214,0.33,10.3,0.22,0.3,0.-9,0.-8,8.75,11.41,92544.12,758.73,134.76,-1.-27,-60.-24
1608260,2,1608260,0.44,10.1,0.18,0.3,0.-9,0.-8,8.81,11.41,92541.92,758.34,134.76,-1.-27,-60.-24
1608303,2,1608303,0.23,9.99,0.20,0.4,0.-9,0.-9,8.81,11.40,92543.0,758.53,129.30,-6.-95,-58.-17
1608349,2,1608349,0.24,9.99,0.14,0.4,0.-9,0.-9,8.81,11.41,92538.61,758.53,129.30,-6.-95,-58.-17
1608395,2,1608395,0.13,9.98,0.20,0.4,0.-9,0.-9,8.81,11.41,92541.92,758.44,123.57,-12.-46,-55.-66
1608441,2,1608441,0.19,10.7,0.17,0.4,0.-9,0.-9,8.81,11.42,92540.80,758.14,123.57,-12.-46,-55.-66
1608487,2,1608487,0.23,9.97,0.21,0.4,0.-9,0.-8,8.81,11.42,92541.92,758.24,117.47,-17.-65,-52.-33
1608531,2,1608531,0.26,9.99,0.17,0.4,0.-9,0.-8,8.75,11.40,92539.74,758.43,117.47,-17.-65,-52.-33
1608577,2,1608577,0.18,9.98,0.20,0.3,0.-9,0.-8,8.81,11.41,92539.74,758.34,110.94,-22.-14,-48.-49
1608623,2,1608623,0.27,10.1,0.19,0.4,0.-9,0.-9,8.81,11.41,92535.35,758.43,110.94,-22.-14,-48.-49
1608669,2,1608669,0.14,9.99,0.21,0.4,0.-8,0.-9,8.81,11.41,92538.61,758.34,103.66,-26.-12,-44.-12
1608715,2,1608715,0.22,10.3,0.22,0.4,0.-9,0.-9,8.75,11.42,92546.31,757.85,103.66,-26.-12,-44.-12
1608763,2,1608763,0.29,9.99,0.15,0.4,0.-9,0.-9,8.75,11.42,92539.74,758.24,95.70,-29.-83,-38.-62
1608809,2,1608809,0.35,10.3,0.15,0.4,0.-10,0.-8,8.75,11.41,92537.54,758.4,95.70,-29.-83,-38.-62
1608855,2,1608855,0.30,9.99,0.19,0.4,0.-9,0.-8,8.75,11.42,92547.38,758.14,87.40,-32.-67,-32.-29
1608901,2,1608901,0.24,10.3,0.16,0.4,0.-9,0.-8,8.75,11.41,92545.18,758.24,87.40,-32.-67,-32.-29
1608947,2,1608947,0.11,10.0,0.23,0.4,0.-9,0.-9,8.87,11.42,92543.0,758.44,78.54,-34.-64,-25.-86
1608993,2,1608995,0.28,10.0,0.18,0.4,0.-9,0.-9,8.75,11.41,92541.92,758.4,78.54,-34.-64,-25.-86
1609036,2,1609036,0.22,10.0,0.20,0.4,0.-9,0.-9,8.81,11.41,92536.48,757.94,68.79,-35.-75,-18.-39
1609082,2,1609082,0.24,10.1,0.15,0.4,0.-9,0.-8,8.81,11.41,92537.54,758.4,68.79,-35.-75,-18.-39
1609128,2,1609128,0.17,9.97,0.20,0.4,0.-9,0.-8,8.81,11.40,92543.0,758.14,59.30,-35.-95,-11.-13
1609174,2,1609174,0.26,10.1,0.17,0.4,0.-9,0.-8,8.81,11.42,92544.12,758.24,59.30,-35.-95,-11.-13
1609220,2,1609220,0.23,10.2,0.18,0.4,0.-9,0.-9,8.81,11.41,92539.74,758.63,49.76,-35.-29,-3.-86
1609263,2,1609263,0.19,10.4,0.17,0.4,0.-9,0.-8,8.81,11.42,92538.67,758.24,49.76,-35.-29,-3.-86
1609309,2,1609309,0.23,9.99,0.18,0.4,0.-9,0.-8,8.81,11.40,92544.12,758.15,40.92,-33.-53,2.90
1609355,2,1609355,0.37,10.1,0.17,0.4,0.-9,0.-8,8.81,11.41,92539.74,758.14,40.92,-33.-53,2.90
1609401,2,1609401,0.33,9.98,0.17,0.4,0.-9,0.-8,8.75,11.41,92545.18,757.95,32.45,-30.-94,9.23
1609447,2,1609447,0.24,9.99,0.21,0.4,0.-9,0.-8,8.87,11.42,92546.31,758.34,32.45,-30.-94,9.23
1609495,2,1609495,0.24,10.1,0.18,0.4,0.-9,0.-8,8.75,11.41,92545.18,757.75,24.30,-27.-44,15.18
1609542,2,1609542,0.12,10.0,0.8,0.4,0.-9,0.-9,8.81,11.41,92540.86,758.53,24.30,-27.-44,15.18
1609588,2,1609588,0.22,10.3,0.16,0.4,0.-9,0.-9,8.81,11.41,92547.38,758.24,16.97,-23.-54,20.7
1609634,2,1609634,0.26,10.1,0.19,0.4,0.-9,0.-8,8.81,11.41,92540.80,758.4,16.97,-23.-54,20.7
1609680,2,1609680,0.30,9.97,0.17,0.4,0.-9,0.-8,8.81,11.41,92537.54,758.63,10.51,-19.-1,24.6
1609726,2,1609726,0.20,10.2,0.29,0.4,0.-9,0.-8,8.81,11.41,92546.31,758.15,10.51,-19.-1,24.6
1609769,2,1609769,0.25,9.99,0.15,0.4,0.-9,0.-8,8.81,11.41,92539.74,758.53,4.31,-13.-97,27.50
