millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Air_brake_error,Battery_voltage,Z_accel_times_burnoutMass
662459,9,117597,42,0.676,1.151,1.702,0.350,-8.199,39.313,0.867,1.404,7.863,-203.0,0.294,1.866,1.761,7.483,-28.135,36.465,0.386,1.685,7.400,-203.0,18.823,91894.453,816.497,18.824,91904.7,815.849,662459,1.702,815.849,-59139956.0,-7.190,2.275,0.0,0.0,0.0,0.0,4.60,1.25
662496,9,117634,37,0.305,1.316,1.844,2.604,-17.424,38.38,0.578,1.603,7.645,-203.0,0.811,1.241,2.185,13.826,-33.45,35.969,0.211,1.893,7.31,-203.0,18.823,91897.7,816.184,18.824,91900.656,815.451,662496,1.844,815.451,-59074320.0,-10.750,2.476,0.0,0.0,0.0,0.0,4.60,1.111
662538,9,117676,42,0.60,1.368,1.946,8.173,-25.299,36.843,0.324,1.738,7.366,-203.0,0.739,0.890,2.185,23.648,-36.641,34.828,0.102,2.64,6.673,-203.0,18.825,91900.234,815.814,18.833,91907.562,815.244,662538,1.946,815.244,-58994692.0,-4.936,2.173,0.0,0.0,0.0,0.0,4.60,1.172
662574,9,117712,36,0.348,1.289,2.27,15.495,-30.993,35.764,0.92,1.835,7.66,-203.0,0.380,0.667,2.292,32.432,-38.15,34.54,0.498,2.24,6.451,-203.0,18.825,91903.625,815.693,18.828,91906.312,815.771,662574,2.27,815.771,-58923156.0,14.631,1.694,0.0,0.0,0.0,0.0,4.47,1.221
662617,9,117755,43,0.442,1.142,2.300,23.460,-34.527,35.36,0.154,1.864,6.771,-203.0,0.14,1.48,3.75,39.915,-36.802,33.864,0.768,1.653,6.302,-203.0,18.827,91905.890,815.512,18.828,91910.914,815.244,662617,2.300,815.244,-58830116.0,-12.249,2.580,0.0,0.0,0.0,0.0,4.60,1.385
662653,9,117791,36,0.337,0.971,2.528,31.669,-35.577,34.299,0.405,1.779,6.529,-203.0,0.229,1.12,2.903,48.523,-33.382,32.782,0.867,1.261,6.189,-203.0,18.825,91906.351,815.477,18.814,91906.312,815.676,662653,2.528,815.676,-58743204.0,12.1,1.735,0.0,0.0,0.0,0.0,4.60,1.523
662695,9,117833,42,0.175,0.900,2.495,40.52,-34.764,33.577,0.607,1.561,6.332,-203.0,0.0,0.882,2.20,55.743,-28.982,32.358,0.799,0.803,6.46,-203.0,18.825,91909.78,815.251,18.824,91914.273,814.320,662695,2.495,814.320,-58637708.0,-32.297,33.188,0.0,0.0,0.0,0.0,4.60,1.503
662731,9,117869,36,0.137,0.769,2.473,47.664,-31.996,32.978,0.724,1.261,6.169,-203.0,0.552,0.236,2.77,61.707,-22.800,31.832,0.686,0.561,5.858,-203.0,18.825,91910.203,815.149,18.828,91913.218,814.734,662731,2.473,814.734,-58548264.0,11.501,1.743,0.0,0.0,0.0,0.0,4.60,1.490
662774,9,117912,43,0.254,0.602,2.479,54.600,-27.129,32.396,0.772,0.946,6.14,-203.0,0.961,0.165,2.321,67.114,-13.680,31.145,0.741,0.452,5.676,-203.0,18.825,91913.421,814.776,18.833,91922.421,813.905,662774,2.479,813.905,-58441768.0,-19.271,3.370,0.0,0.0,0.0,0.0,4.60,1.493
662810,9,117948,36,0.412,0.267,2.209,60.517,-21.178,31.759,0.788,0.709,5.861,-203.0,0.775,0.631,1.725,69.497,-7.44,30.678,0.846,0.468,5.537,-203.0,18.825,91915.265,814.549,18.828,91920.117,814.112,662810,2.209,814.112,-58357364.0,5.757,1.852,0.0,0.0,0.0,0.0,4.60,1.331
662852,9,117990,42,0.588,0.152,2.54,64.831,-13.943,31.455,0.836,0.559,5.713,-203.0,0.653,-1.83,2.127,70.96,2.791,31.262,-1.105,0.512,5.446,-203.0,18.827,91920.546,814.195,18.824,91932.679,813.905,662852,2.54,813.905,-58267816.0,-4.935,2.173,0.0,0.0,0.0,0.0,4.60,1.237
662917,9,118055,65,0.716,0.414,2.21,67.272,-5.57,31.432,0.956,0.461,5.596,-203.0,0.638,0.430,1.855,67.947,15.448,32.242,-1.401,0.313,5.466,-203.0,18.830,91922.921,814.22,18.837,91926.164,813.456,662917,2.21,813.456,-58135340.0,-6.905,2.261,0.0,0.0,0.0,0.0,4.60,1.217
662958,9,118096,41,0.621,0.465,1.915,67.927,4.54,31.689,-1.74,0.376,5.509,-203.0,0.78,0.14,1.546,64.981,22.756,33.118,-1.276,0.135,5.418,-203.0,18.828,91925.515,813.831,18.819,91926.164,813.776,662958,1.915,813.776,-58054636.0,7.788,1.810,0.0,0.0,0.0,0.0,4.60,1.153
662994,9,118132,36,0.541,0.367,1.685,66.582,12.464,32.262,-1.115,0.293,5.437,-203.0,0.559,0.323,1.173,60.391,28.368,34.10,0.949,0.38,5.319,-203.0,18.825,91928.62,813.620,18.814,91935.179,812.851,662994,1.685,812.851,-57989820.0,-25.690,5.361,0.0,0.0,0.0,0.0,4.54,1.15
663038,9,118176,44,0.449,0.229,1.602,63.531,20.713,33.42,-1.48,0.237,5.353,-203.0,0.315,0.57,1.309,54.238,34.200,34.580,0.510,0.187,5.115,-203.0,18.824,91931.78,813.368,18.824,91935.179,812.851,663038,1.602,812.851,-57917484.0,0.0,2.0,0.0,0.0,0.0,0.0,4.41,0.965
663074,9,118212,36,0.331,0.44,1.381,59.342,27.629,33.794,0.884,0.203,5.267,-203.0,0.64,0.157,1.22,49.152,37.372,35.19,0.283,0.341,5.14,-203.0,18.824,91932.492,812.889,18.824,91939.781,811.513,663074,1.381,811.513,-57863780.0,-37.172,-7.683,0.0,0.0,0.0,0.0,4.47,0.832
663116,9,118254,42,0.83,0.110,1.217,53.922,32.721,34.434,0.647,0.241,5.176,-203.0,0.602,0.760,1.36,40.850,40.909,35.442,0.218,0.507,5.12,-203.0,18.822,91935.671,812.583,18.828,91942.78,811.927,663116,1.217,811.927,-57809204.0,9.868,1.771,0.0,0.0,0.0,0.0,4.54,0.733
663152,9,118290,36,0.219,0.305,1.112,47.576,36.617,35.36,0.464,0.313,5.131,-203.0,1.435,0.990,1.22,33.250,42.239,36.129,0.357,0.494,5.196,-203.0,18.824,91938.398,812.214,18.828,91939.781,811.927,663152,1.112,811.927,-57767260.0,0.0,2.0,0.0,0.0,0.0,0.0,4.54,0.670
663195,9,118333,43,0.747,0.526,1.28,40.277,39.114,35.673,0.378,0.354,5.181,-203.0,2.81,0.782,0.749,23.896,40.850,37.196,0.521,0.241,5.565,-203.0,18.825,91940.421,811.885,18.824,91945.242,811.210,663195,1.28,811.210,-57721232.0,-16.685,3.2,0.0,0.0,0.0,0.0,4.54,0.619
663231,9,118369,36,1.294,0.660,0.962,32.727,39.739,36.278,0.387,0.300,5.340,-203.0,2.419,0.610,0.979,16.486,37.328,37.605,0.556,0.79,5.911,-203.0,18.825,91942.468,811.701,18.819,91945.437,811.927,663231,0.962,811.927,-57685412.0,19.929,1.625,0.0,0.0,0.0,0.0,4.54,0.579
663273,9,118411,42,1.767,0.664,0.963,24.878,38.781,37.173,0.426,0.135,5.593,-203.0,2.297,0.179,1.29,9.909,32.578,39.491,0.477,0.485,6.280,-203.0,18.825,91944.296,811.723,18.824,91948.984,811.624,663273,0.963,811.624,-57644976.0,-7.213,2.276,0.0,0.0,0.0,0.0,4.54,0.580
663315,9,118453,42,1.955,0.524,1.75,17.494,35.457,38.196,0.452,0.97,5.894,-203.0,1.543,0.57,1.596,3.931,24.291,40.558,0.351,0.660,6.517,-203.0,18.825,91946.109,811.681,18.828,91951.93,811.719,663315,1.75,811.719,-57602160.0,2.267,1.936,0.0,0.0,0.0,0.0,4.54,0.647
663351,9,118489,36,1.915,0.399,1.227,11.8,30.406,39.269,0.449,0.321,6.179,-203.0,1.234,0.366,1.783,0.818,16.983,41.493,0.339,0.621,6.622,-203.0,18.823,91948.164,811.617,18.819,91950.39,811.607,663351,1.227,811.607,-57560704.0,-3.112,2.103,0.0,0.0,0.0,0.0,4.54,0.739
663393,9,118531,42,1.721,0.287,1.529,6.47,23.601,40.543,0.418,0.475,6.404,-203.0,1.112,0.222,2.257,0.906,6.825,43.569,0.366,0.532,6.692,-203.0,18.825,91948.664,811.452,18.833,91947.742,810.381,663393,1.529,810.381,-57502812.0,-29.203,9.72,0.0,0.0,0.0,0.0,4.54,0.921
663457,9,118595,64,1.511,0.133,1.877,3.262,14.440,41.958,0.437,0.578,6.601,-203.0,1.371,0.157,2.723,2.557,-8.477,44.679,0.649,0.589,6.893,-203.0,18.825,91951.39,811.177,18.819,91957.328,810.553,663457,1.877,810.553,-57393784.0,2.694,1.925,0.0,0.0,0.0,0.0,4.54,1.131
663498,9,118636,41,1.287,0.159,2.89,3.116,4.595,43.209,0.424,0.648,6.722,-203.0,1.177,1.284,2.84,9.178,-16.647,45.746,0.412,0.839,6.889,-203.0,18.823,91953.835,810.883,18.814,91962.984,810.157,663498,2.89,810.157,-57312460.0,-9.670,2.408,0.0,0.0,0.0,0.0,4.47,1.258
663534,9,118672,36,1.102,0.539,2.147,5.556,-4.636,44.370,0.326,0.710,6.765,-203.0,0.617,1.844,1.890,16.135,-21.864,46.360,0.135,0.967,6.731,-203.0,18.820,91956.890,810.612,18.814,91966.343,810.363,663534,2.147,810.363,-57236196.0,5.740,1.853,0.0,0.0,0.0,0.0,4.47,1.293
663582,9,118720,48,0.643,0.976,2.7,10.537,-12.759,45.565,0.59,0.720,6.699,-203.0,-1.62,1.816,1.79,25.723,-23.633,47.471,0.994,0.672,6.292,-203.0,18.820,91959.687,810.341,18.819,91964.39,810.252,663582,2.7,810.252,-57136472.0,-2.323,2.74,0.0,0.0,0.0,0.0,4.54,1.209
663618,9,118756,36,0.223,1.325,1.678,17.328,-18.465,46.585,0.307,0.638,6.532,-203.0,0.983,1.521,0.613,33.45,-21.704,48.669,1.467,0.123,5.855,-203.0,18.816,91962.273,810.357,18.814,91960.687,810.458,663618,1.678,810.458,-57070132.0,5.740,1.853,0.0,0.0,0.0,0.0,4.60,1.11
663661,9,118799,43,0.231,1.348,1.223,24.387,-20.321,47.626,0.746,0.414,6.252,-203.0,0.904,0.272,0.448,37.854,-17.757,49.883,1.547,0.530,5.494,-203.0,18.819,91965.0,810.258,18.833,91970.945,810.61,663661,1.223,810.61,-57007744.0,-9.233,2.383,0.0,0.0,0.0,0.0,4.54,0.736
663697,9,118835,36,0.575,1.38,0.834,30.762,-19.719,48.643,1.99,0.58,5.939,-203.0,0.545,0.265,0.139,41.55,-13.636,50.833,1.352,0.941,5.322,-203.0,18.820,91966.93,810.239,18.819,91968.453,810.61,663697,0.834,810.61,-56970708.0,0.0,2.0,0.0,0.0,0.0,0.0,4.54,0.502
663740,9,118878,43,0.627,0.640,0.422,35.878,-16.901,49.760,1.252,0.360,5.653,-203.0,0.358,0.143,0.169,41.712,-7.775,51.943,0.900,1.129,5.303,-203.0,18.822,91966.296,810.32,18.824,91967.398,809.327,663740,0.422,809.327,-56943696.0,-17.74,3.50,0.0,0.0,0.0,0.0,4.47,0.254
663776,9,118914,36,0.275,0.244,0.242,38.991,-13.69,50.789,1.180,0.694,5.472,-203.0,0.696,0.165,0.182,41.289,-4.472,52.616,0.634,0.993,5.387,-203.0,18.824,91967.687,809.768,18.828,91970.945,808.930,663776,0.242,808.930,-56931728.0,-11.27,2.494,0.0,0.0,0.0,0.0,4.47,0.146
663818,9,118956,42,0.91,0.80,0.226,40.529,-8.702,51.727,0.981,0.866,5.404,-203.0,0.854,0.100,0.534,40.733,0.131,53.361,0.471,0.736,5.516,-203.0,18.826,91969.234,809.564,18.828,91968.453,809.440,663818,0.226,809.440,-56921864.0,12.132,1.733,0.0,0.0,0.0,0.0,4.60,0.136
663854,9,118992,36,0.459,0.152,0.317,41.75,-4.454,52.525,0.763,0.867,5.430,-203.0,0.933,0.86,0.900,40.587,3.478,53.873,0.456,0.536,5.621,-203.0,18.825,91969.875,809.379,18.828,91974.109,809.137,663854,0.317,809.137,-56912068.0,-8.414,2.337,0.0,0.0,0.0,0.0,4.47,0.191
663898,9,119036,44,0.564,0.143,0.565,40.806,0.301,53.145,0.600,0.775,5.499,-203.0,0.21,0.222,1.381,39.710,7.132,53.931,0.540,0.483,5.667,-203.0,18.827,91972.171,809.255,18.828,91979.960,809.440,663898,0.565,809.440,-56892640.0,6.884,1.828,0.0,0.0,0.0,0.0,4.60,0.340
663961,9,119099,63,0.575,0.315,0.750,39.511,3.452,53.446,0.475,0.705,5.592,-203.0,0.416,-1.4,0.756,35.238,10.990,53.449,0.275,0.774,5.769,-203.0,18.827,91976.140,809.2,18.824,91987.250,808.66,663961,0.750,808.66,-56851164.0,-21.804,3.891,0.0,0.0,0.0,0.0,4.60,0.452
664003,9,119141,42,0.594,0.479,0.897,37.763,6.731,53.621,0.326,0.686,5.699,-203.0,0.789,0.983,0.914,32.548,11.926,53.493,0.110,0.900,5.920,-203.0,18.825,91979.398,808.890,18.814,91987.250,808.369,664003,0.897,808.369,-56816548.0,7.210,1.822,0.0,0.0,0.0,0.0,4.60,0.540
664039,9,119177,36,0.717,0.634,0.962,35.244,9.146,53.598,0.147,0.694,5.821,-203.0,1.471,0.875,0.857,28.135,12.204,53.244,0.424,0.776,6.126,-203.0,18.821,91983.546,808.721,18.810,91989.164,808.594,664039,0.962,808.594,-56783080.0,6.239,1.842,0.0,0.0,0.0,0.0,4.60,0.579
664084,9,119222,45,0.887,0.562,0.837,32.46,10.362,53.668,0.45,0.677,5.970,-203.0,1.780,0.272,0.275,24.598,9.558,54.223,0.508,0.450,6.366,-203.0,18.820,91985.679,808.529,18.824,91984.757,808.179,664084,0.837,808.179,-56742600.0,-9.208,2.381,0.0,0.0,0.0,0.0,4.60,0.504
664120,9,119258,36,1.213,0.341,0.565,28.693,10.339,53.674,0.204,0.624,6.123,-203.0,1.607,0.882,0.24,22.946,7.15,53.960,0.253,0.221,6.434,-203.0,18.817,91988.15,808.198,18.814,91991.656,807.782,664120,0.565,807.782,-56717348.0,-11.40,2.495,0.0,0.0,0.0,0.0,4.60,0.340
664167,9,119305,47,1.307,0.94,0.310,25.948,9.125,53.838,0.196,0.503,6.239,-203.0,0.890,1.177,0.521,21.514,4.925,54.267,0.315,0.167,6.349,-203.0,18.817,91988.437,808.265,18.824,91989.359,808.403,664167,0.310,808.403,-56696764.0,13.223,1.715,0.0,0.0,0.0,0.0,4.47,0.186
664203,9,119341,36,1.241,0.538,0.22,23.680,7.453,53.957,0.39,0.403,6.291,-203.0,0.459,1.234,0.750,21.207,3.566,54.92,0.671,0.398,6.179,-203.0,18.818,91988.359,808.170,18.819,91986.867,807.894,664203,0.22,807.894,-56691592.0,-14.138,2.736,0.0,0.0,0.0,0.0,4.60,0.13
664245,9,119383,42,1.95,0.871,0.301,22.63,5.609,54.25,0.219,0.415,6.262,-203.0,0.739,0.789,0.535,20.52,2.981,53.580,0.869,0.837,5.980,-203.0,18.820,91989.992,808.8,18.819,91997.320,807.782,664245,0.301,807.782,-56698400.0,-2.679,2.87,0.0,0.0,0.0,0.0,4.54,0.181
664281,9,119419,36,0.874,1.3,0.456,20.990,4.139,53.773,0.483,0.557,6.159,-203.0,0.674,0.933,0.499,19.234,2.206,52.966,0.814,1.160,5.853,-203.0,18.819,91991.796,807.823,18.819,91993.765,807.255,664281,0.456,807.255,-56712040.0,-14.636,2.782,0.0,0.0,0.0,0.0,4.60,0.274
664325,9,119463,44,0.845,0.954,0.556,19.856,2.928,53.569,0.629,0.777,6.37,-203.0,1.464,0.638,0.477,17.275,0.964,52.937,0.474,1.320,5.823,-203.0,18.821,91994.62,807.699,18.824,92002.976,807.160,664325,0.556,807.160,-56734336.0,-2.162,2.69,0.0,0.0,0.0,0.0,4.60,0.335
664361,9,119499,36,0.970,0.940,0.502,18.696,1.601,53.194,0.631,0.981,5.938,-203.0,1.514,1.105,0.248,15.711,-1.710,52.396,0.325,1.189,5.855,-203.0,18.822,91996.78,807.492,18.828,91999.429,807.367,664361,0.502,807.367,-56753404.0,5.769,1.852,0.0,0.0,0.0,0.0,4.60,0.302
664403,9,119541,42,1.92,0.969,0.434,17.433,0.96,52.779,0.554,1.82,5.872,-203.0,1.69,1.378,0.413,14.893,-4.925,52.16,0.287,0.903,5.847,-203.0,18.823,91998.828,807.428,18.824,92000.671,807.575,664403,0.434,807.575,-56773088.0,4.932,1.871,0.0,0.0,0.0,0.0,4.60,0.261
664472,9,119610,69,0.980,1.46,0.437,16.869,-2.712,52.437,0.467,1.49,5.808,-203.0,0.179,1.177,0.549,17.231,-10.99,51.870,0.433,0.671,5.660,-203.0,18.825,91998.914,807.296,18.828,91997.703,807.125,664472,0.437,807.125,-56803196.0,-6.508,2.242,0.0,0.0,0.0,0.0,4.60,0.263
664508,9,119646,36,0.839,1.52,0.410,16.995,-5.618,52.177,0.384,0.978,5.732,-203.0,0.28,0.961,0.363,19.862,-12.320,51.666,0.399,0.808,5.477,-203.0,18.822,92001.46,807.334,18.805,92004.414,807.445,664508,0.410,807.445,-56818464.0,8.865,1.789,0.0,0.0,0.0,0.0,4.60,0.247
664551,9,119689,43,0.509,0.992,0.358,17.912,-8.602,51.838,0.321,0.903,5.629,-203.0,0.186,0.337,0.219,21.864,-13.957,51.242,0.159,0.944,5.304,-203.0,18.820,92000.414,807.124,18.814,91999.812,806.107,664551,0.358,806.107,-56835004.0,-31.103,15.950,0.0,0.0,0.0,0.0,4.60,0.216
664588,9,119726,37,0.200,0.822,0.337,19.529,-11.356,51.625,0.223,0.856,5.502,-203.0,0.28,0.258,0.140,23.794,-15.477,51.330,0.160,0.953,5.219,-203.0,18.817,92001.609,806.875,18.814,92005.468,806.124,664588,0.337,806.124,-56847884.0,0.455,1.986,0.0,0.0,0.0,0.0,4.60,0.203
664630,9,119768,42,0.20,0.590,0.259,21.774,-13.905,51.297,0.82,0.829,5.365,-203.0,0.35,0.215,0.25,26.118,-17.670,50.380,0.420,0.771,5.166,-203.0,18.816,92003.39,806.645,18.819,92007.773,806.426,664630,0.259,806.426,-56860424.0,7.196,1.822,0.0,0.0,0.0,0.0,4.60,0.156
664666,9,119804,36,0.60,0.455,0.210,24.218,-15.574,51.81,0.98,0.801,5.258,-203.0,0.21,0.502,0.305,29.450,-18.444,50.789,0.470,0.529,5.124,-203.0,18.815,92005.257,806.343,18.824,92008.828,805.615,664666,0.210,805.615,-56868896.0,-22.545,4.89,0.0,0.0,0.0,0.0,4.60,0.127
664709,9,119847,43,0.84,0.403,0.233,26.910,-17.30,50.818,0.247,0.698,5.163,-203.0,0.150,0.703,0.477,33.323,-19.599,50.350,0.342,0.293,5.2,-203.0,18.818,92006.359,806.200,18.819,92009.882,806.729,664709,0.233,806.729,-56878460.0,25.918,1.562,0.0,0.0,0.0,0.0,4.60,0.140
664745,9,119883,36,0.176,0.486,0.417,30.23,-17.962,50.631,0.306,0.561,5.64,-203.0,0.646,0.753,-1.138,37.430,-18.620,50.306,0.137,0.259,4.807,-203.0,18.819,92008.367,806.140,18.819,92009.882,805.805,664745,0.417,805.805,-56890188.0,-25.673,5.351,0.0,0.0,0.0,0.0,4.47,0.251
664787,9,119925,42,0.333,0.480,0.607,33.548,-18.260,50.339,0.266,0.446,4.930,-203.0,0.811,0.229,-1.88,41.420,-16.968,49.868,0.41,0.377,4.551,-203.0,18.823,92010.171,806.140,18.833,92014.484,806.124,664787,0.607,806.124,-56911712.0,7.598,1.814,0.0,0.0,0.0,0.0,4.60,0.365
664823,9,119961,36,0.498,0.430,0.701,36.895,-17.699,50.283,0.167,0.403,4.769,-203.0,0.861,0.35,0.499,42.852,-14.864,50.102,0.73,0.557,4.360,-203.0,18.824,92011.976,805.996,18.824,92016.781,805.710,664823,0.701,805.710,-56935276.0,-11.506,2.527,0.0,0.0,0.0,0.0,4.47,0.422
664871,9,120009,48,0.551,0.287,0.734,40.99,-16.267,50.210,0.69,0.459,4.580,-203.0,0.287,0.215,0.470,45.469,-11.283,50.423,0.18,0.809,4.181,-203.0,18.825,92013.351,805.993,18.828,92015.726,805.598,664871,0.734,805.598,-56969764.0,-2.333,2.75,0.0,0.0,0.0,0.0,4.60,0.442
664908,9,120046,37,0.590,0.91,0.707,42.657,-14.130,50.257,0.22,0.572,4.408,-203.0,0.344,0.272,0.341,46.112,-8.915,50.584,0.110,0.857,4.145,-203.0,18.824,92015.437,805.786,18.814,92020.335,805.693,664908,0.707,805.693,-56996452.0,2.571,1.928,0.0,0.0,0.0,0.0,4.54,0.426
664979,9,120117,71,0.351,0.1,0.551,44.486,-11.277,50.494,0.19,0.650,4.290,-203.0,0.545,0.287,0.355,46.579,-4.355,51.490,0.121,0.652,4.212,-203.0,18.825,92017.609,805.674,18.824,92020.710,805.244,664979,0.551,805.244,-57041144.0,-6.317,2.233,0.0,0.0,0.0,0.0,4.54,0.332
665015,9,120153,36,0.25,0.38,0.442,45.425,-8.228,50.879,0.16,0.670,4.228,-203.0,0.818,0.430,0.542,46.112,-1.724,51.797,0.56,0.476,4.245,-203.0,18.820,92020.656,805.237,18.810,92029.726,803.940,665015,0.442,803.940,-57059024.0,-36.222,-10.536,0.0,0.0,0.0,0.0,4.54,0.266
665057,9,120195,42,0.248,0.162,0.406,46.305,-4.826,51.306,0.41,0.625,4.206,-203.0,0.509,0.581,0.320,47.252,2.148,52.236,0.361,0.329,4.249,-203.0,18.818,92023.921,805.4,18.814,92033.85,804.544,665057,0.406,804.544,-57076840.0,14.378,1.698,0.0,0.0,0.0,0.0,4.54,0.244
665093,9,120231,36,0.370,0.288,0.358,46.401,-1.417,51.672,0.159,0.535,4.214,-203.0,0.323,0.416,0.233,45.951,5.758,52.250,0.610,0.364,4.220,-203.0,18.816,92027.390,804.838,18.819,92033.85,804.769,665093,0.358,804.769,-57090612.0,6.235,1.842,0.0,0.0,0.0,0.0,4.54,0.216
665136,9,120274,43,0.544,0.331,0.393,46.109,2.297,51.973,0.324,0.479,4.223,-203.0,0.524,0.57,0.513,44.650,9.660,52.90,0.716,0.577,4.188,-203.0,18.817,92030.609,804.405,18.819,92036.445,803.526,665136,0.393,803.526,-57106784.0,-28.896,8.513,0.0,0.0,0.0,0.0,4.54,0.236
665172,9,120310,36,0.582,0.146,0.381,45.273,5.898,52.16,0.465,0.494,4.232,-203.0,0.739,0.638,0.298,42.399,13.650,51.710,0.581,0.725,4.260,-203.0,18.816,92033.296,804.163,18.819,92034.140,804.35,665172,0.381,804.35,-57120736.0,14.146,1.702,0.0,0.0,0.0,0.0,4.47,0.229
665214,9,120352,42,0.641,0.137,0.294,43.770,9.453,52.37,0.491,0.573,4.276,-203.0,1.112,0.990,0.104,38.599,16.47,51.900,0.185,0.868,4.466,-203.0,18.819,92033.726,804.61,18.824,92031.843,803.432,665214,0.294,803.432,-57134932.0,-14.376,2.758,0.0,0.0,0.0,0.0,4.60,0.177
665250,9,120388,36,0.851,0.371,0.314,41.271,12.569,51.917,0.368,0.682,4.367,-203.0,1.557,0.588,0.420,34.755,17.728,51.636,0.252,0.875,4.703,-203.0,18.821,92035.273,803.921,18.824,92040.859,803.846,665250,0.314,803.846,-57145884.0,11.503,1.743,0.0,0.0,0.0,0.0,4.54,0.189
665293,9,120431,43,1.154,0.518,0.275,38.73,14.855,51.949,0.118,0.730,4.526,-203.0,1.837,0.315,0.40,29.961,17.187,52.411,0.637,0.605,5.15,-203.0,18.821,92036.859,803.654,18.819,92041.46,803.432,665293,0.275,803.432,-57158568.0,-9.630,2.406,0.0,0.0,0.0,0.0,4.60,0.165
665334,9,120472,41,1.338,0.437,0.245,34.621,15.936,52.87,0.180,0.674,4.730,-203.0,1.442,0.344,0.363,27.389,15.68,52.776,0.780,0.297,5.205,-203.0,18.822,92038.0,803.695,18.824,92042.101,803.733,665334,0.245,803.733,-57169248.0,7.356,1.819,0.0,0.0,0.0,0.0,4.54,0.147
665370,9,120508,36,1.385,0.192,0.322,31.116,15.828,52.353,0.435,0.557,4.925,-203.0,0.976,0.588,0.686,24.875,13.110,53.40,0.693,0.142,5.236,-203.0,18.823,92040.304,803.469,18.824,92045.648,802.905,665370,0.322,802.905,-57179480.0,-23.8,4.228,0.0,0.0,0.0,0.0,4.54,0.194
665413,9,120551,43,1.294,0.216,0.493,28.53,14.647,52.619,0.560,0.410,5.56,-203.0,0.660,1.55,0.958,23.282,10.143,53.230,0.440,0.130,5.119,-203.0,18.824,92041.687,803.447,18.828,92038.742,803.319,665413,0.493,803.319,-57197040.0,9.630,1.775,0.0,0.0,0.0,0.0,4.54,0.297
665461,9,120599,48,1.63,0.512,0.641,25.290,12.528,53.25,0.551,0.303,5.102,-203.0,0.401,0.890,-1.159,20.944,7.132,53.668,0.204,0.339,4.936,-203.0,18.824,92041.46,803.421,18.824,92037.687,803.716,665461,0.641,803.716,-57224292.0,8.266,1.801,0.0,0.0,0.0,0.0,4.54,0.386
665502,9,120640,41,0.819,0.776,0.888,23.311,10.99,53.250,0.457,0.286,5.60,-203.0,0.617,1.4,-1.274,20.67,5.42,53.536,0.170,0.523,4.806,-203.0,18.825,92040.835,803.335,18.824,92039.992,803.0,665502,0.888,803.0,-57255664.0,-17.459,3.99,0.0,0.0,0.0,0.0,4.54,0.535
665538,9,120676,36,0.729,0.948,-1.32,21.686,7.740,53.221,0.332,0.329,4.967,-203.0,0.990,1.205,-1.80,19.263,3.273,52.630,0.153,0.509,4.736,-203.0,18.825,92041.85,803.64,18.824,92043.351,802.378,665538,-1.32,802.378,-57290236.0,-17.269,3.75,0.0,0.0,0.0,0.0,4.54,0.621
665582,9,120720,44,0.762,1.118,-1.126,20.517,5.16,53.323,0.198,0.363,4.855,-203.0,1.141,1.435,-1.159,19.29,0.511,53.551,0.22,0.317,4.679,-203.0,18.825,92041.546,802.962,18.828,92047.953,802.396,665582,-1.126,802.396,-57337736.0,0.395,1.988,0.0,0.0,0.0,0.0,4.54,0.678
665618,9,120756,36,0.849,1.273,-1.142,19.707,2.578,53.364,0.68,0.346,4.756,-203.0,1.98,1.830,-1.37,19.234,-2.46,53.434,0.207,0.41,4.623,-203.0,18.824,92043.140,802.796,18.819,92046.703,802.491,665618,-1.142,802.491,-57378588.0,2.641,1.926,0.0,0.0,0.0,0.0,4.54,0.688
665660,9,120798,42,0.989,1.487,-1.109,19.687,0.412,53.349,0.103,0.234,4.669,-203.0,1.98,1.959,0.994,20.841,-3.697,53.595,0.656,0.220,4.499,-203.0,18.825,92045.445,802.551,18.828,92049.195,802.491,665660,-1.109,802.491,-57425888.0,0.0,2.0,0.0,0.0,0.0,0.0,4.41,0.668
665696,9,120834,36,0.914,1.570,0.977,20.73,-1.318,53.422,0.347,0.63,4.577,-203.0,0.244,1.421,0.614,21.996,-3.610,53.902,1.47,0.328,4.350,-203.0,18.825,92047.281,802.430,18.824,92049.195,802.396,665696,0.977,802.396,-57463460.0,-2.641,2.86,0.0,0.0,0.0,0.0,4.54,0.588
