millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Battery_voltage,Z_accel_times_burnoutMass
1756368,9,207034,36,9.659,-1.435,-10.178,-7.304,19.505,30.876,0.22,0.26,0.24,-555.0,9.669,-1.442,-10.197,-6.986,19.657,30.663,0.26,0.27,0.15,-555.0,7.258,90573.453,936.667,7.254,90579.437,936.828,1756368,-10.178,936.828,-1709832832.0,14.71,1.703,269.717,42.638,0.0,3.899,-5.993
1756410,9,207076,42,9.642,-1.441,-10.177,-7.304,19.403,30.914,0.23,0.27,0.24,-555.0,9.633,-1.457,-10.183,-7.117,19.14,30.795,0.22,0.27,0.8,-555.0,7.256,90572.335,936.566,7.254,90570.570,936.527,1756410,-10.177,936.527,-1710260352.0,-7.171,2.274,269.717,42.638,0.0,3.892,-5.992
1756446,9,207112,36,9.665,-1.417,-10.180,-7.231,19.295,30.979,0.22,0.27,0.21,-555.0,9.784,-1.363,-10.133,-6.971,18.707,31.131,0.21,0.28,0.1,-555.0,7.256,90572.984,936.484,7.259,90570.460,936.828,1756446,-10.180,936.828,-1710626816.0,8.366,1.799,269.717,42.638,0.0,3.892,-5.994
1756489,9,207155,43,9.696,-1.414,-10.164,-7.123,19.301,30.952,0.21,0.26,0.20,-555.0,9.762,-1.406,-10.140,-7.337,19.453,30.941,0.19,0.24,0.5,-555.0,7.258,90572.750,936.564,7.263,90571.640,936.312,1756489,-10.164,936.312,-1711064192.0,-11.998,2.562,269.717,42.638,0.0,3.892,-5.984
1756530,9,207196,41,9.709,-1.418,-10.154,-7.91,19.272,30.821,0.22,0.26,0.7,-555.0,9.698,-1.421,-10.118,-7.44,19.526,30.575,0.19,0.23,0.9,-555.0,7.258,90571.851,936.622,7.259,90567.156,936.615,1756530,-10.154,936.615,-1711480704.0,7.373,1.818,269.717,42.638,0.0,3.892,-5.979
1756566,9,207232,36,9.713,-1.414,-10.157,-7.220,19.152,30.809,0.20,0.25,0.5,-555.0,9.690,-1.421,-10.211,-7.629,19.58,30.605,0.20,0.23,0.3,-555.0,7.257,90569.632,936.562,7.250,90568.328,936.527,1756566,-10.157,936.527,-1711846272.0,-2.432,2.78,269.717,42.638,0.0,3.899,-5.980
1756609,9,207275,43,9.715,-1.405,-10.166,-7.375,19.181,30.824,0.20,0.24,0.5,-555.0,9.640,-1.414,-10.226,-7.892,19.161,30.868,0.22,0.24,0.11,-555.0,7.258,90570.765,936.459,7.259,90576.234,936.11,1756609,-10.166,936.11,-1712283264.0,-12.11,2.563,269.717,42.638,0.0,3.899,-5.985
1756645,9,207311,36,9.712,-1.404,-10.176,-7.500,19.237,30.742,0.20,0.23,0.7,-555.0,9.769,-1.356,-10.183,-7.600,18.985,30.722,0.20,0.23,0.6,-555.0,7.256,90571.23,936.396,7.250,90571.742,936.517,1756645,-10.176,936.517,-1712649472.0,14.71,1.703,269.717,42.638,0.0,3.899,-5.991
1756687,9,207353,42,9.689,-1.409,-10.171,-7.413,19.152,30.722,0.20,0.23,0.8,-555.0,9.647,-1.435,-10.118,-6.898,19.29,30.838,0.21,0.22,0.11,-555.0,7.254,90571.703,936.396,7.254,90575.54,936.312,1756687,-10.171,936.312,-1713076736.0,-4.876,2.171,269.717,42.638,0.0,3.892,-5.989
1756756,9,207422,69,9.711,-1.408,-10.173,-7.515,19.123,30.616,0.21,0.24,0.10,-555.0,9.805,-1.414,-10.125,-7.556,19.380,30.49,0.21,0.27,0.21,-555.0,7.253,90573.351,936.394,7.254,90575.375,936.605,1756756,-10.173,936.605,-1713778688.0,4.237,1.887,269.717,42.638,0.0,3.899,-5.989
1756802,9,207468,46,9.718,-1.415,-10.156,-7.456,19.175,30.561,0.21,0.24,0.10,-555.0,9.726,-1.457,-10.125,-7.337,19.321,30.327,0.21,0.25,0.2,-555.0,7.249,90574.523,936.367,7.227,90574.203,936.390,1756802,-10.156,936.390,-1714246272.0,-4.667,2.162,269.717,42.638,0.0,3.892,-5.979
1756839,9,207505,37,9.728,-1.424,-10.137,-7.439,19.131,30.397,0.20,0.24,0.10,-555.0,9.690,-1.457,-10.133,-7.804,18.941,30.49,0.18,0.21,0.10,-555.0,7.244,90574.992,936.423,7.236,90578.578,936.293,1756839,-10.137,936.293,-1714621696.0,-2.619,2.85,269.717,42.638,0.0,3.892,-5.968
1756883,9,207549,44,9.706,-1.445,-10.135,-7.576,19.169,30.342,0.20,0.24,0.8,-555.0,9.662,-1.464,-10.176,-8.287,19.175,30.444,0.19,0.23,0.1,-555.0,7.241,90575.226,936.379,7.236,90572.921,936.293,1756883,-10.135,936.293,-1715067648.0,0.0,2.0,269.717,42.638,0.0,3.892,-5.968
1756919,9,207585,36,9.722,-1.441,-10.144,-7.772,19.210,30.283,0.20,0.24,0.8,-555.0,9.726,-1.414,-10.161,-7.877,19.234,30.546,0.22,0.26,0.11,-555.0,7.239,90575.39,936.439,7.245,90574.93,936.615,1756919,-10.144,936.615,-1715432704.0,8.933,1.788,269.717,42.638,0.0,3.905,-5.973
1756961,9,207627,42,9.698,-1.437,-10.154,-7.714,19.190,30.216,0.20,0.23,0.5,-555.0,9.683,-1.392,-10.176,-7.263,19.277,29.713,0.19,0.21,0.4,-555.0,7.238,90573.875,936.379,7.245,90569.609,936.302,1756961,-10.154,936.302,-1715858944.0,-7.434,2.287,269.717,42.638,0.0,3.892,-5.979
1757003,9,207669,42,9.688,-1.425,-10.156,-7.717,19.213,30.140,0.20,0.23,0.5,-555.0,9.676,-1.399,-10.133,-7.351,19.438,29.947,0.20,0.24,0.1,-555.0,7.241,90573.625,936.464,7.245,90572.921,936.819,1757003,-10.156,936.819,-1716285440.0,12.298,1.730,269.717,42.638,0.0,3.892,-5.979
1757039,9,207705,36,9.680,-1.406,-10.158,-7.588,19.327,30.114,0.20,0.24,0.5,-555.0,9.655,-1.363,-10.147,-7.161,19.511,29.918,0.19,0.25,0.13,-555.0,7.242,90572.250,936.468,7.240,90571.742,936.312,1757039,-10.158,936.312,-1716651136.0,-14.71,2.730,269.717,42.638,0.0,3.899,-5.981
1757081,9,207747,42,9.924,0.77,-11.399,-7.535,19.383,30.140,0.20,0.24,0.8,-555.0,10.882,5.182,-16.378,-8.23,19.453,30.575,0.19,0.25,0.12,-555.0,7.245,90571.132,936.636,7.250,90567.257,937.131,1757081,-11.399,937.131,-1717103872.0,19.481,1.631,269.717,42.638,0.0,3.899,-6.711
1757117,9,207783,36,10.127,1.104,-10.351,-7.524,19.429,30.163,0.20,0.24,0.9,-555.0,10.738,4.493,-4.921,-7.819,19.467,30.663,0.21,0.23,0.14,-555.0,7.246,90570.453,936.616,7.250,90570.679,936.517,1757117,-10.351,936.517,-1717495424.0,-17.38,3.45,269.717,42.638,0.0,3.892,-6.94
1757160,9,207826,43,9.950,0.674,-10.644,-7.614,19.465,30.406,0.20,0.24,0.7,-555.0,8.800,-3.538,-11.640,-7.717,19.453,30.926,0.21,0.24,0.5,-555.0,7.247,90571.85,936.700,7.250,90572.812,936.721,1757160,-10.644,936.721,-1717946880.0,4.750,1.875,269.717,42.638,0.0,3.899,-6.267
1757196,9,207862,36,9.955,0.664,-10.658,-7.696,19.365,30.456,0.20,0.24,0.8,-555.0,9.698,-1.450,-10.204,-7.760,18.941,30.195,0.20,0.26,0.8,-555.0,7.249,90571.953,936.661,7.254,90577.296,936.624,1757196,-10.658,936.624,-1718330368.0,-2.707,2.88,269.717,42.638,0.0,3.899,-6.275
1757265,9,207931,69,9.970,0.641,-10.654,-7.869,19.359,30.502,0.21,0.25,0.8,-555.0,9.734,-1.478,-10.125,-8.23,19.482,30.152,0.23,0.27,0.10,-555.0,7.252,90573.539,936.679,7.259,90579.648,936.400,1757265,-10.654,936.400,-1719065600.0,-3.240,2.107,269.717,42.638,0.0,3.892,-6.273
1757302,9,207968,37,9.734,0.679,-9.415,-7.804,19.339,30.488,0.21,0.26,0.5,-555.0,9.698,-1.421,-10.183,-7.702,19.351,30.502,0.21,0.30,0.0,-555.0,7.251,90575.359,936.433,7.245,90576.335,935.904,1757302,-9.415,935.904,-1719436928.0,-13.422,2.674,269.717,42.638,0.0,3.892,-5.543
1757344,9,208010,42,9.520,-1.875,-10.468,-7.725,19.313,30.391,0.22,0.26,0.4,-555.0,9.669,-1.485,-10.190,-7.424,19.336,30.181,0.23,0.24,0.7,-555.0,7.250,90574.914,936.433,7.245,90568.437,936.517,1757344,-10.468,936.517,-1719854464.0,14.604,1.695,269.717,42.638,0.0,3.899,-6.164
1757380,9,208046,36,9.695,-1.460,-10.156,-7.769,19.301,30.312,0.21,0.26,0.7,-555.0,9.676,-1.464,-10.75,-7.936,19.394,30.532,0.19,0.23,0.7,-555.0,7.251,90574.460,936.373,7.254,90570.570,936.419,1757380,-10.156,936.419,-1720225664.0,-2.722,2.88,269.717,42.638,0.0,3.899,-5.979
1757423,9,208089,43,9.422,-2.480,-9.530,-7.699,19.330,30.549,0.21,0.26,0.6,-555.0,8.334,-6.553,-7.75,-7.410,19.87,31.379,0.21,0.25,0.7,-555.0,7.250,90572.453,936.291,7.250,90567.257,936.215,1757423,-9.530,936.215,-1720648960.0,-4.750,2.166,269.717,42.638,0.0,3.899,-5.611
1757459,9,208125,36,9.169,-3.355,-10.971,-7.708,19.304,30.701,0.21,0.24,0.6,-555.0,8.470,-5.850,-17.333,-8.67,19.351,30.912,0.22,0.21,0.10,-555.0,7.250,90569.523,936.437,7.259,90565.15,937.131,1757459,-10.971,937.131,-1721017984.0,25.436,1.567,269.717,42.638,0.0,3.899,-6.460
1757502,9,208168,43,9.172,-3.358,-10.975,-7.731,19.307,30.789,0.21,0.24,0.6,-555.0,9.712,-1.435,-10.204,-7.819,19.365,30.941,0.20,0.26,0.0,-555.0,7.251,90567.257,936.601,7.250,90565.15,936.721,1757502,-10.975,936.721,-1721489792.0,-9.514,2.399,269.717,42.638,0.0,3.899,-6.462
1757544,9,208210,42,9.192,-3.336,-10.964,-7.860,19.283,30.929,0.21,0.24,0.7,-555.0,9.769,-1.378,-10.133,-8.67,19.219,30.882,0.25,0.28,0.10,-555.0,7.253,90566.578,936.682,7.254,90565.15,936.926,1757544,-10.964,936.926,-1721950592.0,4.863,1.872,269.717,42.638,0.0,3.905,-6.455
1757580,9,208246,36,9.201,-3.329,-10.980,-7.749,19.327,30.982,0.22,0.25,0.7,-555.0,9.719,-1.428,-10.154,-7.380,19.614,30.795,0.21,0.25,0.7,-555.0,7.252,90564.984,936.745,7.250,90562.664,936.731,1757580,-10.980,936.731,-1722345600.0,-5.399,2.193,269.717,42.638,0.0,3.899,-6.465
1757622,9,208288,42,9.468,-2.299,-11.608,-7.781,19.397,30.812,0.21,0.25,0.6,-555.0,9.669,-1.406,-10.219,-7.570,19.438,30.532,0.19,0.23,0.6,-555.0,7.254,90564.515,936.827,7.259,90564.906,936.624,1757622,-11.608,936.624,-1722819968.0,-2.556,2.83,269.717,42.638,0.0,3.899,-6.835
1757658,9,208324,36,9.711,-1.408,-10.184,-7.652,19.301,30.754,0.21,0.25,0.8,-555.0,9.683,-1.392,-10.211,-7.424,18.868,30.619,0.21,0.24,0.19,-555.0,7.254,90564.953,936.768,7.259,90567.156,936.838,1757658,-10.184,936.838,-1723212288.0,5.950,1.848,269.717,42.638,0.0,3.905,-5.996
1757701,9,208367,43,9.703,-1.396,-10.170,-7.489,19.289,30.681,0.21,0.25,0.8,-555.0,9.676,-1.378,-10.133,-7.0,19.307,30.575,0.18,0.24,0.2,-555.0,7.255,90564.476,936.791,7.254,90562.664,936.838,1757701,-10.170,936.838,-1723649920.0,0.0,2.0,269.717,42.638,0.0,3.886,-5.988
1757763,9,208429,62,9.428,-2.456,-9.505,-7.413,19.257,30.686,0.20,0.25,0.8,-555.0,8.391,-6.675,-6.809,-7.687,19.58,30.912,0.18,0.29,0.9,-555.0,7.256,90564.484,936.831,7.259,90565.15,937.121,1757763,-9.505,937.121,-1724259840.0,4.555,1.879,269.717,42.638,0.0,3.899,-5.596
1757805,9,208471,42,9.446,-2.231,-9.755,-7.500,19.257,30.844,0.19,0.24,0.8,-555.0,9.812,0.301,-11.403,-7.819,19.614,31.584,0.20,0.21,0.73,-555.0,7.254,90567.195,936.827,7.240,90576.234,936.712,1757805,-9.755,936.712,-1724664320.0,-9.740,2.412,269.717,42.638,0.0,3.899,-5.744
1757841,9,208507,36,9.452,-2.232,-9.752,-7.413,19.286,30.777,0.19,0.25,0.7,-555.0,9.698,-1.414,-10.204,-7.132,19.584,30.195,0.18,0.26,0.11,-555.0,7.253,90568.773,936.663,7.254,90572.812,935.806,1757841,-9.752,935.806,-1725015424.0,-25.161,5.79,269.717,42.638,0.0,3.899,-5.742
1757883,9,208549,42,9.459,-2.236,-9.755,-7.223,19.321,30.657,0.20,0.26,0.10,-555.0,9.719,-1.414,-10.226,-6.474,19.44,30.20,0.27,0.29,0.1,-555.0,7.251,90569.453,936.640,7.250,90570.570,936.721,1757883,-9.755,936.721,-1725425152.0,21.802,1.604,269.717,42.638,0.0,3.899,-5.744
1757919,9,208585,36,9.456,-2.239,-9.778,-7.261,19.204,30.646,0.20,0.26,0.11,-555.0,9.662,-1.392,-10.247,-7.190,18.722,30.517,0.19,0.23,0.4,-555.0,7.252,90570.585,936.577,7.259,90568.328,936.527,1757919,-9.778,936.527,-1725776768.0,-5.399,2.193,269.717,42.638,0.0,3.899,-5.757
1757962,9,208628,43,9.703,-1.201,-10.451,-7.252,19.260,30.520,0.21,0.25,0.12,-555.0,9.626,-1.485,-10.176,-7.643,19.336,30.283,0.22,0.26,0.1,-555.0,7.251,90569.890,936.540,7.254,90561.492,936.936,1757962,-10.451,936.936,-1726211712.0,9.503,1.778,269.717,42.638,0.0,3.899,-6.153
1757998,9,208664,36,9.670,-1.427,-10.201,-7.231,19.93,30.321,0.22,0.26,0.5,-555.0,9.647,-1.428,-10.154,-7.717,18.781,30.590,0.22,0.25,0.15,-555.0,7.254,90566.726,936.624,7.254,90560.421,937.131,1757998,-10.201,937.131,-1726583424.0,5.413,1.860,269.717,42.638,0.0,3.905,-6.6
1758046,9,208712,48,9.768,-1.392,-9.598,-7.304,19.131,30.456,0.22,0.26,0.3,-555.0,10.186,-1.241,-7.189,-7.497,19.774,30.868,0.22,0.26,0.3,-555.0,7.255,90567.171,936.745,7.259,90575.54,936.410,1758046,-9.598,936.410,-1727058688.0,-15.4,2.818,269.717,42.638,0.0,3.905,-5.651
1758082,9,208748,36,9.946,-1.168,-9.185,-7.535,19.193,30.666,0.21,0.25,0.5,-555.0,10.609,0.294,-8.158,-7.629,19.351,31.72,0.19,0.23,0.9,-555.0,7.255,90567.835,936.726,7.250,90573.882,936.624,1758082,-9.185,936.624,-1727396864.0,5.933,1.848,269.717,42.638,0.0,3.905,-5.408
1758126,9,208792,44,9.912,-1.328,-8.741,-7.617,19.275,30.570,0.21,0.24,0.8,-555.0,9.489,-2.189,-8.29,-7.600,19.131,30.35,0.22,0.21,0.11,-555.0,7.254,90568.976,936.704,7.254,90573.992,936.419,1758126,-8.741,936.419,-1727791232.0,-4.655,2.162,269.717,42.638,0.0,3.899,-5.147
1758167,9,208833,41,9.927,-1.332,-8.737,-7.597,19.213,30.684,0.21,0.25,0.11,-555.0,9.705,-1.507,-10.154,-7.541,19.29,30.853,0.21,0.29,0.17,-555.0,7.254,90571.476,936.702,7.254,90573.992,936.926,1758167,-8.737,936.926,-1728149504.0,12.355,1.729,269.717,42.638,0.0,3.899,-5.144
1758203,9,208869,36,9.929,-1.330,-8.727,-7.576,19.272,30.631,0.22,0.25,0.9,-555.0,9.655,-1.421,-10.104,-7.614,19.73,30.327,0.23,0.24,0.6,-555.0,7.253,90572.835,936.661,7.250,90567.257,936.926,1758203,-8.727,936.926,-1728463872.0,0.0,2.0,269.717,42.638,0.0,3.899,-5.138
1758272,9,208938,69,9.831,-1.369,-9.330,-7.518,19.199,30.710,0.21,0.23,0.5,-555.0,9.698,-1.435,-10.204,-7.205,19.409,31.262,0.20,0.20,0.15,-555.0,7.252,90571.85,936.659,7.254,90566.296,936.400,1758272,-9.330,936.400,-1729086848.0,-7.613,2.296,269.717,42.638,0.0,3.899,-5.493
1758309,9,208975,37,9.660,-1.597,-9.735,-7.483,19.102,30.669,0.22,0.23,0.12,-555.0,9.755,-1.435,-10.183,-7.453,18.868,30.868,0.23,0.23,0.42,-555.0,7.250,90571.343,936.493,7.236,90575.164,935.796,1758309,-9.735,935.796,-1729439616.0,-16.339,2.961,269.717,42.638,0.0,3.899,-5.732
1758352,9,209018,43,9.870,0.169,-9.92,-7.529,19.76,30.917,0.22,0.24,0.5,-555.0,10.537,6.647,-4.813,-7.833,19.0,31.277,0.21,0.27,0.23,-555.0,7.247,90572.23,936.410,7.240,90577.406,936.1,1758352,-9.92,936.1,-1729844352.0,4.763,1.874,269.717,42.638,0.0,3.899,-5.353
1758388,9,209054,36,9.712,0.753,-7.972,-7.562,19.82,31.28,0.21,0.23,0.3,-555.0,8.915,-6.123,-4.555,-7.702,19.58,31.408,0.20,0.23,0.6,-555.0,7.245,90571.578,936.285,7.245,90571.742,936.302,1758388,-7.972,936.302,-1730151552.0,8.380,1.799,269.717,42.638,0.0,3.899,-4.694
1758430,9,209096,42,9.472,-1.682,-7.578,-7.521,19.146,31.230,0.21,0.22,0.3,-555.0,8.456,-6.65,-8.137,-7.410,19.394,31.335,0.21,0.18,0.8,-555.0,7.244,90572.250,936.180,7.245,90570.679,936.400,1758430,-7.578,936.400,-1730478080.0,2.333,1.934,269.717,42.638,0.0,3.892,-4.462
1758466,9,209132,36,9.469,-1.686,-7.584,-7.681,19.134,31.125,0.21,0.23,0.7,-555.0,9.683,-1.457,-10.233,-8.9,19.351,30.736,0.22,0.25,0.6,-555.0,7.242,90572.898,936.141,7.245,90569.500,936.205,1758466,-7.584,936.205,-1730750976.0,-5.428,2.194,269.717,42.638,0.0,3.892,-4.465
1758509,9,209175,43,9.465,-1.696,-7.568,-7.851,19.292,31.34,0.20,0.24,0.0,-555.0,9.734,-1.485,-10.104,-8.301,19.657,30.415,0.17,0.26,0.3,-555.0,7.244,90571.109,936.264,7.245,90566.195,936.410,1758509,-7.568,936.410,-1731076736.0,4.776,1.874,269.717,42.638,0.0,3.892,-4.456
1758545,9,209211,36,9.300,-3.304,-8.652,-7.801,19.277,30.859,0.20,0.24,0.9,-555.0,9.712,-1.392,-10.233,-7.585,18.927,30.400,0.21,0.25,0.25,-555.0,7.246,90568.414,936.324,7.250,90563.945,936.302,1758545,-8.652,936.302,-1731368704.0,-2.999,2.98,269.717,42.638,0.0,3.892,-5.94
1758587,9,209253,42,9.468,-2.374,-9.768,-7.658,19.266,30.701,0.20,0.24,0.6,-555.0,9.755,-1.471,-10.133,-6.986,19.0,30.619,0.21,0.23,0.10,-555.0,7.247,90567.750,936.387,7.250,90568.437,936.615,1758587,-9.768,936.615,-1731755520.0,7.434,1.817,269.717,42.638,0.0,3.892,-5.751
1758623,9,209289,36,9.709,-1.455,-10.168,-7.684,19.120,30.608,0.20,0.25,0.8,-555.0,9.662,-1.471,-10.140,-7.541,18.664,30.868,0.20,0.26,0.18,-555.0,7.247,90568.203,936.408,7.245,90572.921,936.507,1758623,-10.168,936.507,-1732114432.0,-2.983,2.98,269.717,42.638,0.0,3.899,-5.987
1758666,9,209332,43,9.446,-2.172,-10.16,-7.641,19.23,30.546,0.21,0.26,0.10,-555.0,8.370,-5.39,-9.472,-7.790,18.868,30.429,0.28,0.29,0.17,-555.0,7.246,90567.539,936.610,7.240,90566.195,937.218,1758666,-10.16,937.218,-1732548480.0,16.520,1.668,269.717,42.638,0.0,3.892,-5.897
1758702,9,209368,36,9.656,0.848,-11.422,-7.480,18.842,30.654,0.22,0.26,0.12,-555.0,10.782,5.132,-17.132,-7.497,18.751,30.955,0.19,0.27,0.13,-555.0,7.247,90567.85,936.528,7.250,90563.945,936.1,1758702,-11.422,936.1,-1732934400.0,-33.803,-69.926,269.717,42.638,0.0,3.892,-6.725
1758745,9,209411,43,9.499,-1.340,-11.485,-7.603,18.851,30.795,0.21,0.26,0.7,-555.0,8.930,-3.854,-10.549,-8.199,18.971,31.102,0.19,0.24,0.1,-555.0,7.245,90567.984,936.632,7.240,90568.437,936.819,1758745,-11.485,936.819,-1733426944.0,19.28,1.636,269.717,42.638,0.0,3.892,-6.762
1758813,9,209479,68,9.488,-1.339,-11.498,-7.825,18.862,30.803,0.22,0.26,0.10,-555.0,9.698,-1.464,-10.197,-8.97,19.58,30.663,0.25,0.24,0.6,-555.0,7.244,90568.234,936.546,7.245,90569.718,936.186,1758813,-11.498,936.186,-1734208384.0,-9.304,2.387,269.717,42.638,0.0,3.899,-6.770
1758849,9,209515,36,9.491,-1.332,-11.509,-7.898,18.976,30.719,0.22,0.26,0.9,-555.0,9.676,-1.435,-10.197,-7.907,19.234,30.444,0.18,0.24,0.9,-555.0,7.239,90568.265,936.505,7.222,90573.31,936.302,1758849,-11.509,936.302,-1734622592.0,3.226,1.911,269.717,42.638,0.0,3.892,-6.777
1758892,9,209558,43,9.746,0.617,-11.653,-7.135,19.108,30.783,0.20,0.24,0.5,-555.0,9.647,-1.464,-10.190,-3.975,19.526,30.751,0.19,0.22,0.1,-555.0,7.240,90568.515,936.381,7.245,90567.476,936.594,1758892,-11.653,936.594,-1735120640.0,6.787,1.830,269.717,42.638,0.0,3.899,-6.861
1758928,9,209594,36,9.530,-1.946,-10.260,-7.307,19.155,30.768,0.20,0.23,0.3,-555.0,9.698,-1.514,-10.168,-8.360,18.985,30.882,0.19,0.23,0.5,-555.0,7.238,90569.867,936.402,7.236,90570.679,936.108,1758928,-10.260,936.108,-1735515136.0,-13.505,2.681,269.717,42.638,0.0,3.899,-6.41
1758970,9,209636,42,9.678,-1.462,-10.193,-7.79,19.172,30.707,0.20,0.24,0.5,-555.0,9.669,-1.435,-10.211,-7.59,19.58,30.795,0.19,0.25,0.8,-555.0,7.239,90570.320,936.320,7.250,90570.679,936.410,1758970,-10.193,936.410,-1735944704.0,7.197,1.822,269.717,42.638,0.0,3.892,-6.1
1759006,9,209672,36,9.446,-2.116,-10.148,-6.816,19.169,30.865,0.19,0.24,0.6,-555.0,8.542,-4.730,-9.975,-6.781,19.44,31.452,0.22,0.25,0.12,-555.0,7.240,90570.937,936.365,7.250,90572.812,936.410,1759006,-10.148,936.410,-1736310912.0,0.0,2.0,269.717,42.638,0.0,3.899,-5.975
1759049,9,209715,43,9.504,-1.438,-9.277,-6.781,19.102,31.14,0.20,0.25,0.5,-555.0,9.963,1.952,-5.840,-7.731,18.897,31.189,0.20,0.29,0.4,-555.0,7.246,90571.578,936.324,7.250,90576.234,936.98,1759049,-9.277,936.98,-1736728576.0,-7.261,2.278,269.717,42.638,0.0,3.892,-5.462
1759085,9,209751,36,9.504,-1.408,-9.318,-7.410,19.0,31.31,0.20,0.26,0.7,-555.0,9.647,-1.313,-10.398,-7.117,19.14,30.838,0.20,0.29,0.7,-555.0,7.248,90571.960,936.371,7.254,90569.398,936.828,1759085,-9.318,936.828,-1737063296.0,20.282,1.621,269.717,42.638,0.0,3.892,-5.487
1759127,9,209793,42,9.505,-1.382,-9.317,-7.363,19.11,30.988,0.20,0.26,0.7,-555.0,9.705,-1.385,-10.161,-8.126,19.44,30.663,0.20,0.22,0.7,-555.0,7.251,90571.273,936.352,7.254,90567.257,936.11,1759127,-9.317,936.11,-1737454720.0,-19.468,3.404,269.717,42.638,0.0,3.892,-5.486
1759163,9,209829,36,9.510,-1.382,-9.307,-7.518,18.941,30.982,0.20,0.25,0.6,-555.0,9.690,-1.435,-10.161,-7.833,18.707,30.765,0.17,0.22,0.3,-555.0,7.254,90570.585,936.332,7.263,90567.257,936.312,1759163,-9.307,936.312,-1737789952.0,8.382,1.799,269.717,42.638,0.0,3.892,-5.480
1759335,9,210001,172,9.581,0.828,-9.975,-7.760,18.880,30.958,0.20,0.25,0.6,-555.0,8.901,-1.959,-13.313,-7.994,18.737,31.335,0.24,0.22,0.7,-555.0,7.256,90571.421,936.402,7.259,90576.976,936.761,1759335,-9.975,936.761,-1739448320.0,2.609,1.927,269.717,42.638,0.0,3.892,-5.873
1759535,9,210201,200,9.514,-1.508,-10.842,-7.760,18.871,30.847,0.20,0.24,0.6,-555.0,9.626,-1.450,-10.176,-7.731,18.854,30.634,0.22,0.23,0.5,-555.0,7.246,90570.54,936.488,7.199,90569.390,936.527,1759535,-10.842,936.527,-1741530112.0,-1.170,2.36,269.717,42.638,0.0,3.905,-6.383
1759576,9,210242,41,9.518,-1.537,-10.797,-7.819,18.859,30.865,0.20,0.22,0.7,-555.0,9.669,-1.457,-10.176,-7.410,18.956,30.926,0.19,0.22,0.12,-555.0,7.230,90570.203,936.474,7.176,90570.140,936.761,1759576,-10.797,936.761,-1741973760.0,5.709,1.853,269.717,42.638,0.0,3.905,-6.357
1759612,9,210278,36,9.518,-1.543,-10.823,-7.749,18.895,30.868,0.20,0.22,0.7,-555.0,9.705,-1.414,-10.290,-7.775,19.219,30.678,0.18,0.23,0.7,-555.0,7.219,90571.671,936.648,7.199,90574.625,936.877,1759612,-10.823,936.877,-1742363008.0,3.226,1.911,269.717,42.638,0.0,3.899,-6.372
1759656,9,210322,44,9.525,-1.531,-10.820,-7.699,18.915,30.868,0.20,0.23,0.7,-555.0,9.726,-1.378,-10.147,-7.585,18.810,30.765,0.19,0.24,0.1,-555.0,7.207,90572.867,936.724,7.204,90573.242,936.692,1759656,-10.820,936.692,-1742839168.0,-4.204,2.144,269.717,42.638,0.0,3.905,-6.371
1759697,9,210363,41,9.692,-1.418,-10.191,-7.509,18.938,30.722,0.20,0.23,0.7,-555.0,9.734,-1.392,-10.168,-7.44,18.854,30.605,0.22,0.25,0.10,-555.0,7.199,90572.101,936.587,7.217,90573.132,936.79,1759697,-10.191,936.79,-1743269888.0,-14.947,2.813,269.717,42.638,0.0,3.899,-6.0
1759733,9,210399,36,9.695,-1.409,-10.194,-7.360,18.953,30.730,0.18,0.23,0.9,-555.0,9.640,-1.406,-10.190,-6.986,18.927,30.678,0.14,0.24,0.15,-555.0,7.204,90571.960,936.560,7.222,90568.648,936.390,1759733,-10.194,936.390,-1743636864.0,8.626,1.794,269.717,42.638,0.0,3.899,-6.2
1759776,9,210442,43,9.699,-1.405,-10.196,-7.386,18.959,30.602,0.19,0.24,0.6,-555.0,9.690,-1.435,-10.183,-7.541,18.985,30.283,0.22,0.23,0.2,-555.0,7.216,90571.640,936.488,7.236,90568.539,936.400,1759776,-10.196,936.400,-1744075264.0,0.242,1.992,269.717,42.638,0.0,3.899,-6.3
1759812,9,210478,36,9.716,-1.405,-10.154,-7.354,18.862,30.654,0.20,0.24,0.8,-555.0,9.791,-1.414,-10.82,-7.614,18.737,30.941,0.23,0.23,0.18,-555.0,7.224,90569.953,936.332,7.240,90566.195,936.98,1759812,-10.154,936.98,-1744441600.0,-8.397,2.336,269.717,42.638,0.0,3.899,-5.979
