millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
40854,2,40854,43,0.32,9.94,0.86,0.3,0.-10,0.-9,8.25,11.77,90933.39,903.19,0.0,0.0,0.0
40900,2,40900,46,0.32,10.7,0.90,0.4,0.-9,0.-9,8.12,11.77,90933.39,903.19,0.0,0.0,0.0
40947,2,40947,47,0.22,10.0,0.76,0.5,0.-10,0.-10,8.12,11.78,90937.59,903.20,0.0,0.0,0.0
40993,2,40993,46,0.34,10.4,0.82,0.5,0.-7,0.-10,8.18,11.77,90937.59,903.49,0.0,0.0,0.0
41039,2,41039,46,0.32,9.94,0.82,0.4,0.-7,0.-9,8.18,11.77,90933.21,903.80,0.0,0.0,0.0
41085,2,41085,46,0.34,10.4,0.79,0.4,0.-8,0.-9,8.18,11.78,90931.10,903.40,0.0,0.0,0.0
41128,2,41128,43,0.27,9.93,0.84,0.4,0.-10,0.-10,8.12,11.79,90929.96,903.60,0.0,0.0,0.0
41174,2,41174,46,0.32,9.97,0.86,0.4,0.-9,0.-8,8.18,11.78,90936.54,903.39,0.0,0.0,0.0
41220,2,41220,46,0.35,9.99,0.83,0.5,0.-8,0.-9,8.18,11.78,90944.7,903.80,0.0,0.0,0.0
41272,2,41272,52,0.33,9.96,0.70,0.4,0.-11,0.-9,8.18,11.78,90934.35,904.0,0.0,0.0,0.0
41318,2,41318,46,0.27,9.96,0.80,0.4,0.-11,0.-10,8.25,11.77,90932.16,903.50,0.0,0.0,0.0
41364,2,41364,46,0.31,9.97,0.90,0.4,0.-9,0.-9,8.12,11.78,90932.16,903.30,0.0,0.0,0.0
41407,2,41407,43,0.36,10.6,0.84,0.5,0.-8,0.-8,8.18,11.78,90926.63,903.40,0.0,0.0,0.0
41453,2,41453,46,0.28,10.9,0.75,0.5,0.-8,0.-9,8.18,11.79,90932.16,903.21,0.0,0.0,0.0
41499,2,41499,46,0.37,9.98,0.80,0.4,0.-8,0.-8,8.18,11.79,90936.45,903.41,0.0,0.0,0.0
41545,2,41545,46,0.35,9.95,0.77,0.5,0.-9,0.-10,8.18,11.79,90935.39,903.61,0.0,0.0,0.0
41591,2,41591,46,0.31,10.2,0.67,0.5,0.-8,0.-9,8.18,11.79,90937.50,903.61,0.0,0.0,0.0
41637,2,41637,46,0.41,9.99,0.79,0.4,0.-10,0.-9,8.18,11.78,90928.82,903.90,0.0,0.0,0.0
41680,2,41680,43,0.33,10.1,0.76,0.6,0.-11,0.-10,8.18,11.78,90934.35,903.41,0.0,0.0,0.0
41726,2,41726,46,0.39,9.96,0.58,0.4,0.-12,0.-10,8.12,11.79,90934.25,903.1,0.0,0.0,0.0
41777,2,41777,51,0.19,10.5,0.99,0.3,0.-11,0.-10,8.12,11.79,90936.45,903.21,0.0,0.0,0.0
41823,2,41823,46,0.35,9.93,0.58,0.4,0.-9,0.-9,8.18,11.79,90934.35,903.30,0.0,0.0,0.0
41869,2,41869,46,0.29,10.4,0.94,0.3,0.-13,0.-11,8.18,11.79,90936.45,903.41,0.0,0.0,0.0
41918,2,41918,49,0.33,9.94,0.77,0.5,0.-8,0.-8,8.18,11.79,90938.64,903.30,0.0,0.0,0.0
41965,2,41965,47,0.28,9.96,0.70,0.4,0.-9,0.-9,8.18,11.79,90934.35,903.50,0.0,0.0,0.0
42011,2,42011,46,0.25,10.10,0.86,0.5,0.-10,0.-9,8.25,11.79,90929.87,903.70,0.0,0.0,0.0
42057,2,42057,46,0.29,9.97,0.54,0.5,0.-11,0.-9,8.18,11.79,90932.6,903.41,0.0,0.0,0.0
42103,2,42103,46,0.26,10.10,1.0,0.2,0.-12,0.-9,8.25,11.79,90941.88,903.80,0.0,0.0,0.0
42149,2,42149,46,0.33,9.94,0.68,0.5,0.-11,0.-9,8.18,11.79,90929.87,903.80,0.0,0.0,0.0
42198,2,42198,49,0.29,9.97,0.99,0.2,0.-11,0.-9,8.18,11.80,90931.1,903.31,0.0,0.0,0.0
42244,2,42244,46,0.20,10.0,0.99,0.5,0.-7,0.-8,8.18,11.79,90929.77,904.10,0.0,0.0,0.0
42295,2,42295,51,0.30,10.4,0.70,0.4,0.-10,0.-10,8.18,11.79,90934.25,903.31,0.0,0.0,0.0
42341,2,42341,46,0.35,9.68,0.88,0.4,0.-9,0.-9,8.18,11.79,90932.6,903.41,0.0,0.0,0.0
42387,2,42387,46,0.-10,10.15,0.78,0.5,0.-10,0.-10,8.18,11.80,90929.87,903.51,0.0,0.0,0.0
42433,2,42433,46,0.-46,9.88,0.64,0.3,0.-2,0.-8,8.18,11.80,90929.77,903.91,0.0,0.0,0.0
42482,2,42482,49,1.24,10.8,1.12,0.4,0.4,0.-3,8.18,11.80,90931.96,903.2,0.0,0.0,0.0
42528,2,42528,46,0.38,9.95,0.71,0.4,0.-2,0.-6,8.25,11.80,90930.92,903.62,0.0,0.0,0.0
42574,2,42574,46,0.16,10.5,1.1,0.6,0.-5,0.-7,8.18,11.80,90928.63,903.32,0.0,0.0,0.0
42620,2,42620,46,0.36,9.99,0.72,0.8,0.-4,0.-6,8.18,11.81,90934.6,903.71,0.0,0.0,0.0
42666,2,42666,46,0.46,10.6,0.76,0.7,0.-6,0.-9,8.18,11.80,90930.82,903.32,0.0,0.0,0.0
42712,2,42712,46,0.47,9.89,0.73,0.4,0.-8,0.-9,8.25,11.80,90930.92,903.33,0.0,0.0,0.0
42755,2,42755,43,0.27,9.93,0.81,0.4,0.-8,0.-9,8.25,11.82,90931.87,903.42,0.0,0.0,0.0
42817,2,42817,62,0.35,9.96,0.87,0.3,0.-10,0.-10,8.18,11.78,90934.25,903.41,0.0,0.0,0.0
42863,2,42863,46,0.27,9.99,0.71,0.5,0.-8,0.-9,8.18,11.80,90933.10,904.0,0.0,0.0,0.0
42909,2,42909,46,0.25,10.10,0.76,0.1,0.-8,0.-10,8.25,11.79,90934.16,903.52,0.0,0.0,0.0
42955,2,42955,46,0.38,10.0,0.74,0.4,0.-10,0.-9,8.25,11.80,90939.59,903.31,0.0,0.0,0.0
43002,2,43002,47,0.22,9.96,0.85,0.5,0.-11,0.-10,8.18,11.80,90938.45,903.72,0.0,0.0,0.0
43045,2,43045,43,0.15,9.88,0.76,0.4,0.-10,0.-8,8.12,11.80,90933.1,903.2,0.0,0.0,0.0
43091,2,43091,46,0.32,10.7,0.92,0.3,0.-10,0.-8,8.18,11.80,90930.82,903.32,0.0,0.0,0.0
43137,2,43137,46,0.51,9.93,0.71,0.4,0.-11,0.-9,8.18,11.80,90935.21,903.92,0.0,0.0,0.0
43183,2,43183,46,0.41,10.9,0.90,0.4,0.-11,0.-10,8.25,11.80,90930.92,904.2,0.0,0.0,0.0
43229,2,43229,46,0.40,10.0,0.74,0.5,0.-10,0.-8,8.18,11.81,90935.21,903.32,0.0,0.0,0.0
43275,2,43275,46,0.34,10.0,0.76,0.5,0.-11,0.-10,8.18,11.81,90931.96,903.31,0.0,0.0,0.0
43324,2,43324,49,0.44,10.0,0.79,0.5,0.-9,0.-9,8.25,11.80,90927.67,903.51,0.0,0.0,0.0
43370,2,43370,46,0.35,9.96,0.80,0.4,0.-10,0.-9,8.18,11.80,90934.16,903.32,0.0,0.0,0.0
43416,2,43416,46,0.20,10.1,0.86,0.5,0.-8,0.-10,8.18,11.80,90933.1,903.91,0.0,0.0,0.0
43462,2,43462,46,0.33,10.0,0.84,0.6,0.-7,0.-10,8.25,11.80,90935.21,903.72,0.0,0.0,0.0
43508,2,43508,46,0.28,10.0,0.66,0.5,0.-7,0.-9,8.25,11.80,90931.87,903.62,0.0,0.0,0.0
43554,2,43554,46,0.33,10.0,0.80,0.4,0.-9,0.-9,8.25,11.79,90935.30,903.52,0.0,0.0,0.0
43597,2,43597,43,0.35,9.96,0.79,0.5,0.-6,0.-9,8.25,11.80,90936.35,903.32,0.0,0.0,0.0
43643,2,43643,46,0.39,9.92,0.78,0.5,0.-9,0.-9,8.25,11.81,90934.6,903.42,0.0,0.0,0.0
43689,2,43689,46,0.35,9.93,0.72,0.5,0.-9,0.-8,8.25,11.81,90930.82,903.2,0.0,0.0,0.0
1063737,1020048,0.38,10.0,0.1,0.4,0.-8,0.-10,8.81,11.70,90898.90,906.92,-5.-74,5.11,2.66
1063788,2,1063788,51,0.36,9.96,0.-2,0.4,0.-9,0.-9,8.81,11.75,90898.51,906.57,-5.-74,5.11,2.66
1063834,2,1063834,46,0.35,9.98,0.1,0.5,0.-10,0.-10,8.81,11.77,90900.51,906.19,-11.-30,11.52,4.92
1063877,2,1063877,43,0.38,9.97,0.6,0.4,0.-9,0.-10,8.81,11.79,90895.84,906.60,-11.-30,11.52,4.92
1063923,2,1063923,46,0.37,10.3,0.0,0.4,0.-8,0.-9,8.81,11.80,90901.17,906.52,-16.-39,16.98,6.61
1063969,2,1063969,46,0.41,9.98,0.-4,0.4,0.-8,0.-9,8.81,11.82,90900.98,906.73,-16.-39,16.98,6.61
1064015,2,1064015,46,0.40,10.4,0.-2,0.4,0.-10,0.-10,8.75,11.82,90896.59,906.53,-22.-1,23.74,7.61
1064061,3,3,46,0.38,9.97,0.0,0.4,0.-10,0.-9,8.81,11.83,90900.98,906.93,0.0,0.0,0.0
1064100,3,42,39,0.37,9.99,0.10,0.4,0.-8,0.-9,8.81,11.83,90895.54,907.3,-5.-52,4.68,2.51
1064137,3,79,37,0.39,10.1,0.3,0.5,0.-9,0.-9,8.75,11.83,90896.59,907.2,-5.-52,4.68,2.51
1064174,3,116,37,0.39,9.99,0.0,0.4,0.-9,0.-9,8.81,11.83,90899.93,906.82,-10.-76,10.23,4.60
1064211,3,153,37,0.37,10.2,0.3,0.4,0.-9,0.-9,8.81,11.82,90893.45,906.41,-10.-76,10.23,4.60
1064248,3,190,37,0.41,10.2,0.-4,0.4,0.-8,0.-9,8.81,11.83,90907.65,906.12,-15.-82,15.59,6.27
1064290,3,232,42,0.38,9.99,0.-2,0.4,0.-9,0.-9,8.87,11.83,90902.22,906.21,-15.-82,15.59,6.27
1064330,3,272,40,0.34,9.96,0.0,0.5,0.-11,0.-10,8.87,11.82,90896.78,906.71,-21.-67,22.70,7.30
1064367,3,309,37,0.42,10.2,0.11,0.4,0.-9,0.-10,8.81,11.82,90896.78,907.1,-21.-67,22.70,7.30
1064404,3,346,37,0.34,10.1,0.8,0.4,0.-7,0.-10,8.81,11.83,90900.12,906.61,-27.-24,28.26,8.12
1064441,3,383,37,0.42,9.98,0.0,0.5,0.-11,0.-9,8.81,11.82,90904.41,906.12,-27.-24,28.26,8.12
1064478,3,420,37,0.42,10.2,0.9,0.4,0.-10,0.-9,8.81,11.82,90900.3,907.1,-33.-5,34.70,7.71
1064518,3,460,40,0.40,10.0,0.0,0.4,0.-6,0.-9,8.81,11.82,90904.41,906.41,-33.-5,34.70,7.71
1064555,3,497,37,0.41,10.3,0.-7,0.5,0.-11,0.-9,8.75,11.82,90898.98,906.32,-39.-66,41.75,6.24
1064592,3,534,37,0.44,9.99,0.12,0.4,0.-9,0.-9,8.81,11.82,90897.83,906.72,-39.-66,41.75,6.24
1064629,3,571,37,0.40,10.0,0.-5,0.4,0.-10,0.-9,8.81,11.82,90898.98,906.82,-47.-12,47.99,3.62
1064666,3,608,37,0.43,9.99,0.1,0.4,0.-9,0.-9,8.81,11.81,90901.17,907.1,-47.-12,47.99,3.62
1064703,3,645,37,0.36,10.2,0.11,0.4,0.-7,0.-10,8.87,11.82,90891.35,906.52,-55.-3,52.90,0.92
1064743,3,685,40,0.38,10.3,0.-1,0.4,0.-10,0.-9,8.81,11.82,90901.7,907.1,-55.-3,52.90,0.92
1064779,3,721,36,0.34,9.96,0.11,0.4,0.-8,0.-9,8.81,11.82,90897.74,906.62,-64.-47,57.78,-3.-93
1064830,3,772,51,0.42,9.95,0.10,0.4,0.-10,0.-9,8.81,11.82,90903.36,906.91,-64.-47,57.78,-3.-93
1064867,3,809,37,0.44,10.2,0.-2,0.4,0.-9,0.-9,8.75,11.82,90894.60,906.41,-77.-24,62.36,-12.-4
1064904,3,846,37,0.38,10.0,0.-2,0.5,0.-11,0.-10,8.81,11.82,90895.74,906.52,-77.-24,62.36,-12.-4
1064943,3,885,39,0.40,9.98,0.7,0.4,0.-9,0.-10,8.81,11.82,90897.83,906.61,-93.-6,65.85,-22.-93
1064980,3,922,37,0.43,10.2,0.-7,0.4,0.-7,0.-9,8.81,11.81,90898.98,906.82,-93.-6,65.85,-22.-93
1065017,3,959,37,0.38,10.1,0.4,0.4,0.-10,0.-9,8.81,11.82,90894.50,906.72,-113.-40,67.48,-38.-82
1065054,3,996,37,0.35,9.97,0.10,0.4,0.-5,0.-9,8.81,11.83,90898.88,906.73,-113.-40,67.48,-38.-82
1065091,3,1033,37,0.35,10.4,0.-10,0.4,0.-10,0.-9,8.75,11.82,90891.25,906.72,-134.-15,66.86,-55.-17
1065130,3,1072,39,0.39,9.98,0.7,0.4,0.-12,0.-9,8.81,11.83,90902.22,906.72,-134.-15,66.86,-55.-17
1065167,3,1109,37,0.32,9.96,0.12,0.4,0.-8,0.-9,8.87,11.82,90899.93,906.22,-152.-13,64.24,-68.-54
1065204,3,1146,37,0.41,10.0,0.-4,0.5,0.-13,0.-9,8.81,11.82,90894.50,906.42,-152.-13,64.24,-68.-54
1065241,3,1183,37,0.40,9.98,0.12,0.4,0.-9,0.-9,8.81,11.83,90898.88,906.43,-165.-99,60.20,-78.-5
1065278,3,1220,37,0.40,9.98,0.2,0.4,0.-8,0.-9,8.75,11.83,90897.74,906.53,-165.-99,60.20,-78.-5
1065315,3,1257,37,0.49,10.2,0.-1,0.4,0.-11,0.-9,8.81,11.83,90898.88,906.13,-177.-49,54.44,-85.-12
1065359,3,1301,44,0.36,10.3,0.10,0.4,0.-8,0.-9,8.81,11.83,90898.98,906.92,-177.-49,54.44,-85.-12
1065396,3,1338,37,0.30,10.3,0.2,0.4,0.-8,0.-10,8.81,11.82,90901.7,906.42,172.94,48.52,-89.-72
1065433,3,1375,37,0.42,10.1,0.-1,0.4,0.-11,0.-9,8.81,11.83,90902.3,906.62,172.94,48.52,-89.-72
1065470,3,1412,37,0.29,10.4,0.8,0.4,0.-6,0.-9,8.81,11.82,90898.88,907.2,165.37,44.22,-92.-52
1065507,3,1449,37,0.44,10.2,0.-2,0.4,0.-9,0.-9,8.81,11.82,90903.17,906.73,165.37,44.22,-92.-52
1065540,3,1482,33,0.32,9.99,0.11,0.4,0.-10,0.-9,8.81,11.82,90895.54,906.63,158.96,37.78,-93.-86
1065577,3,1519,37,0.44,10.0,0.4,0.4,0.-7,0.-10,8.75,11.83,90900.98,906.43,158.96,37.78,-93.-86
1065614,3,1556,37,0.41,10.2,0.-4,0.4,0.-10,0.-9,8.87,11.83,90902.12,906.33,153.20,30.83,-94.-22
1065651,3,1593,37,0.41,9.98,0.5,0.4,0.-8,0.-9,8.75,11.83,90894.50,907.3,153.20,30.83,-94.-22
1065688,3,1630,37,0.42,10.0,0.-2,0.4,0.-7,0.-9,8.81,11.83,90892.21,907.3,147.47,25.94,-94.-61
1065727,3,1669,39,0.38,10.1,0.-1,0.4,0.-11,0.-9,8.87,11.83,90892.31,906.53,147.47,25.94,-94.-61
1065765,3,1707,38,0.45,10.4,0.6,0.4,0.-10,0.-10,8.81,11.83,90906.51,907.23,141.77,19.48,-93.-75
1065801,3,1743,36,0.31,10.2,0.7,0.4,0.-8,0.-9,8.81,11.83,90890.11,907.3,141.77,19.48,-93.-75
1065838,3,1780,37,0.42,10.0,0.-2,0.5,0.-11,0.-10,8.81,11.83,90897.74,907.3,136.36,12.55,-91.-99
1065880,3,1822,42,0.36,10.2,0.1,0.4,0.-8,0.-10,8.81,11.83,90895.54,906.73,136.36,12.55,-91.-99
1065917,3,1859,37,0.39,10.3,0.2,0.4,0.-8,0.-9,8.81,11.82,90899.93,906.53,130.94,7.22,-90.-66
1065957,3,1899,40,0.49,10.2,0.0,0.4,0.-9,0.-9,8.81,11.83,90891.16,906.43,130.94,7.22,-90.-66
1065994,3,1936,37,0.35,10.0,0.5,0.4,0.-10,0.-9,8.81,11.83,90899.93,906.63,125.50,1.37,-87.-76
1066031,3,1973,37,0.44,10.4,0.2,0.4,0.-10,0.-9,8.81,11.83,90897.74,906.34,125.50,1.37,-87.-76
1066068,3,2010,37,0.36,10.2,0.1,0.4,0.-9,0.-9,8.87,11.83,90904.32,906.53,119.69,-4.-7,-84.-68
1066105,3,2047,37,0.41,10.0,0.2,0.4,0.-7,0.-9,8.81,11.83,90897.74,906.4,119.69,-4.-7,-84.-68
1066145,3,2087,40,0.38,10.0,0.0,0.4,0.-8,0.-9,8.75,11.83,90889.92,906.63,113.74,-8.-57,-81.-82
1066182,3,2124,37,0.37,10.1,0.0,0.4,0.-10,0.-9,8.75,11.84,90902.3,906.93,113.74,-8.-57,-81.-82
1066219,3,2161,37,0.39,10.2,0.1,0.4,0.-9,0.-9,8.81,11.84,90892.31,907.13,107.25,-13.-24,-77.-82
1066256,3,2198,37,0.31,9.99,0.-3,0.4,0.-11,0.-9,8.81,11.83,90894.40,907.23,107.25,-13.-24,-77.-82
1066293,3,2235,37,0.38,10.2,0.0,0.5,0.-11,0.-9,8.87,11.83,90903.7,907.3,99.93,-17.-82,-72.-25
1066332,3,2274,39,0.39,10.0,0.6,0.4,0.-9,0.-9,8.87,11.83,90895.54,905.84,99.93,-17.-82,-72.-25
1066369,3,2311,37,0.40,10.2,0.-1,0.4,0.-10,0.-9,8.81,11.83,90891.25,907.3,92.46,-21.-23,-66.-43
1066433,3,2375,64,0.41,9.98,0.2,0.4,0.-7,0.-10,8.75,11.83,90900.12,906.81,92.46,-21.-23,-66.-43
1066470,3,2412,37,0.45,9.99,0.1,0.4,0.-10,0.-9,8.75,11.81,90894.60,906.72,84.29,-23.-87,-59.-74
1066507,3,2449,37,0.33,10.4,0.9,0.4,0.-9,0.-10,8.75,11.82,90898.88,906.82,84.29,-23.-87,-59.-74
1066544,3,2486,37,0.34,10.0,0.0,0.5,0.-7,0.-10,8.81,11.82,90893.35,907.22,76.22,-26.-28,-54.-67
1066584,3,2526,40,0.31,10.3,0.5,0.4,0.-9,0.-9,8.81,11.82,90895.54,906.93,76.22,-26.-28,-54.-67
1066621,3,2563,37,0.41,9.98,0.2,0.4,0.-11,0.-9,8.87,11.82,90899.93,906.63,66.92,-27.-18,-46.-66
1066658,3,2600,37,0.42,9.99,0.1,0.4,0.-7,0.-9,8.81,11.83,90906.51,906.62,66.92,-27.-18,-46.-66
1066695,3,2637,37,0.46,9.80,0.1,0.5,0.-10,0.-9,8.81,11.83,90893.35,907.23,57.65,-27.-41,-39.-16
1066732,3,2674,37,0.45,9.97,0.11,0.4,0.-13,0.-9,8.81,11.83,90894.50,906.54,57.65,-27.-41,-39.-16
1066773,3,2715,41,0.35,10.1,0.8,0.4,0.-9,0.-9,8.87,11.82,90898.78,906.43,48.86,-26.-56,-32.-41
1066809,3,2751,36,0.48,10.0,0.1,0.4,0.-7,0.-9,8.87,11.83,90898.88,906.74,48.86,-26.-56,-32.-41
1066846,3,2788,37,0.35,10.2,0.5,0.5,0.-11,0.-10,8.81,11.83,90890.1,907.3,39.43,-24.-14,-24.-86
1066883,3,2825,37,0.40,9.98,0.3,0.5,0.-9,0.-10,8.87,11.84,90894.40,906.64,39.43,-24.-14,-24.-86
1066926,3,2868,43,0.44,10.2,0.-1,0.4,0.-8,0.-9,8.81,11.84,90896.59,907.23,31.54,-22.-9,-19.-32
1066966,3,2908,40,0.29,9.97,0.-1,0.5,0.-10,0.-10,8.81,11.83,90892.31,907.23,31.54,-22.-9,-19.-32
1067003,3,2945,37,0.45,9.99,0.2,0.4,0.-10,0.-10,8.81,11.83,90894.50,906.93,23.62,-18.-57,-13.-65
1067040,3,2982,37,0.41,10.5,0.-4,0.4,0.-9,0.-9,8.81,11.83,90895.54,907.12,23.62,-18.-57,-13.-65
1067077,3,3019,37,0.43,9.99,0.4,0.4,0.-10,0.-9,8.87,11.83,90899.93,906.93,16.60,-14.-6,-8.-82
1067114,3,3056,37,0.43,9.98,0.5,0.4,0.-9,0.-9,8.87,11.83,90902.3,907.24,16.60,-14.-6,-8.-82
1067151,3,3093,37,0.34,10.2,0.3,0.4,0.-9,0.-9,8.81,11.83,90893.25,906.24,10.4,-9.-53,-4.-73
1067190,3,3132,39,0.47,10.1,0.11,0.5,0.-10,0.-10,8.81,11.84,90894.40,907.13,10.4,-9.-53,-4.-73
1067227,3,3169,37,0.30,10.2,0.0,0.5,0.-10,0.-10,8.75,11.84,90894.40,907.13,3.46,-3.-82,0.-75
1067264,3,3206,37,0.46,10.1,0.1,0.5,0.-9,0.-10,8.75,11.82,90899.93,906.93,3.46,-3.-82,0.-75
1067301,3,3243,37,0.33,9.96,0.1,0.5,0.-9,0.-10,8.81,11.83,90897.74,906.93,-2.-47,1.66,2.44
1067338,3,3280,37,0.45,10.4,0.2,0.4,0.-11,0.-9,8.81,11.84,90894.40,907.13,-2.-47,1.66,2.44
1067372,3,3314,34,0.35,10.4,0.1,0.4,0.-10,0.-9,8.75,11.84,90900.98,906.45,-7.-74,7.57,4.57
1067409,3,3351,37,0.45,10.1,0.4,0.4,0.-9,0.-9,8.81,11.83,90901.92,906.74,-7.-74,7.57,4.57
1067451,3,3393,42,0.41,10.0,0.1,0.4,0.-9,0.-9,8.81,11.84,90895.54,907.13,-13.-5,13.54,6.48
1067488,3,3430,37,0.36,10.2,0.4,0.4,0.-10,0.-10,8.81,11.83,90900.98,906.74,-13.-5,13.54,6.48
1067525,3,3467,37,0.42,9.99,0.4,0.4,0.-9,0.-10,8.87,11.83,90898.78,906.4,-18.-53,19.35,8.9
1067562,3,3504,37,0.34,10.0,0.0,0.5,0.-10,0.-10,8.87,11.83,90896.59,907.32,-18.-53,19.35,8.9
1067602,3,3544,40,0.50,10.4,0.4,0.4,0.-10,0.-9,8.87,11.83,90905.36,906.74,-23.-83,25.95,8.90
1067639,3,3581,37,0.31,9.98,0.1,0.4,0.-7,0.-9,8.81,11.83,90895.54,906.84,-23.-83,25.95,8.90
1067676,3,3618,37,0.45,10.4,0.-4,0.4,0.-10,0.-10,8.87,11.84,90902.3,906.63,-29.-57,32.17,9.17
1067713,3,3655,37,0.35,10.1,0.3,0.4,0.-8,0.-9,8.93,11.83,90898.69,906.64,-29.-57,32.17,9.17
1067750,3,3692,37,0.34,9.97,0.-1,0.4,0.-9,0.-9,8.87,11.83,90893.35,906.14,-35.-83,38.24,8.35
1067786,3,3728,36,0.54,10.3,0.2,0.4,0.-10,0.-9,8.81,11.83,90897.64,906.84,-35.-83,38.24,8.35
1067822,3,3764,36,0.27,10.1,0.0,0.4,0.-10,0.-10,8.81,11.83,90903.7,907.24,-43.-30,44.91,6.40
1067859,3,3801,37,0.56,10.1,0.1,0.4,0.-10,0.-9,8.87,11.83,90897.64,906.35,-43.-30,44.91,6.40
1067896,3,3838,37,0.21,10.1,0.4,0.4,0.-11,0.-9,8.81,11.83,90896.50,907.4,-51.-68,51.31,2.49
1067933,3,3875,37,0.46,10.2,0.2,0.4,0.-9,0.-9,8.87,11.83,90896.59,906.63,-51.-68,51.31,2.49
1067983,3,3925,50,0.57,10.0,0.1,0.4,0.-7,0.-9,8.87,11.83,90897.83,906.82,-59.-94,56.32,0.-91
1068022,3,3964,39,0.24,9.97,0.-7,0.5,0.-12,0.-10,8.81,11.83,90901.7,906.33,-59.-94,56.32,0.-91
1068059,3,4001,37,0.59,10.3,0.7,0.4,0.-10,0.-9,8.81,11.83,90898.88,907.23,-72.-1,61.22,-8.-56
1068096,3,4038,37,0.23,9.98,0.0,0.4,0.-7,0.-9,8.81,11.82,90899.83,906.63,-72.-1,61.22,-8.-56
1068133,3,4075,37,0.46,9.98,0.0,0.4,0.-13,0.-9,8.81,11.83,90903.17,907.12,-91.-87,65.25,-24.-30
1068170,3,4112,37,0.44,9.98,0.7,0.4,0.-9,0.-9,8.81,11.83,90893.25,906.63,-91.-87,65.25,-24.-30
1068209,3,4151,39,0.39,10.2,0.0,0.5,0.-9,0.-10,8.81,11.83,90897.74,906.34,-111.-52,67.35,-38.-86
1068246,3,4188,37,0.52,10.4,0.4,0.5,0.-9,0.-9,8.87,11.83,90902.12,906.43,-111.-52,67.35,-38.-86
1068283,3,4225,37,0.28,9.79,0.9,0.5,0.-10,0.-10,8.87,11.84,90897.64,906.84,-132.-99,67.4,-55.-45
1068320,3,4262,37,0.54,10.2,0.0,0.4,0.-8,0.-9,8.87,11.84,90893.35,906.44,-132.-99,67.4,-55.-45
1068357,3,4299,37,0.20,9.98,0.1,0.4,0.-9,0.-9,8.87,11.83,90900.88,906.34,-151.-32,64.61,-69.-32
1068396,3,4338,39,0.54,10.4,0.11,0.4,0.-10,0.-9,8.81,11.85,90903.7,906.34,-151.-32,64.61,-69.-32
1068433,3,4375,37,0.37,9.99,0.-5,0.4,0.-8,0.-9,8.81,11.84,90903.7,906.54,-165.-61,61.29,-79.-3
1068476,3,4418,43,0.33,9.98,0.0,0.5,0.-10,0.-10,8.81,11.84,90902.3,906.23,-165.-61,61.29,-79.-3
1068513,3,4455,37,0.59,10.3,0.11,0.4,0.-9,0.-9,8.75,11.82,90904.21,906.54,-177.-42,56.51,-86.-12
1068550,3,4492,37,0.19,9.97,0.0,0.4,0.-7,0.-10,8.81,11.84,90906.51,906.83,-177.-42,56.51,-86.-12
1068587,3,4529,37,0.39,10.5,0.-12,0.5,0.-10,0.-10,8.81,11.83,90897.64,905.74,172.51,51.49,-91.-30
1068627,3,4569,40,0.53,10.4,0.16,0.4,0.-9,0.-9,8.75,11.83,90898.78,906.23,172.51,51.49,-91.-30
1068664,3,4606,37,0.30,10.3,0.-6,0.5,0.-11,0.-10,8.81,11.84,90899.83,905.94,164.30,44.68,-94.-19
1068701,3,4643,37,0.57,10.8,0.-4,0.5,0.-11,0.-9,8.81,11.83,90894.40,906.74,164.30,44.68,-94.-19
1068738,3,4680,37,0.26,10.0,0.9,0.4,0.-8,0.-10,8.87,11.84,90897.64,906.54,157.31,39.52,-95.-79
1068775,3,4717,37,0.50,9.98,0.-2,0.4,0.-9,0.-9,8.81,11.83,90904.21,906.34,157.31,39.52,-95.-79
1068815,3,4757,40,0.42,10.0,0.-6,0.5,0.-12,0.-10,8.81,11.84,90902.3,906.34,151.32,31.93,-95.-79
1068851,3,4793,36,0.42,9.99,0.15,0.4,0.-6,0.-10,8.75,11.84,90901.92,906.84,151.32,31.93,-95.-79
1068888,3,4830,37,0.43,10.3,0.-8,0.4,0.-9,0.-9,8.87,11.84,90898.69,905.75,146.3,25.71,-95.-46
1068925,3,4867,37,0.27,10.1,0.-4,0.5,0.-11,0.-9,8.87,11.83,90904.21,906.44,146.3,25.71,-95.-46
1068962,3,4904,37,0.47,10.2,0.3,0.4,0.-5,0.-9,8.81,11.84,90902.3,906.65,140.7,21.57,-96.0
1069001,3,4943,39,0.28,9.99,0.-9,0.4,0.-11,0.-9,8.81,11.84,90900.88,906.74,140.7,21.57,-96.0
1069038,3,4980,37,0.49,10.1,0.7,0.4,0.-13,0.-9,8.75,11.83,90898.69,906.54,135.22,13.91,-93.-16
1069075,3,5017,37,0.35,9.99,0.9,0.4,0.-6,0.-9,8.81,11.84,90902.3,906.14,135.22,13.91,-93.-16
1069112,3,5054,37,0.35,10.2,0.0,0.4,0.-10,0.-9,8.81,11.84,90901.92,906.35,130.14,7.71,-90.-73
1069149,3,5091,37,0.39,9.99,0.11,0.4,0.-7,0.-9,8.81,11.83,90891.6,905.95,130.14,7.71,-90.-73
