millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Air_brake_error,Battery_voltage,Z_accel_times_burnoutMass
534555,3,534555,42,0.24,0.44,0.348,9.929,8.693,57.626,0.13,0.30,0.9,-171.0,0.122,0.208,0.363,9.807,8.783,57.673,0.13,0.40,0.16,-171.0,20.267,92227.382,786.583,20.275,92229.109,786.390,534555,0.348,786.390,-196424496.0,-7.622,2.296,0.0,0.0,0.0,0.0,4.41,0.210
534591,3,534591,36,0.21,0.87,0.345,9.973,8.871,57.643,0.16,0.34,0.1,-171.0,0.179,0.323,0.305,10.289,9.163,57.643,0.18,0.39,0.1,-171.0,20.267,92228.734,786.583,20.265,92231.421,786.504,534591,0.345,786.504,-196437008.0,3.150,1.913,0.0,0.0,0.0,0.0,4.41,0.208
534666,3,534666,75,0.41,0.57,0.344,10.14,8.988,57.632,0.14,0.34,0.2,-171.0,0.0,0.0,0.377,10.99,9.149,57.453,0.9,0.29,0.18,-171.0,20.269,92228.101,786.594,20.275,92222.585,786.562,534666,0.344,786.562,-196462896.0,0.773,1.977,0.0,0.0,0.0,0.0,4.47,0.207
534702,3,534702,36,0.17,0.57,0.348,10.149,8.947,57.828,0.14,0.34,0.3,-171.0,0.7,0.143,0.348,10.450,8.813,58.243,0.14,0.30,0.7,-171.0,20.267,92228.812,786.549,20.256,92232.875,786.580,534702,0.348,786.580,-196475376.0,0.498,1.985,0.0,0.0,0.0,0.0,4.47,0.210
534745,3,534745,43,0.90,0.192,0.400,10.178,9.102,57.702,0.13,0.35,0.0,-171.0,0.157,0.287,0.607,10.245,9.602,57.497,0.13,0.35,0.6,-171.0,20.266,92228.640,786.504,20.261,92227.203,786.485,534745,0.400,786.485,-196491488.0,-2.208,2.70,0.0,0.0,0.0,0.0,4.47,0.241
534782,3,534782,37,0.96,0.160,0.407,10.204,9.140,57.641,0.14,0.33,0.6,-171.0,0.150,0.50,0.399,9.938,8.973,57.366,0.15,0.32,0.13,-171.0,20.265,92228.210,786.689,20.270,92227.0,787.314,534782,0.407,787.314,-196506432.0,22.424,1.597,0.0,0.0,0.0,0.0,4.47,0.245
534824,3,534824,42,0.76,0.91,0.417,10.140,9.41,57.676,0.12,0.31,0.4,-171.0,0.78,0.21,0.355,9.967,8.667,57.819,0.11,0.27,0.11,-171.0,20.265,92227.78,786.708,20.265,92225.750,786.598,534824,0.417,786.598,-196523760.0,-17.54,3.47,0.0,0.0,0.0,0.0,4.41,0.251
534860,3,534860,36,0.68,0.111,0.407,10.125,8.965,57.702,0.13,0.31,0.4,-171.0,0.35,0.100,0.327,10.26,8.769,57.585,0.12,0.31,0.20,-171.0,20.264,92227.500,786.718,20.265,92224.695,786.615,534860,0.407,786.615,-196538624.0,0.483,1.985,0.0,0.0,0.0,0.0,4.47,0.245
534908,3,534908,48,0.99,0.100,0.399,10.146,8.883,57.585,0.12,0.31,0.3,-171.0,0.143,0.86,0.305,10.552,8.403,57.658,0.9,0.32,0.2,-171.0,20.265,92227.460,786.786,20.265,92232.671,786.918,534908,0.399,786.918,-196557984.0,6.308,1.840,0.0,0.0,0.0,0.0,4.41,0.240
534944,3,534944,36,0.87,0.54,0.337,10.172,8.763,57.629,0.13,0.30,0.8,-171.0,0.100,0.57,0.298,10.377,9.3,57.717,0.16,0.30,0.18,-171.0,20.265,92226.250,786.812,20.261,92221.132,786.615,534944,0.337,786.615,-196571232.0,-8.410,2.337,0.0,0.0,0.0,0.0,4.47,0.203
534987,3,534987,43,0.41,0.53,0.337,10.230,8.751,57.676,0.13,0.30,0.6,-171.0,0.78,0.43,0.399,10.230,8.915,57.600,0.17,0.31,0.3,-171.0,20.267,92226.921,786.691,20.279,92230.367,786.710,534987,0.337,786.710,-196585728.0,2.207,1.937,0.0,0.0,0.0,0.0,4.41,0.203
535023,3,535023,36,0.24,0.64,0.341,10.301,8.789,57.600,0.13,0.32,0.10,-171.0,0.7,0.35,0.377,10.318,8.857,57.439,0.12,0.36,0.8,-171.0,20.268,92226.921,786.733,20.270,92225.750,786.805,535023,0.341,786.805,-196597952.0,2.638,1.926,0.0,0.0,0.0,0.0,4.41,0.205
535066,3,535066,43,0.38,0.74,0.341,10.362,8.836,57.693,0.13,0.32,0.7,-171.0,0.35,0.150,0.327,10.333,9.3,58.53,0.13,0.32,0.4,-171.0,20.270,92227.796,786.733,20.275,92229.109,786.615,535066,0.341,786.615,-196612640.0,-4.415,2.152,0.0,0.0,0.0,0.0,4.47,0.205
535102,3,535102,36,0.15,0.70,0.345,10.277,8.868,57.679,0.14,0.33,0.11,-171.0,0.28,0.64,0.327,10.128,8.564,57.585,0.12,0.34,0.19,-171.0,20.272,92225.710,786.672,20.275,92222.187,786.615,535102,0.345,786.615,-196625008.0,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.208
535172,3,535172,70,0.7,0.60,0.343,10.286,8.763,57.717,0.14,0.32,0.10,-171.0,0.14,0.7,0.284,10.420,8.477,57.907,0.14,0.28,0.16,-171.0,20.276,92227.390,786.688,20.279,92229.515,786.692,535172,0.343,786.692,-196649120.0,1.100,1.968,0.0,0.0,0.0,0.0,4.41,0.206
535209,3,535209,37,0.17,0.66,0.341,10.374,8.734,57.807,0.12,0.33,0.13,-171.0,0.43,0.71,0.391,10.669,8.769,58.53,0.10,0.32,0.19,-171.0,20.271,92227.171,786.703,20.256,92229.312,786.787,535209,0.341,786.787,-196661792.0,2.566,1.928,0.0,0.0,0.0,0.0,4.41,0.205
535251,3,535251,42,0.35,0.66,0.325,10.292,8.681,57.895,0.13,0.32,0.12,-171.0,0.86,0.35,0.298,9.909,8.593,57.877,0.14,0.31,0.2,-171.0,20.270,92227.421,786.703,20.265,92227.0,786.805,535251,0.325,786.805,-196675808.0,0.425,1.987,0.0,0.0,0.0,0.0,4.41,0.196
535287,3,535287,36,0.30,0.55,0.328,10.213,8.608,57.898,0.12,0.32,0.10,-171.0,0.7,0.100,0.341,9.938,8.637,58.67,0.10,0.36,0.6,-171.0,20.267,92227.421,786.620,20.261,92229.109,786.201,535287,0.328,786.201,-196687584.0,-16.789,3.14,0.0,0.0,0.0,0.0,4.41,0.197
535330,3,535330,43,0.22,0.54,0.332,10.257,8.646,57.968,0.12,0.32,0.4,-171.0,0.7,0.57,0.348,10.347,8.754,57.936,0.12,0.31,0.10,-171.0,20.266,92229.523,786.579,20.270,92232.671,786.409,535330,0.332,786.409,-196701808.0,4.831,1.873,0.0,0.0,0.0,0.0,4.54,0.200
535366,3,535366,36,0.33,0.68,0.341,10.78,8.731,58.32,0.12,0.33,0.4,-171.0,0.35,0.78,0.327,9.529,8.900,58.228,0.15,0.34,0.19,-171.0,20.265,92229.484,786.601,20.270,92229.312,786.805,535366,0.341,786.805,-196713952.0,11.18,1.751,0.0,0.0,0.0,0.0,4.47,0.205
535408,3,535408,42,0.25,0.58,0.335,9.845,8.629,58.21,0.13,0.33,0.1,-171.0,0.7,0.21,0.363,9.500,8.257,57.994,0.15,0.31,0.4,-171.0,20.268,92229.437,786.571,20.275,92229.109,786.634,535408,0.335,786.634,-196728176.0,-4.82,2.139,0.0,0.0,0.0,0.0,4.47,0.202
535444,3,535444,36,0.18,0.80,0.338,9.868,8.667,58.32,0.14,0.33,0.2,-171.0,0.50,0.143,0.312,10.26,8.783,57.936,0.15,0.32,0.6,-171.0,20.271,92230.78,786.578,20.279,92230.164,786.841,535444,0.338,786.841,-196740320.0,5.757,1.852,0.0,0.0,0.0,0.0,4.47,0.204
535487,3,535487,43,0.24,0.63,0.335,9.850,8.740,58.56,0.14,0.32,0.3,-171.0,0.35,0.14,0.327,9.850,9.3,58.184,0.14,0.30,0.1,-171.0,20.274,92228.937,786.600,20.275,92223.437,786.314,535487,0.335,786.314,-196754816.0,-12.265,2.582,0.0,0.0,0.0,0.0,4.47,0.202
535523,3,535523,36,0.38,0.70,0.331,9.842,8.745,58.59,0.15,0.31,0.8,-171.0,0.64,0.93,0.327,10.304,8.783,57.950,0.14,0.29,0.13,-171.0,20.275,92228.226,786.664,20.275,92229.109,786.728,535523,0.331,786.728,-196766832.0,11.515,1.743,0.0,0.0,0.0,0.0,4.41,0.199
535565,3,535565,42,0.33,0.66,0.331,9.923,8.658,57.947,0.13,0.31,0.8,-171.0,0.7,0.57,0.327,9.938,8.462,57.673,0.9,0.32,0.17,-171.0,20.276,92227.726,786.645,20.279,92226.804,786.710,535565,0.331,786.710,-196780752.0,0.427,2.12,0.0,0.0,0.0,0.0,4.41,0.199
535601,3,535601,36,0.43,0.67,0.311,9.921,8.795,57.994,0.12,0.31,0.5,-171.0,0.57,0.28,0.262,9.485,8.944,58.228,0.9,0.30,0.7,-171.0,20.276,92227.718,786.683,20.275,92229.109,786.823,535601,0.311,786.823,-196792320.0,3.136,1.913,0.0,0.0,0.0,0.0,4.41,0.187
535645,3,535645,44,0.20,0.57,0.320,9.950,8.681,58.15,0.12,0.31,0.3,-171.0,0.64,0.93,0.355,10.172,8.213,58.38,0.16,0.33,0.5,-171.0,20.276,92226.796,786.642,20.275,92225.546,786.634,535645,0.320,786.634,-196806208.0,-4.304,2.148,0.0,0.0,0.0,0.0,4.54,0.192
535708,3,535708,63,0.10,0.55,0.314,9.988,8.529,57.985,0.13,0.32,0.3,-171.0,0.14,0.7,0.298,10.40,8.243,58.38,0.14,0.37,0.2,-171.0,20.276,92227.562,786.616,20.279,92227.203,786.183,535708,0.314,786.183,-196826192.0,-7.148,2.273,0.0,0.0,0.0,0.0,4.47,0.189
535750,3,535750,42,0.2,0.58,0.327,9.976,8.488,58.111,0.12,0.33,0.5,-171.0,0.0,0.107,0.391,10.245,8.579,58.579,0.10,0.32,0.21,-171.0,20.276,92226.921,786.552,20.275,92225.945,786.409,535750,0.327,786.409,-196839664.0,5.360,1.861,0.0,0.0,0.0,0.0,4.47,0.197
535787,3,535787,37,0.18,0.58,0.330,9.944,8.579,58.155,0.12,0.33,0.3,-171.0,0.114,0.57,0.341,9.777,8.915,57.892,0.12,0.33,0.7,-171.0,20.274,92227.421,786.533,20.265,92229.312,786.615,535787,0.330,786.615,-196851824.0,5.588,1.856,0.0,0.0,0.0,0.0,4.47,0.198
535829,3,535829,42,0.7,0.51,0.341,9.953,8.553,58.120,0.13,0.32,0.5,-171.0,0.0,0.7,0.320,9.529,8.813,58.53,0.15,0.27,0.3,-171.0,20.272,92225.578,786.450,20.265,92219.875,786.409,535829,0.341,786.409,-196865936.0,-4.923,2.173,0.0,0.0,0.0,0.0,4.47,0.205
535865,3,535865,36,0.343,0.47,0.348,9.897,8.626,58.108,0.13,0.32,0.12,-171.0,-1.816,0.71,0.391,9.894,8.579,57.980,0.12,0.33,0.29,-171.0,20.270,92226.78,786.469,20.265,92228.54,786.728,535865,0.348,786.728,-196878368.0,8.878,1.789,0.0,0.0,0.0,0.0,4.41,0.210
535908,3,535908,43,0.315,0.44,0.351,9.967,8.716,57.994,0.12,0.31,0.14,-171.0,0.122,0.7,0.312,10.391,8.696,57.468,0.13,0.30,0.9,-171.0,20.268,92226.453,786.450,20.270,92229.109,786.88,535908,0.351,786.88,-196893424.0,-14.878,2.806,0.0,0.0,0.0,0.0,4.41,0.211
535944,3,535944,36,0.320,0.45,0.325,9.956,8.757,57.828,0.12,0.31,0.7,-171.0,0.21,0.114,0.262,10.187,8.783,57.746,0.11,0.29,0.11,-171.0,20.269,92225.921,786.431,20.279,92223.234,786.314,535944,0.325,786.314,-196905616.0,6.256,1.841,0.0,0.0,0.0,0.0,4.47,0.196
535986,3,535986,42,0.361,0.51,0.340,10.108,8.751,57.907,0.13,0.30,0.11,-171.0,0.93,0.86,0.413,10.537,8.886,58.287,0.16,0.31,0.27,-171.0,20.272,92226.515,786.370,20.279,92232.273,786.314,535986,0.340,786.314,-196919600.0,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.204
536022,3,536022,36,0.343,0.55,0.344,10.222,8.737,57.927,0.12,0.31,0.11,-171.0,0.93,0.14,0.341,10.99,8.740,58.155,0.10,0.33,0.2,-171.0,20.274,92228.789,786.333,20.275,92231.218,786.219,536022,0.344,786.219,-196931920.0,-2.638,2.85,0.0,0.0,0.0,0.0,4.41,0.207
536065,3,536065,43,0.38,0.51,0.335,10.283,8.778,57.930,0.13,0.30,0.7,-171.0,0.93,0.50,0.348,10.201,8.783,57.994,0.16,0.27,0.7,-171.0,20.278,92229.453,786.295,20.288,92231.421,786.539,536065,0.335,786.539,-196946544.0,7.444,1.817,0.0,0.0,0.0,0.0,4.41,0.202
536101,3,536101,36,0.25,0.76,0.344,10.292,8.821,58.102,0.14,0.30,0.6,-171.0,0.57,0.114,0.355,10.435,8.915,58.330,0.17,0.29,0.4,-171.0,20.278,92228.62,786.423,20.270,92222.187,786.728,536101,0.344,786.728,-196958784.0,5.260,1.863,0.0,0.0,0.0,0.0,4.47,0.207
536143,3,536143,42,0.25,0.60,0.360,10.304,8.830,58.251,0.14,0.30,0.11,-171.0,0.21,0.35,0.341,10.245,8.827,58.491,0.13,0.31,0.14,-171.0,20.277,92228.984,786.426,20.275,92227.851,786.332,536143,0.360,786.332,-196973584.0,-9.444,2.395,0.0,0.0,0.0,0.0,4.41,0.217
536179,3,536179,36,0.57,0.78,0.350,10.87,8.789,58.219,0.13,0.30,0.8,-171.0,0.64,0.179,0.363,9.456,8.681,58.126,0.11,0.31,0.13,-171.0,20.278,92228.320,786.449,20.284,92228.906,786.427,536179,0.350,786.427,-196986368.0,2.638,1.926,0.0,0.0,0.0,0.0,4.47,0.210
536240,3,536240,61,0.54,0.119,0.363,10.2,8.877,58.181,0.14,0.32,0.7,-171.0,0.78,0.215,0.406,9.675,9.178,57.965,0.15,0.41,0.4,-171.0,20.279,92227.937,786.675,20.279,92229.312,787.351,536240,0.363,787.351,-197008128.0,15.157,1.687,0.0,0.0,0.0,0.0,4.41,0.218
536276,3,536276,36,0.60,0.142,0.344,9.900,8.854,58.202,0.13,0.33,0.2,-171.0,0.122,0.165,0.255,9.690,8.667,58.97,0.11,0.33,0.12,-171.0,20.277,92228.609,786.815,20.279,92234.781,787.238,536276,0.344,787.238,-197020864.0,-3.134,2.103,0.0,0.0,0.0,0.0,4.41,0.207
536319,3,536319,43,0.323,0.983,2.257,9.874,8.754,58.140,0.13,0.31,0.4,-171.0,-1.859,-5.513,12.651,10.304,8.418,58.23,0.12,0.18,0.11,-171.0,20.279,92229.531,786.812,20.279,92226.804,786.710,536319,2.257,786.710,-196979744.0,-12.279,2.583,0.0,0.0,0.0,0.0,4.41,1.359
536355,3,536355,36,0.338,0.997,2.255,9.850,8.772,58.23,0.13,0.31,0.2,-171.0,0.100,0.35,0.348,10.128,8.915,57.907,0.17,0.32,0.18,-171.0,20.278,92229.70,786.849,20.270,92225.546,786.521,536355,2.255,786.521,-196898512.0,-5.243,2.186,0.0,0.0,0.0,0.0,4.47,1.358
536398,3,536398,43,0.15,-1.12,2.257,10.23,8.813,57.971,0.13,0.32,0.2,-171.0,1.837,0.107,0.355,10.318,8.886,57.863,0.10,0.34,0.8,-171.0,20.279,92229.109,786.951,20.288,92229.109,786.936,536398,2.257,786.936,-196801488.0,9.640,1.775,0.0,0.0,0.0,0.0,4.41,1.359
536434,3,536434,36,0.21,-1.27,2.275,10.172,8.804,57.880,0.12,0.30,0.2,-171.0,0.107,0.136,0.312,10.420,9.134,57.512,0.10,0.35,0.0,-171.0,20.280,92228.781,786.665,20.284,92227.656,785.917,536434,2.275,785.917,-196719904.0,-28.306,7.631,0.0,0.0,0.0,0.0,4.47,1.370
536476,3,536476,42,0.17,-1.26,2.261,10.339,8.816,57.790,0.13,0.29,0.2,-171.0,0.100,0.172,0.327,10.523,8.725,57.643,0.17,0.28,0.8,-171.0,20.282,92228.328,786.521,20.288,92232.476,786.521,536476,2.261,786.521,-196624624.0,14.392,1.698,0.0,0.0,0.0,0.0,4.41,1.362
536512,3,536512,36,0.376,0.83,0.337,10.447,8.918,57.798,0.14,0.31,0.0,-171.0,0.64,0.35,0.341,10.844,8.930,58.67,0.15,0.26,0.2,-171.0,20.282,92228.539,786.404,20.279,92227.851,786.124,536512,0.337,786.124,-196589984.0,-11.49,2.495,0.0,0.0,0.0,0.0,4.41,0.203
536555,3,536555,43,0.414,0.100,0.331,10.543,8.895,57.693,0.13,0.32,0.3,-171.0,0.93,0.50,0.320,10.610,8.798,57.380,0.12,0.35,0.1,-171.0,20.285,92228.62,786.445,20.284,92223.234,786.728,536555,0.331,786.728,-196604368.0,14.57,1.703,0.0,0.0,0.0,0.0,4.47,0.199
536591,3,536591,36,0.47,0.87,0.325,10.558,8.892,57.623,0.13,0.30,0.1,-171.0,0.0,0.43,0.327,10.391,8.871,57.512,0.11,0.26,0.13,-171.0,20.283,92227.812,786.347,20.279,92227.851,786.444,536591,0.325,786.444,-196616208.0,-7.883,2.309,0.0,0.0,0.0,0.0,4.47,0.196
536633,3,536633,42,0.25,0.81,0.308,10.570,8.892,57.608,0.13,0.30,0.4,-171.0,0.0,0.107,0.226,10.479,9.134,57.439,0.10,0.32,0.26,-171.0,20.283,92228.62,786.449,20.284,92228.906,786.427,536633,0.308,786.427,-196629536.0,0.425,2.12,0.0,0.0,0.0,0.0,4.47,0.185
536669,3,536669,36,0.12,0.45,0.311,10.333,8.874,57.532,0.12,0.30,0.1,-171.0,0.35,0.7,0.341,9.339,8.637,57.263,0.10,0.27,0.7,-171.0,20.284,92227.804,786.471,20.293,92231.218,786.634,536669,0.311,786.634,-196640704.0,5.757,1.852,0.0,0.0,0.0,0.0,4.47,0.187
536712,3,536712,43,0.25,0.91,0.310,10.143,8.816,57.433,0.11,0.31,0.1,-171.0,0.0,0.265,0.334,9.894,8.637,57.570,0.12,0.33,0.2,-171.0,20.286,92228.23,786.577,20.288,92228.906,786.652,536712,0.310,786.652,-196654064.0,0.428,1.987,0.0,0.0,0.0,0.0,4.47,0.186
536775,3,536775,63,0.28,0.111,0.312,9.959,8.792,57.451,0.12,0.30,0.4,-171.0,0.107,0.150,0.334,9.690,8.681,57.468,0.15,0.30,0.12,-171.0,20.286,92228.984,786.615,20.284,92228.54,786.918,536775,0.312,786.918,-196673680.0,4.221,1.887,0.0,0.0,0.0,0.0,4.34,0.188
536817,3,536817,42,0.22,0.126,0.308,9.880,8.821,57.532,0.11,0.32,0.14,-171.0,0.28,0.114,0.305,9.997,9.17,57.921,0.8,0.38,0.36,-171.0,20.285,92227.679,786.589,20.275,92221.328,786.314,536817,0.308,786.314,-196686736.0,-14.392,2.759,0.0,0.0,0.0,0.0,4.47,0.185
536854,3,536854,37,0.51,0.156,0.331,9.818,8.661,57.585,0.11,0.33,0.8,-171.0,0.143,0.258,0.341,10.172,8.330,57.702,0.10,0.38,0.3,-171.0,20.282,92227.265,786.608,20.270,92226.804,786.521,536854,0.331,786.521,-196698576.0,5.616,1.855,0.0,0.0,0.0,0.0,4.41,0.199
536896,3,536896,42,0.73,0.180,0.343,9.897,8.687,57.708,0.11,0.34,0.7,-171.0,0.143,0.114,0.399,9.733,8.769,57.877,0.9,0.31,0.8,-171.0,20.279,92227.984,786.710,20.279,92234.781,787.143,536896,0.343,787.143,-196712736.0,14.805,1.692,0.0,0.0,0.0,0.0,4.41,0.206
536932,3,536932,36,0.68,0.188,0.358,9.865,8.661,57.731,0.10,0.33,0.9,-171.0,0.21,0.301,0.413,9.733,8.506,57.687,0.10,0.27,0.12,-171.0,20.279,92228.648,786.706,20.288,92232.273,786.634,536932,0.358,786.634,-196725376.0,-14.153,2.737,0.0,0.0,0.0,0.0,4.41,0.216
536976,3,536976,44,0.50,0.183,0.373,9.792,8.661,57.787,0.10,0.33,0.12,-171.0,0.14,0.129,0.406,9.324,8.681,57.746,0.14,0.29,0.24,-171.0,20.280,92228.609,786.668,20.288,92227.851,786.728,536976,0.373,786.728,-196741488.0,2.145,1.939,0.0,0.0,0.0,0.0,4.47,0.224
537012,3,537012,36,0.80,0.189,0.373,9.798,8.646,57.737,0.12,0.31,0.2,-171.0,0.122,0.143,0.305,10.26,8.944,57.673,0.16,0.31,0.12,-171.0,20.280,92227.820,786.793,20.275,92217.367,786.936,537012,0.373,786.936,-196754928.0,5.772,1.852,0.0,0.0,0.0,0.0,4.47,0.224
537054,3,537054,42,0.63,0.139,0.376,9.888,8.667,57.725,0.14,0.30,0.5,-171.0,0.57,0.7,0.355,10.625,8.433,57.643,0.18,0.34,0.10,-171.0,20.283,92227.773,786.856,20.284,92226.601,786.841,537054,0.376,786.841,-196770656.0,-2.261,2.72,0.0,0.0,0.0,0.0,4.47,0.226
537090,3,537090,36,0.15,0.110,0.358,9.950,8.693,57.676,0.13,0.30,0.12,-171.0,0.93,0.28,0.312,10.40,8.900,57.629,0.9,0.30,0.27,-171.0,20.284,92226.812,786.755,20.284,92229.960,786.634,537090,0.358,786.634,-196783888.0,-5.757,2.208,0.0,0.0,0.0,0.0,4.41,0.216
537133,3,537133,43,0.31,0.87,0.367,9.982,8.731,57.673,0.15,0.32,0.12,-171.0,0.57,0.186,0.456,9.894,8.696,57.673,0.16,0.33,0.11,-171.0,20.283,92225.671,786.777,20.284,92226.601,786.747,537133,0.367,786.747,-196799504.0,2.624,1.927,0.0,0.0,0.0,0.0,4.41,0.221
537169,3,537169,36,0.37,0.73,0.358,10.87,8.702,57.611,0.14,0.31,0.8,-171.0,0.43,0.57,0.363,9.850,8.535,57.439,0.14,0.29,0.3,-171.0,20.283,92225.640,786.615,20.288,92227.656,785.917,537169,0.358,785.917,-196812576.0,-23.45,4.240,0.0,0.0,0.0,0.0,4.47,0.216
537211,3,537211,42,0.24,0.43,0.376,10.134,8.538,57.611,0.15,0.32,0.17,-171.0,0.57,0.7,0.391,10.260,8.126,57.673,0.19,0.33,0.32,-171.0,20.287,92226.765,786.535,20.293,92223.39,786.539,537211,0.376,786.539,-196828016.0,14.805,1.692,0.0,0.0,0.0,0.0,4.47,0.226
537248,3,537248,37,0.5,0.58,0.388,9.921,8.570,57.673,0.16,0.31,0.19,-171.0,0.35,0.86,0.420,9.558,8.593,57.950,0.24,0.30,0.21,-171.0,20.288,92227.406,786.622,20.288,92229.765,787.275,537248,0.388,787.275,-196842176.0,19.887,1.626,0.0,0.0,0.0,0.0,4.47,0.234
537318,3,537318,70,0.11,0.107,0.388,10.49,8.418,57.620,0.17,0.31,0.16,-171.0,0.64,0.215,0.312,10.684,8.140,57.366,0.12,0.30,0.13,-171.0,20.288,92227.234,786.618,20.284,92229.109,786.615,537318,0.388,786.615,-196869408.0,-9.418,2.393,0.0,0.0,0.0,0.0,4.41,0.234
537354,3,537354,36,0.2,0.90,0.360,10.61,8.421,57.714,0.16,0.31,0.16,-171.0,0.14,0.100,0.312,9.953,8.710,58.140,0.11,0.34,0.10,-171.0,20.287,92227.484,786.592,20.279,92227.851,786.615,537354,0.360,786.615,-196882896.0,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.217
537397,3,537397,43,0.7,0.78,0.353,10.356,8.424,57.825,0.16,0.32,0.17,-171.0,0.64,0.0,0.327,11.327,8.550,57.994,0.16,0.34,0.9,-171.0,20.284,92226.593,786.672,20.275,92223.234,786.314,537397,0.353,786.314,-196898240.0,-7.16,2.266,0.0,0.0,0.0,0.0,4.47,0.212
537434,3,537434,37,0.8,0.94,0.358,10.444,8.526,57.833,0.15,0.32,0.14,-171.0,0.21,0.71,0.420,10.698,8.637,57.717,0.14,0.33,0.18,-171.0,20.280,92228.687,786.691,20.275,92233.523,786.634,537434,0.358,786.634,-196911408.0,8.652,1.793,0.0,0.0,0.0,0.0,4.47,0.216
537476,3,537476,42,0.18,0.109,0.340,10.572,8.532,57.810,0.12,0.34,0.11,-171.0,0.100,0.157,0.327,10.201,8.623,57.833,0.8,0.37,0.4,-171.0,20.282,92228.62,786.645,20.298,92226.601,787.48,537476,0.340,787.48,-196926080.0,9.870,1.771,0.0,0.0,0.0,0.0,4.54,0.204
537512,3,537512,36,0.50,0.89,0.345,10.657,8.705,57.898,0.12,0.34,0.8,-171.0,0.93,0.114,0.341,11.107,9.3,57.804,0.10,0.33,0.0,-171.0,20.282,92228.234,786.630,20.284,92229.960,786.539,537512,0.345,786.539,-196938432.0,-14.153,2.737,0.0,0.0,0.0,0.0,4.47,0.208
537561,3,537561,49,0.48,0.84,0.360,10.657,8.667,57.851,0.13,0.34,0.7,-171.0,0.7,0.78,0.384,9.953,8.520,57.907,0.14,0.33,0.4,-171.0,20.283,92228.914,786.596,20.284,92231.218,786.444,537561,0.360,786.444,-196955728.0,-1.926,2.61,0.0,0.0,0.0,0.0,4.47,0.217
537597,3,537597,36,0.53,0.111,0.340,10.347,8.614,57.769,0.12,0.33,0.6,-171.0,0.86,0.136,0.226,9.777,8.287,57.585,0.12,0.29,0.6,-171.0,20.284,92229.796,786.577,20.279,92227.656,786.219,537597,0.340,786.219,-196968336.0,-6.269,2.231,0.0,0.0,0.0,0.0,4.47,0.204
537640,3,537640,43,0.70,0.109,0.310,10.213,8.608,57.731,0.11,0.33,0.3,-171.0,0.64,0.57,0.269,10.26,8.608,57.527,0.12,0.31,0.2,-171.0,20.288,92229.546,786.599,20.293,92232.273,786.747,537640,0.310,786.747,-196982320.0,12.278,1.730,0.0,0.0,0.0,0.0,4.47,0.186
537676,3,537676,36,0.44,0.101,0.320,10.286,8.611,57.646,0.12,0.32,0.3,-171.0,0.28,0.122,0.377,10.567,8.637,57.410,0.11,0.32,0.6,-171.0,20.286,92230.7,786.539,20.288,92228.906,786.747,537676,0.320,786.747,-196993664.0,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.192
537719,3,537719,43,0.28,0.87,0.320,10.49,8.617,57.714,0.13,0.31,0.5,-171.0,0.14,0.43,0.341,9.923,9.32,58.140,0.13,0.32,0.7,-171.0,20.288,92229.796,786.479,20.293,92228.906,786.237,537719,0.320,786.237,-197007424.0,-11.849,2.551,0.0,0.0,0.0,0.0,4.47,0.192
537755,3,537755,36,0.38,0.103,0.310,10.149,8.667,57.746,0.13,0.31,0.6,-171.0,0.57,0.157,0.334,10.450,8.769,58.67,0.14,0.32,0.8,-171.0,20.290,92229.796,786.479,20.298,92231.218,786.444,537755,0.310,786.444,-197018768.0,5.757,1.852,0.0,0.0,0.0,0.0,4.54,0.186
537825,3,537825,70,0.38,0.91,0.334,10.181,8.775,57.927,0.13,0.32,0.8,-171.0,0.86,0.78,0.348,9.938,8.827,58.491,0.16,0.34,0.17,-171.0,20.294,92230.85,786.619,20.298,92229.109,786.918,537825,0.334,786.918,-197041328.0,6.767,1.831,0.0,0.0,0.0,0.0,4.47,0.201
537861,3,537861,36,0.61,0.122,0.354,10.154,8.862,57.991,0.13,0.32,0.8,-171.0,0.179,0.208,0.370,9.894,9.47,57.848,0.11,0.33,0.5,-171.0,20.290,92228.984,786.656,20.275,92226.804,786.936,537861,0.354,786.936,-197053728.0,0.496,1.985,0.0,0.0,0.0,0.0,4.34,0.213
