millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
590320,4,86060,80,-8.441,-4.960,-10.233,53.244,26.322,-17.626,0.25,0.18,0.36,-299.0,17.751,90767.148,918.424,-879399.750,0.2,1.842,590314.0,-10.197,590314.0,918.330,-1004.86,-6.645
590412,4,86152,92,-8.506,-5.32,-10.305,53.10,26.702,-17.904,0.25,0.23,0.33,-267.0,17.746,90776.148,918.492,-880332.0,0.2,2.266,590405.0,-10.290,590405.0,918.119,-995.791,-6.692
590518,4,86258,106,-8.520,-4.924,-10.269,53.566,26.907,-17.421,0.26,0.17,0.39,-267.0,17.727,90771.23,918.375,-881428.500,0.0,2.102,590512.0,-10.204,590512.0,918.26,-998.708,-6.668
590599,4,86339,81,-8.628,-5.60,-10.247,53.610,26.439,-17.962,0.24,0.16,0.32,-299.0,17.741,90767.414,918.188,-882255.937,0.1,1.915,590593.0,-10.226,590593.0,918.119,-1002.543,-6.654
590679,4,86419,80,-8.362,-5.146,-10.211,53.40,26.322,-17.743,0.25,0.18,0.35,-267.0,17.751,90763.539,918.609,-883071.750,0.6,3.64,590673.0,-10.168,590673.0,917.604,-982.481,-6.631
590759,4,86499,80,-8.484,-5.53,-10.262,53.580,26.527,-18.21,0.28,0.20,0.36,-267.0,17.755,90763.539,918.424,-883886.437,0.10,1.542,590753.0,-10.197,590753.0,918.448,-1012.33,-6.664
590838,4,86578,79,-8.549,-5.17,-10.197,53.522,26.863,-18.313,0.23,0.22,0.36,-267.0,17.760,90769.195,918.541,-884693.750,0.0,2.0,590832.0,-10.240,590832.0,918.448,-1000.667,-6.622
590918,4,86658,80,-10.595,-3.603,0.549,53.230,27.24,-16.749,0.24,0.22,0.33,-267.0,17.755,90771.515,918.188,-886017.812,0.2,1.826,590912.0,-22.860,590912.0,918.658,-1004.536,0.357
591009,4,86749,91,-8.571,-5.67,-10.334,53.902,26.761,-18.108,0.24,0.18,0.37,-267.0,17.751,90772.804,918.305,-887524.250,0.5,3.59,591003.0,-10.247,591003.0,918.143,-981.726,-6.710
591089,4,86829,80,-8.628,-5.60,-10.190,53.756,26.673,-18.196,0.25,0.22,0.32,-267.0,17.746,90772.804,918.821,-888344.625,0.3,1.766,591083.0,-10.262,591083.0,918.448,-1006.51,-6.617
591169,4,86909,80,-8.606,-4.744,-10.247,54.267,26.381,-17.641,0.26,0.16,0.36,-267.0,17.755,90760.953,919.56,-889167.625,0.0,2.0,591163.0,-10.312,591163.0,918.448,-1000.674,-6.654
591249,4,86989,80,-8.118,-6.72,-4.275,53.463,26.731,-18.108,0.26,0.16,0.38,-267.0,17.751,90766.882,918.634,-890241.875,0.0,1.976,591243.0,-16.543,591243.0,918.472,-1001.139,-2.776
591334,4,87074,85,-8.606,-4.996,-10.226,53.712,26.293,-17.743,0.27,0.16,0.33,-267.0,17.751,90765.859,918.634,-891382.625,0.0,2.24,591328.0,-10.298,591328.0,918.448,-1000.558,-6.640
591415,4,87155,81,-8.606,-5.10,-10.298,53.975,26.615,-17.392,0.25,0.19,0.37,-267.0,17.751,90764.562,918.845,-892203.625,0.9,5.3,591408.0,-10.226,591408.0,917.697,-959.421,-6.687
591494,4,87234,79,-8.606,-5.24,-10.197,53.624,26.863,-17.714,0.27,0.17,0.34,-267.0,17.755,90764.562,918.609,-893021.187,0.9,1.571,591488.0,-10.211,591488.0,918.448,-1011.401,-6.622
591590,4,87330,96,-11.571,-8.944,-25.164,53.186,26.600,-16.968,0.28,0.18,0.35,-299.0,17.751,90766.125,918.281,-893508.437,0.6,3.726,591584.0,0.60,591584.0,917.815,-972.343,-16.341
591670,4,87410,80,-8.642,-4.989,-10.269,53.434,26.395,-17.436,0.26,0.16,0.34,-267.0,17.751,90769.460,918.492,-893917.937,0.5,1.703,591664.0,-10.298,591664.0,918.236,-1007.803,-6.668
591750,4,87490,80,-8.614,-5.75,-10.211,53.10,26.351,-17.421,0.25,0.24,0.37,-299.0,17.755,90767.414,918.305,-894745.250,0.2,2.265,591744.0,-10.384,591744.0,918.26,-994.366,-6.631
591835,4,87575,85,-8.118,1.500,-24.123,53.507,26.936,-16.851,0.23,0.16,0.31,-299.0,17.751,90761.218,918.634,-895623.625,0.0,2.25,591829.0,-10.283,591829.0,918.1,-1000.25,-15.666
591915,4,87655,80,-6.410,-5.355,-2.588,52.923,26.673,-16.705,0.29,0.18,0.35,-299.0,17.755,90763.539,918.424,-896788.625,0.7,1.612,591909.0,-18.840,591909.0,918.634,-1009.939,-1.680
592001,4,87741,86,-8.535,-4.996,-10.226,53.405,26.848,-17.71,0.26,0.14,0.32,-267.0,17.741,90769.460,918.727,-898038.187,0.4,2.660,591995.0,-10.219,591995.0,918.236,-987.480,-6.640
592091,4,87831,90,-8.642,-5.175,-10.391,53.610,27.360,-17.831,0.25,0.19,0.36,-267.0,17.741,90765.93,918.703,-898959.875,0.0,2.0,592085.0,-10.262,592085.0,918.236,-1000.193,-6.748
592171,4,87911,80,-8.535,-4.953,-10.219,53.610,26.790,-17.787,0.24,0.20,0.37,-267.0,17.746,90761.484,918.424,-899780.0,0.9,4.995,592165.0,-10.240,592165.0,917.486,-959.314,-6.636
592251,4,87991,80,-8.599,-5.125,-10.211,53.346,26.848,-17.524,0.25,0.22,0.32,-267.0,17.751,90769.460,918.213,-900599.562,0.6,1.649,592245.0,-10.247,592245.0,918.26,-1009.150,-6.631
592331,4,88071,80,-8.628,-5.24,-10.262,53.931,26.790,-17.597,0.26,0.15,0.37,-299.0,17.746,90773.835,918.213,-901419.937,0.9,1.579,592325.0,-10.262,592325.0,918.752,-1010.443,-6.664
592411,4,88151,80,-8.506,-5.103,-10.219,54.428,26.395,-17.582,0.24,0.17,0.40,-267.0,17.760,90768.437,918.634,-902240.625,0.1,1.894,592405.0,-10.255,592405.0,918.869,-1002.582,-6.636
592492,4,88232,81,-8.592,-5.125,-10.233,53.361,26.541,-17.319,0.26,0.18,0.35,-267.0,17.764,90765.859,918.330,-903060.187,0.4,2.489,592485.0,-10.233,592485.0,918.541,-990.966,-6.645
592571,4,88311,79,-8.678,-5.17,-10.111,53.916,26.644,-17.772,0.29,0.18,0.36,-267.0,17.760,90761.218,918.727,-903878.562,0.12,-32.300,592565.0,-10.226,592565.0,917.511,-875.723,-6.566
592677,4,88417,106,-8.528,-5.24,-10.276,54.399,26.205,-17.611,0.23,0.22,0.36,-267.0,17.737,90767.679,918.257,-904964.62,0.8,1.516,592671.0,-10.255,592671.0,918.448,-1013.256,-6.673
592757,4,88497,80,-8.434,-4.960,-10.276,54.136,26.498,-17.319,0.25,0.20,0.37,-267.0,17.751,90766.125,918.703,-905782.187,0.1,2.165,592751.0,-10.197,592751.0,918.305,-996.813,-6.673
592837,4,88577,80,-8.549,-4.902,-10.240,53.931,26.512,-17.757,0.25,0.17,0.29,-267.0,17.746,90755.562,918.727,-906598.875,0.2,2.193,592831.0,-10.219,592831.0,918.143,-996.642,-6.650
592917,4,88657,80,-8.484,-5.67,-10.219,54.223,26.498,-17.684,0.25,0.21,0.36,-299.0,17.741,90763.804,919.56,-907418.687,0.2,1.826,592911.0,-10.276,592911.0,918.354,-1004.590,-6.636
593002,4,88742,85,-8.520,-4.967,-10.183,54.106,26.600,-17.977,0.26,0.25,0.31,-267.0,17.755,90765.859,919.56,-908291.0,0.4,1.715,592996.0,-10.247,592996.0,918.752,-1007.62,-6.613
593082,4,88822,80,-8.650,-4.838,-10.276,53.697,26.863,-17.392,0.26,0.20,0.33,-267.0,17.751,90766.882,918.634,-909110.250,0.7,3.722,593076.0,-10.233,593076.0,918.119,-973.2,-6.673
593173,4,88913,91,-8.319,-6.166,-5.337,53.697,26.761,-16.793,0.25,0.31,0.36,-267.0,17.746,90767.148,919.335,-910257.62,0.2,2.267,593167.0,-14.971,593167.0,917.908,-994.666,-3.466
593259,4,88999,86,-8.441,-5.39,-10.204,53.171,26.454,-17.947,0.29,0.20,0.37,-267.0,17.746,90763.804,919.149,-911347.687,0.10,1.516,593253.0,-10.391,593253.0,918.845,-1013.423,-6.627
593339,4,89079,80,-8.398,-4.974,-10.204,53.843,26.731,-17.451,0.25,0.17,0.40,-299.0,17.755,90767.148,918.213,-912174.125,0.7,3.558,593333.0,-10.269,593333.0,918.236,-974.419,-6.627
593419,4,89159,80,-8.484,-5.10,-10.255,53.960,27.97,-17.582,0.28,0.18,0.44,-299.0,17.755,90764.562,918.424,-912996.562,0.5,1.703,593413.0,-10.290,593413.0,918.658,-1008.293,-6.659
593505,4,89245,86,-9.568,-8.18,-12.42,54.326,26.761,-17.114,0.26,0.25,0.37,-299.0,17.755,90770.226,918.938,-913771.812,0.2,2.265,593498.0,-7.950,593498.0,918.448,-994.890,-7.820
593584,4,89324,79,-8.398,-4.996,-10.240,54.706,26.132,-18.108,0.24,0.19,0.38,-299.0,17.760,90764.562,918.236,-914500.62,0.5,1.703,593578.0,-10.255,593578.0,918.869,-1008.84,-6.650
593674,4,89414,90,-8.420,-4.960,-10.283,53.858,26.468,-17.231,0.26,0.21,0.36,-267.0,17.751,90765.859,919.478,-915428.500,0.8,4.651,593668.0,-10.377,593668.0,918.143,-962.603,-6.678
593754,4,89494,80,-8.513,-5.32,-10.154,53.785,26.571,-17.480,0.25,0.19,0.34,-267.0,17.751,90767.148,918.188,-916256.375,0.6,1.660,593748.0,-10.319,593748.0,918.658,-1008.834,-6.594
593834,4,89574,80,-7.738,-1.672,-9.307,53.902,26.965,-17.334,0.24,0.18,0.31,-299.0,17.755,90763.273,918.845,-917091.437,0.1,2.102,593828.0,-10.556,593828.0,918.565,-998.856,-6.44
593913,4,89653,79,-8.348,-4.960,-10.262,53.829,26.834,-17.655,0.26,0.18,0.36,-299.0,17.746,90766.882,918.213,-917916.62,0.0,2.0,593907.0,-10.319,593907.0,918.565,-1000.466,-6.664
593993,4,89733,80,-8.405,-5.17,-10.233,53.273,26.790,-17.845,0.25,0.21,0.34,-267.0,17.755,90771.515,919.267,-918746.500,0.2,2.267,593987.0,-10.441,593987.0,918.354,-994.318,-6.645
594073,4,89813,80,-8.528,-5.32,-10.305,53.288,26.439,-17.904,0.23,0.19,0.32,-267.0,17.760,90774.859,918.236,-919575.250,0.2,1.825,594067.0,-10.276,594067.0,918.565,-1004.443,-6.692
594154,4,89894,81,-10.437,-5.355,-22.953,53.595,26.425,-17.217,0.24,0.22,0.40,-267.0,17.764,90756.585,919.360,-920290.812,0.7,3.722,594148.0,-7.390,594148.0,917.932,-973.94,-14.906
594260,4,90000,106,-8.599,-5.60,-10.233,54.253,27.111,-17.801,0.29,0.25,0.34,-267.0,17.741,90766.125,918.773,-921228.687,0.3,1.703,594254.0,-10.305,594254.0,918.354,-1007.288,-6.645
594340,4,90080,80,-8.542,-5.32,-10.204,53.566,27.126,-17.684,0.26,0.18,0.33,-299.0,17.741,90762.515,918.914,-922049.375,0.0,1.934,594334.0,-10.211,594334.0,918.424,-1001.695,-6.627
594426,4,90166,86,-9.992,-7.960,-12.193,52.937,27.170,-17.407,0.28,0.14,0.32,-299.0,17.746,90766.125,918.188,-922930.687,0.2,2.230,594420.0,-10.283,594420.0,918.236,-995.908,-7.918
594507,4,90247,81,-9.360,-5.240,-23.370,53.376,26.775,-16.924,0.24,0.21,0.35,-299.0,17.751,90764.562,919.31,-923625.312,0.6,1.659,594500.0,-7.82,594500.0,918.752,-1009.363,-15.176
594586,4,90326,79,-8.650,-5.75,-10.247,53.332,26.775,-17.509,0.24,0.22,0.32,-267.0,17.751,90769.195,918.609,-924315.937,0.6,2.966,594580.0,-10.183,594580.0,918.260,-983.420,-6.654
594671,4,90411,85,-8.334,-4.953,-10.262,53.610,26.541,-16.837,0.28,0.19,0.36,-267.0,17.746,90768.171,918.95,-925186.687,0.4,1.715,594665.0,-10.305,594665.0,918.658,-1007.457,-6.664
594762,4,90502,91,-7.688,-1.737,-11.173,53.215,26.483,-17.56,0.25,0.21,0.39,-299.0,17.746,90770.492,918.305,-926556.562,0.7,4.644,594756.0,-19.802,594756.0,917.932,-963.300,-7.256
594842,4,90582,80,-7.537,-2.612,-17.88,54.48,26.790,-16.939,0.23,0.19,0.35,-299.0,17.746,90761.218,918.399,-928143.62,0.8,1.587,594836.0,-19.859,594836.0,918.634,-1010.847,-11.97
594928,4,90668,86,-8.563,-5.60,-10.276,53.171,26.819,-17.451,0.24,0.18,0.28,-299.0,17.746,90770.492,918.845,-929437.687,0.4,2.660,594922.0,-10.247,594922.0,918.236,-988.299,-6.673
595008,4,90748,80,-8.492,-5.32,-10.298,53.566,27.301,-17.334,0.27,0.21,0.40,-299.0,17.751,90772.804,918.305,-930256.687,0.5,2.728,595002.0,-10.226,595002.0,917.815,-986.963,-6.687
595087,4,90827,79,-8.563,-4.967,-10.233,54.150,27.111,-17.626,0.23,0.19,0.35,-299.0,17.755,90764.562,918.119,-931065.687,0.11,1.516,595081.0,-10.255,595081.0,918.752,-1013.33,-6.645
595167,4,90907,80,-8.592,-5.32,-10.290,53.493,26.308,-18.6,0.24,0.23,0.38,-299.0,17.751,90762.250,918.845,-931884.937,0.2,2.229,595161.0,-10.226,595161.0,918.565,-995.487,-6.682
595247,4,90987,80,-8.606,-5.60,-10.276,53.420,26.425,-17.845,0.25,0.15,0.33,-267.0,17.760,90765.585,918.424,-932703.312,0.2,2.267,595241.0,-10.233,595241.0,918.354,-994.831,-6.673
595337,4,91077,90,-8.556,-5.46,-10.420,54.545,26.454,-17.436,0.25,0.24,0.32,-299.0,17.751,90766.125,918.516,-933622.687,0.5,3.170,595331.0,-10.197,595331.0,917.815,-979.721,-6.766
595417,4,91157,80,-8.427,-5.67,-10.290,53.420,26.527,-17.845,0.25,0.21,0.33,-267.0,17.755,90771.515,918.213,-934441.62,0.6,1.660,595411.0,-10.262,595411.0,918.330,-1008.631,-6.682
595497,4,91237,80,-8.520,-5.17,-10.204,54.121,27.228,-17.831,0.24,0.22,0.33,-299.0,17.760,90766.882,918.914,-935264.625,0.4,2.659,595491.0,-10.326,595491.0,917.932,-987.787,-6.627
595577,4,91317,80,-8.606,-5.32,-10.269,53.536,27.345,-17.524,0.21,0.20,0.29,-299.0,17.760,90766.882,918.424,-936077.62,0.8,1.612,595570.0,-10.240,595570.0,918.565,-1009.940,-6.668
595656,4,91396,79,-8.599,-5.82,-10.226,54.253,26.191,-17.977,0.25,0.18,0.39,-267.0,17.760,90770.226,918.752,-936895.750,0.3,2.437,595650.0,-10.226,595650.0,918.260,-991.579,-6.640
595736,4,91476,80,-8.528,-4.960,-10.262,53.536,26.571,-17.787,0.30,0.14,0.34,-267.0,17.755,90770.492,919.31,-937713.562,0.1,1.914,595730.0,-10.219,595730.0,918.354,-1002.354,-6.664
595822,4,91562,86,-8.721,-5.75,-10.477,53.726,26.571,-17.319,0.29,0.20,0.33,-267.0,17.755,90764.562,918.305,-938596.125,0.1,2.103,595816.0,-10.305,595816.0,918.260,-998.649,-6.804
595916,4,91656,94,-8.578,-5.46,-10.326,53.902,26.936,-17.874,0.25,0.19,0.35,-299.0,17.746,90764.828,918.609,-939563.812,0.3,2.488,595910.0,-10.283,595910.0,917.932,-990.887,-6.706
595996,4,91736,80,-8.628,-4.938,-10.233,53.756,26.848,-17.743,0.23,0.15,0.33,-299.0,17.755,90768.437,918.609,-940385.62,0.3,1.766,595990.0,-10.247,595990.0,918.236,-1006.68,-6.645
596085,4,91825,89,-6.309,-1.636,-1.454,53.712,26.600,-16.588,0.23,0.16,0.29,-267.0,17.746,90759.929,918.516,-940883.750,0.9,1.549,596079.0,0.958,596079.0,919.56,-1012.237,0.944
596165,4,91905,80,-8.506,-5.75,-10.290,53.200,25.957,-17.728,0.27,0.21,0.32,-267.0,17.755,90769.195,918.541,-941326.562,0.12,-167.907,596159.0,-10.111,596159.0,918.50,-801.722,-6.682
596245,4,91985,80,-8.441,-5.111,-10.262,53.580,26.907,-17.655,0.26,0.18,0.34,-267.0,17.760,90764.562,918.541,-942139.812,0.4,1.715,596239.0,-10.219,596239.0,918.448,-1006.832,-6.664
596331,4,92071,86,-8.535,-5.161,-10.262,53.610,26.366,-17.918,0.25,0.19,0.34,-267.0,17.755,90765.859,918.330,-943020.187,0.5,3.64,596325.0,-10.255,596325.0,917.932,-981.636,-6.664
596437,4,92177,106,-6.991,-1.105,-5.251,53.814,27.272,-16.807,0.21,0.9,0.29,-299.0,17.741,90770.757,918.492,-944911.500,0.5,1.649,596431.0,-25.430,596431.0,918.472,-1009.373,-3.410
596523,4,92263,86,-8.513,-5.118,-10.269,52.630,26.351,-17.246,0.26,0.18,0.35,-299.0,17.751,90762.515,918.399,-946445.375,0.1,2.199,596517.0,-10.240,596517.0,918.305,-996.197,-6.668
596604,4,92344,81,-8.563,-5.168,-10.290,53.361,26.483,-17.655,0.28,0.26,0.32,-267.0,17.746,90768.171,918.213,-947268.62,0.3,2.387,596597.0,-10.326,596597.0,918.26,-992.302,-6.682
596683,4,92423,79,-8.470,-5.53,-10.190,52.747,26.454,-17.714,0.24,0.19,0.35,-267.0,17.769,90775.882,919.384,-948090.500,0.6,1.649,596677.0,-10.233,596677.0,918.565,-1009.514,-6.617
596762,4,92502,79,-11.370,-9.317,-24.238,53.273,26.761,-16.252,0.27,0.21,0.35,-299.0,17.764,90764.296,918.658,-949453.875,0.10,6.525,596756.0,-24.281,596756.0,917.746,-946.755,-15.740
596842,4,92582,80,-8.571,-5.233,-10.283,53.332,26.644,-17.728,0.27,0.22,0.30,-267.0,17.760,90767.640,918.658,-950838.250,0.8,1.587,596836.0,-10.326,596836.0,918.448,-1010.609,-6.678
596933,4,92673,91,-8.635,-5.111,-10.369,52.923,26.775,-17.787,0.26,0.18,0.38,-267.0,17.755,90766.125,918.634,-951780.625,0.2,1.809,596927.0,-10.384,596927.0,918.682,-1005.146,-6.734
597013,4,92753,80,-6.295,2.569,-19.551,53.434,26.498,-17.348,0.25,0.33,0.41,-299.0,17.760,90764.562,918.119,-952605.937,0.6,3.61,597007.0,-10.247,597007.0,918.167,-981.134,-12.696
597093,4,92833,80,-11.298,-8.678,-1.547,52.923,26.805,-17.202,0.26,0.19,0.33,-299.0,17.764,90766.882,918.330,-954071.250,0.1,1.915,597087.0,-26.385,597087.0,918.260,-1003.42,-1.5
597173,4,92913,80,-8.535,-5.211,-10.355,53.230,26.731,-17.553,0.27,0.17,0.40,-299.0,17.760,90763.539,918.330,-955540.0,0.4,2.488,597167.0,-10.334,597167.0,917.932,-990.559,-6.724
597258,4,92998,85,-8.542,-4.996,-10.204,53.390,26.615,-17.787,0.25,0.16,0.36,-267.0,17.764,90773.835,918.541,-956415.312,0.4,1.715,597252.0,-10.262,597252.0,918.330,-1007.360,-6.627
597338,4,93078,80,-8.535,-5.46,-10.312,53.200,26.658,-17.509,0.25,0.20,0.37,-267.0,17.760,90772.539,918.424,-957237.125,0.1,1.894,597332.0,-10.283,597332.0,918.448,-1002.591,-6.696
597418,4,93158,80,-8.621,-4.989,-10.276,53.288,26.395,-17.831,0.25,0.16,0.34,-267.0,17.760,90762.250,918.236,-958063.0,0.1,1.895,597412.0,-10.362,597412.0,918.565,-1003.807,-6.673
597514,4,93254,96,-8.578,-4.924,-10.197,54.574,26.892,-16.997,0.28,0.17,0.35,-299.0,17.746,90767.148,918.119,-959053.687,0.0,2.102,597508.0,-10.276,597508.0,918.472,-998.547,-6.622
597594,4,93334,80,-8.614,-4.996,-10.290,53.624,26.761,-17.567,0.25,0.19,0.31,-299.0,17.755,90769.195,918.424,-959868.375,0.2,2.308,597588.0,-10.89,597588.0,918.236,-994.562,-6.682
597675,4,93415,81,-8.657,-5.46,-10.262,54.92,26.995,-17.874,0.26,0.18,0.28,-299.0,17.751,90768.171,917.908,-960681.312,0.0,2.0,597668.0,-10.233,597668.0,918.236,-1000.580,-6.664
597759,4,93499,84,-8.614,-5.39,-10.276,53.420,27.755,-17.860,0.24,0.21,0.34,-299.0,17.751,90764.562,919.571,-961552.62,0.0,2.73,597753.0,-10.255,597753.0,918.167,-998.962,-6.673
597839,4,93579,80,-8.606,-4.996,-10.262,53.726,27.24,-17.611,0.24,0.16,0.38,-299.0,17.764,90765.585,918.869,-962375.312,0.1,2.133,597833.0,-10.326,597833.0,918.50,-998.73,-6.664
597926,4,93666,87,-8.513,-5.17,-10.298,54.106,26.59,-17.217,0.28,0.18,0.36,-299.0,17.755,90767.906,918.541,-963275.312,0.8,1.579,597920.0,-10.362,597920.0,918.776,-1010.946,-6.687
598032,4,93772,106,-8.635,-5.82,-10.204,54.180,26.878,-17.451,0.26,0.17,0.33,-299.0,17.741,90768.437,918.281,-964374.875,0.0,2.103,598026.0,-10.384,598026.0,918.682,-998.454,-6.627
598112,4,93852,80,-8.571,-5.3,-10.405,53.478,27.111,-17.377,0.23,0.18,0.36,-299.0,17.746,90767.148,918.609,-965201.875,0.12,67.601,598106.0,-10.290,598106.0,917.697,-842.903,-6.757
598192,4,93932,80,-8.678,-4.996,-10.176,53.507,26.571,-17.319,0.28,0.7,0.38,-299.0,17.755,90769.195,918.448,-966021.687,0.4,1.739,598186.0,-10.204,598186.0,918.50,-1007.54,-6.608
598272,4,94012,80,-8.549,-4.902,-10.39,53.712,26.951,-17.670,0.23,0.17,0.34,-299.0,17.760,90765.585,918.354,-966840.375,0.10,1.542,598266.0,-10.262,598266.0,918.894,-1012.551,-6.519
598352,4,94092,80,-8.456,-5.24,-10.319,53.463,26.731,-18.371,0.24,0.17,0.39,-299.0,17.764,90773.562,918.565,-967657.937,0.13,-17.244,598346.0,-10.176,598346.0,917.839,-904.379,-6.701
598431,4,94171,79,-8.542,-4.960,-10.140,52.879,27.9,-18.313,0.29,0.21,0.39,-299.0,17.764,90766.617,918.658,-968465.250,0.8,1.612,598425.0,-10.262,598425.0,918.472,-1010.221,-6.585
598522,4,94262,91,-8.621,-4.953,-10.298,53.770,26.863,-18.108,0.27,0.14,0.43,-267.0,17.764,90772.539,918.752,-969398.812,0.1,2.103,598516.0,-10.255,598516.0,918.379,-998.114,-6.687
598602,4,94342,80,-8.513,-5.32,-10.283,53.639,26.585,-18.123,0.26,0.15,0.33,-299.0,17.764,90766.617,918.143,-970220.62,0.4,2.489,598596.0,-10.276,598596.0,918.50,-990.421,-6.678
598683,4,94423,81,-8.707,-4.967,-10.276,53.653,27.170,-17.684,0.25,0.24,0.35,-299.0,17.769,90766.617,918.845,-971043.312,0.6,1.649,598676.0,-10.305,598676.0,918.589,-1009.103,-6.673
598762,4,94502,79,-8.571,-5.89,-10.211,54.253,26.351,-17.845,0.24,0.23,0.29,-299.0,17.764,90764.296,918.143,-971867.750,0.1,1.914,598756.0,-10.305,598756.0,918.682,-1002.370,-6.631
598842,4,94582,80,-8.571,-5.10,-10.319,54.165,27.38,-17.787,0.26,0.15,0.35,-267.0,17.769,90771.250,918.448,-972689.875,0.1,2.103,598836.0,-10.247,598836.0,918.589,-998.581,-6.701
598927,4,94667,85,-8.492,-5.17,-10.262,54.472,26.483,-17.553,0.31,0.20,0.31,-267.0,17.764,90768.929,918.472,-973561.250,0.7,3.722,598921.0,-10.255,598921.0,917.956,-972.251,-6.664
599007,4,94747,80,-8.650,-5.24,-10.240,54.121,27.155,-18.839,0.24,0.20,0.33,-299.0,17.769,90772.273,918.354,-974379.62,0.9,1.571,599001.0,-10.190,599001.0,918.707,-1011.369,-6.650
599097,4,94837,90,-8.571,-4.996,-10.369,53.829,26.425,-17.743,0.26,0.23,0.35,-299.0,17.755,90763.539,918.752,-975295.875,0.0,2.0,599091.0,-10.183,599091.0,918.707,-1000.161,-6.734
599183,4,94923,86,-8.427,-5.89,-10.247,54.4,26.176,-17.465,0.26,0.19,0.33,-299.0,17.755,90766.617,918.354,-976174.125,0.1,2.165,599177.0,-10.240,599177.0,918.565,-997.287,-6.654
599263,4,95003,80,-8.571,-5.247,-10.319,53.536,26.395,-17.787,0.27,0.25,0.33,-267.0,17.764,90770.226,918.962,-976993.687,0.8,4.103,599257.0,-10.247,599257.0,917.887,-968.825,-6.701
599343,4,95083,80,-8.384,-4.989,-10.298,53.98,27.331,-18.137,0.22,0.22,0.38,-267.0,17.769,90774.593,918.776,-977816.125,0.4,1.715,599337.0,-10.312,599337.0,918.285,-1007.857,-6.687
599428,4,95168,85,-8.578,-5.103,-10.391,53.449,26.980,-17.129,0.31,0.14,0.33,-267.0,17.764,90766.617,918.894,-978689.937,0.1,2.132,599422.0,-10.247,599422.0,918.167,-997.751,-6.748
599508,4,95248,80,-8.477,-4.981,-10.312,53.829,26.731,-17.538,0.24,0.16,0.36,-299.0,17.769,90766.351,918.776,-979509.187,0.4,1.752,599502.0,-10.233,599502.0,918.496,-1006.584,-6.696
599603,4,95343,95,-8.413,-5.46,-10.219,53.580,27.258,-17.524,0.25,0.18,0.30,-267.0,17.764,90765.585,918.26,-980485.125,0.2,1.825,599597.0,-10.312,599597.0,918.707,-1004.551,-6.636
599684,4,95424,81,-8.413,-5.10,-10.219,53.361,27.170,-17.334,0.24,0.12,0.36,-299.0,17.769,90763.273,918.986,-981306.937,0.10,8.602,599677.0,-10.233,599677.0,917.839,-934.962,-6.636
599763,4,95503,79,-8.528,-4.981,-10.262,53.624,26.892,-17.962,0.24,0.18,0.38,-299.0,17.774,90767.640,917.839,-982124.187,0.0,1.976,599757.0,-10.197,599757.0,917.863,-1001.799,-6.664
599847,4,95587,84,-8.542,-5.75,-10.161,53.522,27.9,-17.611,0.29,0.22,0.34,-299.0,17.774,90765.320,918.26,-982985.312,0.13,1.465,599841.0,-10.305,599841.0,919.11,-1014.486,-6.599
599927,4,95667,80,-8.528,-4.945,-10.348,53.800,26.805,-17.626,0.27,0.16,0.32,-267.0,17.774,90769.687,918.167,-983806.875,0.1,2.102,599921.0,-10.233,599921.0,918.918,-998.200,-6.720
600007,4,95747,80,-8.499,-5.39,-10.262,53.814,27.258,-17.641,0.28,0.20,0.32,-267.0,17.783,90766.351,918.589,-984628.687,0.4,2.661,600001.0,-10.312,600001.0,918.520,-987.808,-6.664
600087,4,95827,80,-8.542,-5.132,-10.283,53.434,27.389,-18.211,0.25,0.17,0.36,-299.0,17.778,90770.718,918.682,-985453.125,0.6,3.170,600081.0,-10.298,600081.0,917.981,-979.953,-6.678
600193,4,95933,106,-8.563,-4.989,-10.183,53.113,27.477,-17.465,0.25,0.17,0.36,-299.0,17.760,90775.882,918.119,-986544.375,0.6,1.579,600187.0,-10.290,600187.0,918.707,-1011.485,-6.613
600273,4,96013,80,-8.441,-5.10,-10.204,52.645,26.907,-17.831,0.24,0.15,0.36,-299.0,17.774,90768.929,918.658,-987365.625,0.6,3.172,600267.0,-10.240,600267.0,918.167,-980.63,-6.627
600359,4,96099,86,-8.456,-4.888,-10.154,53.390,27.38,-18.167,0.24,0.15,0.32,-299.0,17.769,90771.250,918.472,-988245.687,0.1,2.102,600353.0,-10.226,600353.0,918.75,-997.868,-6.594
600439,4,96179,80,-8.520,-5.60,-10.341,53.580,26.921,-18.444,0.25,0.19,0.30,-299.0,17.774,90765.320,918.472,-989067.250,0.1,2.103,600433.0,-10.312,600433.0,917.981,-997.947,-6.715
600519,4,96259,80,-8.621,-5.17,-10.305,52.996,27.185,-17.743,0.25,0.15,0.38,-299.0,17.774,90765.320,918.800,-989888.250,0.2,1.825,600513.0,-10.211,600513.0,918.192,-1004.635,-6.692
